time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
"February 22 , 1940 – July 18 , 2016","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,0,0
1964 to 1970,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,1,0
1970,CD,YEAR_REGEX_1,TIME,time_reference,4,0
2001,CD,YEAR_REGEX_1,TIME,time_reference,6,0
1960,CD,YEAR_REGEX_1,TIME,time_reference,5,2
the 1950s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,6,2
1960,CD,YEAR_REGEX_1,TIME,time_reference,8,2
the 1940s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,1,6
1963,CD,YEAR_REGEX_1,TIME,time_reference,6,7
years,NNS,TIME_UNIT_REGEX,TIME,time_reference,24,7
1963–70,CD,YEAR_REGEX_1,TIME,time_reference,24,7
the 1967,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,1,9
2016,CD,YEAR_REGEX_1,TIME,time_reference,0,13
1994,CD,YEAR_REGEX_1,TIME,time_reference,1,13
2014,CD,YEAR_REGEX_1,TIME,time_reference,0,15
Tomorrow,NNP,TIMELINE_REGEX,TIME,time_reference,0,16
August 1997,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,16
March 1994,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,17
2009,CD,YEAR_REGEX_1,TIME,time_reference,1,18
2003,CD,YEAR_REGEX_1,TIME,time_reference,0,19
2010,CD,YEAR_REGEX_1,TIME,time_reference,0,21
