time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
13 October 1879 – 31 December 1954,CD NNP CD VBD CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME MODIFIER NUMERAL TIME TIME,time_range,Peter Gijsbert van Anrooij (13 October 1879 – 31 December 1954) was a Dutch composer and conductor of classical music.,0,0,,42160873
1890–1899,CD,YEAR_REGEX_1,TIME,time_reference,"The family soon moved to Utrecht, where van Anrooy learned piano, violin and composition in a music school (1890–1899).",1,2,== Biography ==,42160873
two years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,Then for two years he studied conducting in Dresden and Moscow; in Moscow he also received lessons in counterpoint from Sergei Taneyev.,2,2,== Biography ==,42160873
1905,CD,YEAR_REGEX_1,TIME,time_reference,"After completing his studies, van Anrooy played violin with orchestras in Glasgow and Zurich and by 1905 returned to the Netherlands, where around 1905 he assumed positions of conductor with the Groningen Orchestra and director of a music school.",3,2,== Biography ==,42160873
around 1905,RB CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"After completing his studies, van Anrooy played violin with orchestras in Glasgow and Zurich and by 1905 returned to the Netherlands, where around 1905 he assumed positions of conductor with the Groningen Orchestra and director of a music school.",3,2,== Biography ==,42160873
1914,CD,YEAR_REGEX_1,TIME,time_reference,In Groningen he received an honorary PhD title in 1914.,4,2,== Biography ==,42160873
1940,CD,YEAR_REGEX_1,TIME,time_reference,Van Anrooy continued conducting with various Dutch orchestra until 1940.,5,2,== Biography ==,42160873
1891,CD,YEAR_REGEX_1,TIME,time_reference,"He also composed himself, starting from a piano piece Mars voor piano vierhandig in 1891 and ending with variations on Dutch melodies in 1937.",1,3,== Biography ==,42160873
1937,CD,YEAR_REGEX_1,TIME,time_reference,"He also composed himself, starting from a piano piece Mars voor piano vierhandig in 1891 and ending with variations on Dutch melodies in 1937.",1,3,== Biography ==,42160873
1947 and 1954,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"After World War II, between 1947 and 1954 he broadcast a weekly educational radio program at AVRO on understanding classical music.",3,3,== Biography ==,42160873
1933,CD,YEAR_REGEX_1,TIME,time_reference,In 1933 he signed a document Bruinboek van de Hitler-terreur en de Rijksdagbrand (lit.,5,3,== Biography ==,42160873
1937,CD,YEAR_REGEX_1,TIME,time_reference,In 1937 refused to conduct the Nazi song Horst-Wessel-Lied at the marriage of Prince Bernhard of Lippe-Biesterfeld and Juliana of the Netherlands.,7,3,== Biography ==,42160873
29 November 1906,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,On 29 November 1906 van Anrooy married Frederique Johanna Adolphina de l'Espinasse; they had two daughters.,8,3,== Biography ==,42160873
