time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
22 May 1901 – 1 December 1984,CD NNP CD NN CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME MODIFIER NUMERAL TIME TIME,time_range,"Sir William Neil McKie  (22 May 1901 – 1 December 1984) was an Australian organist, conductor, and composer.",0,0,,15449428
1941-1963,JJ,YEAR_REGEX_1,TIME,time_reference,"He was Organist and Master of the Choristers at Westminster Abbey 1941-1963 and noted for his direction of the music for the marriage of Princess Elizabeth in 1947, and later her Coronation in 1953.",1,0,,15449428
1947,CD,YEAR_REGEX_1,TIME,time_reference,"He was Organist and Master of the Choristers at Westminster Abbey 1941-1963 and noted for his direction of the music for the marriage of Princess Elizabeth in 1947, and later her Coronation in 1953.",1,0,,15449428
1953,CD,YEAR_REGEX_1,TIME,time_reference,"He was Organist and Master of the Choristers at Westminster Abbey 1941-1963 and noted for his direction of the music for the marriage of Princess Elizabeth in 1947, and later her Coronation in 1953.",1,0,,15449428
1876–1964,CD,YEAR_REGEX_1,TIME,time_reference,"He studied the organ at Melbourne Grammar School under Dr Arthur Nickson (1876–1964), and in 1919 won the prestigious Clarke Scholarship from the University of Melbourne which enabled him to study at the Royal College of Music, London.",1,2,== Birth and studies ==,15449428
1919,CD,YEAR_REGEX_1,TIME,time_reference,"He studied the organ at Melbourne Grammar School under Dr Arthur Nickson (1876–1964), and in 1919 won the prestigious Clarke Scholarship from the University of Melbourne which enabled him to study at the Royal College of Music, London.",1,2,== Birth and studies ==,15449428
1926,CD,YEAR_REGEX_1,TIME,time_reference,"In 1926 McKie took up his first professional appointment as Director of Music of Clifton College, Bristol, and is now perhaps the most famous of all Cliftonian organists.",0,4,== Early career ==,15449428
now,RB,TIMELINE_REGEX,TIME,time_reference,"In 1926 McKie took up his first professional appointment as Director of Music of Clifton College, Bristol, and is now perhaps the most famous of all Cliftonian organists.",0,4,== Early career ==,15449428
1930,CD,YEAR_REGEX_1,TIME,time_reference,In 1930 Melbourne City Council invited McKie back in order to become the Melbourne City Organist and Musical Advisor to the City Council.,1,4,== Early career ==,15449428
seven years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"He gave regular and popular lunch-time recitals at Melbourne Town Hall for seven years in this capacity, commencing 8 April 1931.",2,4,== Early career ==,15449428
8 April 1931,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"He gave regular and popular lunch-time recitals at Melbourne Town Hall for seven years in this capacity, commencing 8 April 1931.",2,4,== Early career ==,15449428
of 1932,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"As city organist he proved an effective administrator in organising festivals including Melbourne's enormous Bach Festival of 1932, the first such festival in Australia, and the Bach-Elgar Festival of 1934.",3,4,== Early career ==,15449428
of 1934,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"As city organist he proved an effective administrator in organising festivals including Melbourne's enormous Bach Festival of 1932, the first such festival in Australia, and the Bach-Elgar Festival of 1934.",3,4,== Early career ==,15449428
1934,CD,YEAR_REGEX_1,TIME,time_reference,"In 1934 while continuing as Melbourne City Organist he was appointed Director of Music at Geelong Grammar School by the then headmaster, James Ralph Darling.",4,4,== Early career ==,15449428
1938,CD,YEAR_REGEX_1,TIME,time_reference,"In 1938 McKie resigned the post of Melbourne City Organist and moved to England to take up the position of Organist of Magdalen College, Oxford, succeeding Haldane Campbell Stewart, a move which would see him become one of the most prominent church musicians of his day: in September 1941 he was appointed Organist and Master of the Choristers at Westminster Abbey when Paul de Labilliere was Dean; a position that he held until his retirement in 1963.",0,6,== England and the Coronation of Elizabeth II ==,15449428
day,NN,TIME_UNIT_REGEX,TIME,time_reference,"In 1938 McKie resigned the post of Melbourne City Organist and moved to England to take up the position of Organist of Magdalen College, Oxford, succeeding Haldane Campbell Stewart, a move which would see him become one of the most prominent church musicians of his day: in September 1941 he was appointed Organist and Master of the Choristers at Westminster Abbey when Paul de Labilliere was Dean; a position that he held until his retirement in 1963.",0,6,== England and the Coronation of Elizabeth II ==,15449428
September 1941,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In 1938 McKie resigned the post of Melbourne City Organist and moved to England to take up the position of Organist of Magdalen College, Oxford, succeeding Haldane Campbell Stewart, a move which would see him become one of the most prominent church musicians of his day: in September 1941 he was appointed Organist and Master of the Choristers at Westminster Abbey when Paul de Labilliere was Dean; a position that he held until his retirement in 1963.",0,6,== England and the Coronation of Elizabeth II ==,15449428
1963,CD,YEAR_REGEX_1,TIME,time_reference,"In 1938 McKie resigned the post of Melbourne City Organist and moved to England to take up the position of Organist of Magdalen College, Oxford, succeeding Haldane Campbell Stewart, a move which would see him become one of the most prominent church musicians of his day: in September 1941 he was appointed Organist and Master of the Choristers at Westminster Abbey when Paul de Labilliere was Dean; a position that he held until his retirement in 1963.",0,6,== England and the Coronation of Elizabeth II ==,15449428
1946,CD,YEAR_REGEX_1,TIME,time_reference,"Owing to war service, McKie was unable to take up his post until 1946, so the Sub-Organist Dr. Osborne Peasgood (1902–1962) acted in his stead.",1,6,== England and the Coronation of Elizabeth II ==,15449428
1902–1962,CD,YEAR_REGEX_1,TIME,time_reference,"Owing to war service, McKie was unable to take up his post until 1946, so the Sub-Organist Dr. Osborne Peasgood (1902–1962) acted in his stead.",1,6,== England and the Coronation of Elizabeth II ==,15449428
1947,CD,YEAR_REGEX_1,TIME,time_reference,"McKie was responsible for reforming the Abbey Choir after the war, and in 1947 directed the music for the marriage of Princess Elizabeth and the Duke of Edinburgh, for which he composed his most famous work, We wait for thy loving kindness, O God.",2,6,== England and the Coronation of Elizabeth II ==,15449428
2 June 1953,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,The highlight of William McKie's career came with the Coronation of Queen Elizabeth II on 2 June 1953.,4,6,== England and the Coronation of Elizabeth II ==,15449428
the day,DT NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"McKie was knighted in the Coronation Honours, announced the day before the Coronation.",9,6,== England and the Coronation of Elizabeth II ==,15449428
1960,CD,YEAR_REGEX_1,TIME,time_reference,"Later, McKie was to direct the music for the marriage of Princess Margaret in 1960; for this occasion he composed a setting of Psalm 121 and of the Wedding Responses from the Book of Common Prayer.",10,6,== England and the Coronation of Elizabeth II ==,15449428
5 April 1956,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"McKie married Phyllis Ross, a Canadian widow, in Westminster Abbey on 5 April 1956.",0,8,== Family and retirement ==,15449428
1963,CD,YEAR_REGEX_1,TIME,time_reference,"In 1963, after 22 years at Westminster Abbey, McKie retired to Kent.",2,8,== Family and retirement ==,15449428
22 years,CD NNS,DIGIT_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"In 1963, after 22 years at Westminster Abbey, McKie retired to Kent.",2,8,== Family and retirement ==,15449428
1964,CD,YEAR_REGEX_1,TIME,time_reference,"In 1964, on a visit to Norway, McKie was appointed a Commander with Star of the Royal Order of St. Olav.",3,8,== Family and retirement ==,15449428
1970,CD,YEAR_REGEX_1,TIME,time_reference,"McKie was a vice-president of the Percy Grainger Festival, held in London in 1970, and successfully lobbied the Australian government for financial assistance.",4,8,== Family and retirement ==,15449428
year,NN,TIME_UNIT_REGEX,TIME,time_reference,"In the same year he moved to Ottawa, Ontario, Canada, where he lived until his death in December 1984.",5,8,== Family and retirement ==,15449428
December 1984,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In the same year he moved to Ottawa, Ontario, Canada, where he lived until his death in December 1984.",5,8,== Family and retirement ==,15449428
12 January 1983,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,Phyllis McKie died 12 January 1983.,0,9,== Family and retirement ==,15449428
1991,CD,YEAR_REGEX_1,TIME,time_reference,In 1991 the Sir William McKie Memorial Trust published The Best of Both Worlds: A Life of Sir William McKie by Howard Hollis.,2,9,== Family and retirement ==,15449428
1947,CD,YEAR_REGEX_1,TIME,time_reference,"We wait for thy loving kindness, O God, for choir and organ, 1947",0,11,== Works ==,15449428
1960,CD,YEAR_REGEX_1,TIME,time_reference,"Psalm CXXI and the Wedding Responses, 1960",0,12,== Works ==,15449428
