time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"November 18 , 1975 – June 10 , 2018","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,"Neal Evans Boyd (November 18, 1975 – June 10, 2018) was an American classical singer, who developed a passion for opera music after being enthralled with the performances of the Three Tenors.",0,0,,19565492
that year,IN NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"Despite being raised in conditions of poverty within the U.S. state of Missouri, he achieved a degree in music and eventually entered the third season of America's Got Talent, winning that year's competition.",1,0,,19565492
June 2018,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"Boyd died in June 2018, following complications brought on in his battle against liver disease.",0,1,,19565492
1975,CD,YEAR_REGEX_1,TIME,time_reference,"Boyd was born in Sikeston, Missouri in 1975 and grew up there.",0,3,== Early life ==,19565492
May 1994,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"Boyd graduated from Sikeston High School in May 1994, where he was senior class president.",5,3,== Early life ==,19565492
May 2001,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"He earned a bachelor's degree in speech communications from Southeast Missouri State University in Cape Girardeau, Missouri (May 2001), a bachelor's degree in music from the University of Missouri School of Music in Columbia, Missouri (May 2001), continued his studies at the New England Conservatory of Music and later earned a master's degree in management from the online University of Phoenix.",6,3,== Early life ==,19565492
May 2001,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"He earned a bachelor's degree in speech communications from Southeast Missouri State University in Cape Girardeau, Missouri (May 2001), a bachelor's degree in music from the University of Missouri School of Music in Columbia, Missouri (May 2001), continued his studies at the New England Conservatory of Music and later earned a master's degree in management from the online University of Phoenix.",6,3,== Early life ==,19565492
2000,CD,YEAR_REGEX_1,TIME,time_reference,He was the winner of the Music Teachers National Association (MTNA) Vocal Collegiate Championship in 2000 while in the voice studio of Professor Ann Harrell of University of Missouri.,9,3,== Early life ==,19565492
March 2001,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,This national win led to his solo debut at New York City's Carnegie Hall in March 2001.,10,3,== Early life ==,19565492
the 2001–2002,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"After teaching music for the 2001–2002 school year in his hometown of Sikeston, Missouri, in 2002, he attended the New England Conservatory of Music in Boston to study opera.",11,3,== Early life ==,19565492
year,NN,TIME_UNIT_REGEX,TIME,time_reference,"After teaching music for the 2001–2002 school year in his hometown of Sikeston, Missouri, in 2002, he attended the New England Conservatory of Music in Boston to study opera.",11,3,== Early life ==,19565492
2002,CD,YEAR_REGEX_1,TIME,time_reference,"After teaching music for the 2001–2002 school year in his hometown of Sikeston, Missouri, in 2002, he attended the New England Conservatory of Music in Boston to study opera.",11,3,== Early life ==,19565492
the spring,DT NN,PREFIX_REGEX_1 SEASON_REGEX,MODIFIER TIME,time_reference,"While working as an insurance salesman in the spring of 2008, Boyd drove to Chicago, without telling his mother or best friend, and stood in line with 20,000 people auditioning for America's Got Talent.",0,5,== America's Got Talent ==,19565492
of 2008,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"While working as an insurance salesman in the spring of 2008, Boyd drove to Chicago, without telling his mother or best friend, and stood in line with 20,000 people auditioning for America's Got Talent.",0,5,== America's Got Talent ==,19565492
four days,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,Boyd recalled the result of traveling by plane to L.A. four days later to show the judges that he had talent.,3,5,== America's Got Talent ==,19565492
June 2008,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In June 2008, more than 200,000 people auditioned for the show that year.",4,5,== America's Got Talent ==,19565492
that year,IN NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"In June 2008, more than 200,000 people auditioned for the show that year.",4,5,== America's Got Talent ==,19565492
quarter-finals,NNS,TIME_UNIT_REGEX,TIME,time_reference,"Of the participants who auditioned for this season, 40 secured a place in the live quarter-finals, with ten in each.",6,5,== America's Got Talent ==,19565492
weeks,NNS,TIME_UNIT_REGEX,TIME,time_reference,"Boyd began appearing in national commercials weeks before the season started in June, and 12.8 million people turned in to see him featured in an emotional 10-minute segment that closed the season premiere.",0,6,== America's Got Talent ==,19565492
June,NNP,MONTH_REGEX,TIME,time_reference,"Boyd began appearing in national commercials weeks before the season started in June, and 12.8 million people turned in to see him featured in an emotional 10-minute segment that closed the season premiere.",0,6,== America's Got Talent ==,19565492
Springer,NNP,SEASON_REGEX,TIME,time_reference,"Host Jerry Springer talked to Boyd backstage at L.A.'s Orpheum Theatre, while creator Simon Cowell stood in the wings.",0,7,== America's Got Talent ==,19565492
Springer,NNP,SEASON_REGEX,TIME,time_reference,"After he finished and was holding back tears, the crowd was still cheering and Springer yelled, ""In the two season after doing this show, I haven't heard better, I have not heard better.""",3,7,== America's Got Talent ==,19565492
right now,RB RB,PREFIX_REGEX_1 TIMELINE_REGEX,MODIFIER TIME,time_reference,"Hasselhoff began the judges remarks by saying, ""You know what, this show is about finding talent, and it's about a million dollars, and right now you are the front runner.""",5,7,== America's Got Talent ==,19565492
right now,RB RB,PREFIX_REGEX_1 TIMELINE_REGEX,MODIFIER TIME,time_reference,"It's great to be emotional, because your dreams are coming true right now.",7,7,== America's Got Talent ==,19565492
June 17 to October 1,NNP CD TO NNP CD,MONTH_REGEX DIGIT_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1,TIME NUMERAL MODIFIER TIME NUMERAL,time_reference,The third season consisted of 20 episodes from June 17 to October 1.,0,8,== America's Got Talent ==,19565492
each day,DT NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"He went to work each day at CBS Studio Center or ""CBS Radford,"" located in the Studio City district of Los Angeles in the San Fernando Valley.",1,9,== America's Got Talent ==,19565492
"October 1 , 2008","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On October 1, 2008, five contestants remained, Boyd, piano player Eli Mattson, violin duo Nuttin But Stringz, classical music vocalist Donald Braswell and soul singer Queen Emily.",0,11,== America's Got Talent ==,19565492
Springer,NNP,SEASON_REGEX,TIME,time_reference,"Jerry Springer announced the winner saying ""The winner of $1-million... the headline show in Las Vegas... and the title for ""Best New Act in America"" is..."" and after a 20 second pause, Boyd's name was announced.",2,11,== America's Got Talent ==,19565492
Springer,NNP,SEASON_REGEX,TIME,time_reference,"With Springer holding the mic, Boyd looked out into the crowd and called out ""I love you, Mom!",4,11,== America's Got Talent ==,19565492
today,NN,TIMELINE_REGEX,TIME,time_reference,"And I'm sure from today at, you are starting starting a brilliant career.",11,11,== America's Got Talent ==,19565492
Springer,NNP,SEASON_REGEX,TIME,time_reference,Boyd was awarded the $1-million prize and a headline show at the MGM Grand in Las Vegas hosted by Jerry Springer.,0,14,== America's Got Talent == | === Post-Talent ===,19565492
October 2008,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"On October 2008, his hometown declared the month of October ""Neal E. Boyd Month.""",1,14,== America's Got Talent == | === Post-Talent ===,19565492
