time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
3 February 1900 – 20 April 1984,CD NNP CD NNP CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME MODIFIER NUMERAL TIME TIME,time_range,0,0
3 February 1900,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,2
1928,CD,YEAR_REGEX_1,TIME,time_reference,0,4
the 1930s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,4
1942,CD,YEAR_REGEX_1,TIME,time_reference,2,4
the following decades,DT JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,3,4
the late 1960s,DT JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,4,4
1968,CD,YEAR_REGEX_1,TIME,time_reference,5,4
1969,CD,YEAR_REGEX_1,TIME,time_reference,5,4
1969,CD,YEAR_REGEX_1,TIME,time_reference,6,4
1975,CD,YEAR_REGEX_1,TIME,time_reference,1,5
1984,CD,YEAR_REGEX_1,TIME,time_reference,3,5
4 July 1977,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,7
41 years,CD NNS,DIGIT_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,0,7
three evenings,CD NNS,BASIC_NUMBER_REGEX_1 DAY_TIME_REGEX,NUMERAL TIME,time_reference,0,7
"1978 , Midnight","CD , NNP",YEAR_REGEX_1 COMMA_REGEX DAY_TIME_REGEX,TIME MODIFIER TIME,,2,7
1956,CD,YEAR_REGEX_1,TIME,time_reference,2,7
twenty years,NN NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,2,7
more than 20 years old,JJR IN CD NNS JJ,PREFIX_REGEX_1 PREFIX_REGEX_1 DIGIT_REGEX_1 TIME_UNIT_REGEX SUFFIX_REGEX,MODIFIER MODIFIER NUMERAL TIME MODIFIER,time_reference,2,7
year,NN,TIME_UNIT_REGEX,TIME,time_reference,3,7
1982,CD,YEAR_REGEX_1,TIME,time_reference,0,8
January 1981,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,10
1983,CD,YEAR_REGEX_1,TIME,time_reference,0,11
20 April 1984,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,14
1985,CD,YEAR_REGEX_1,TIME,time_reference,0,16
2004,CD,YEAR_REGEX_1,TIME,time_reference,2,16
1990,CD,YEAR_REGEX_1,TIME,time_reference,0,19
2005,CD,YEAR_REGEX_1,TIME,time_reference,2,19
1991,CD,YEAR_REGEX_1,TIME,time_reference,0,20
An Evening,DT NN,INARTICLE_REGEX DAY_TIME_REGEX,MODIFIER TIME,time_reference,2,20
Now,RB,TIMELINE_REGEX,TIME,time_reference,3,20
1936,CD,YEAR_REGEX_1,TIME,time_reference,0,22
1936,CD,YEAR_REGEX_1,TIME,time_reference,0,23
1961,CD,YEAR_REGEX_1,TIME,time_reference,0,24
1942,CD,YEAR_REGEX_1,TIME,time_reference,0,26
1945,CD,YEAR_REGEX_1,TIME,time_reference,0,27
Now,RB,TIMELINE_REGEX,TIME,time_reference,1,27
1953,CD,YEAR_REGEX_1,TIME,time_reference,0,28
1953,CD,YEAR_REGEX_1,TIME,time_reference,0,29
1953,CD,YEAR_REGEX_1,TIME,time_reference,0,30
1955,CD,YEAR_REGEX_1,TIME,time_reference,0,31
