time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
8 December 1865 – 20 September 1957,CD NNP CD VBD CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME MODIFIER NUMERAL TIME TIME,time_range,0,0
1924,CD,YEAR_REGEX_1,TIME,time_reference,0,2
1926,CD,YEAR_REGEX_1,TIME,time_reference,0,2
1926,CD,YEAR_REGEX_1,TIME,time_reference,0,2
last thirty years,JJ JJ NNS,PREFIX_REGEX_1 BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,MODIFIER NUMERAL TIME,time_reference,0,2
2002,CD,YEAR_REGEX_1,TIME,time_reference,0,3
2011,CD,YEAR_REGEX_1,TIME,time_reference,1,3
day,NN,TIME_UNIT_REGEX,TIME,time_reference,1,3
8 December,CD NNP,DIGIT_REGEX_1 MONTH_REGEX,NUMERAL TIME,,1,3
Day,NNP,TIME_UNIT_REGEX,TIME,time_reference,1,3
2015,CD,YEAR_REGEX_1,TIME,time_reference,2,3
Early years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,1,5
8 December 1865,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,6
Eastern,NNP,HOLIDAY_REGEX,TIME,time_reference,2,6
July 1868,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,3,6
ten years old,JJ NNS JJ,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX SUFFIX_REGEX,NUMERAL TIME MODIFIER,time_reference,6,6
the summer months,DT NN NNS,PREFIX_REGEX_1 SEASON_REGEX TIME_UNIT_REGEX,MODIFIER TIME TIME,time_reference,0,7
sun,NN,WEEK_ABBR_REGEX,TIME,time_reference,1,7
Around 1881,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,10,7
August 1883,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,11,7
days,NNS,TIME_UNIT_REGEX,TIME,time_reference,11,7
1881,CD,YEAR_REGEX_1,TIME,time_reference,12,7
1886,CD,YEAR_REGEX_1,TIME,time_reference,13,7
the following year,DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,13,7
1874,CD,YEAR_REGEX_1,TIME,time_reference,15,7
1876,CD,YEAR_REGEX_1,TIME,time_reference,16,7
a year,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,17,7
1885,CD,YEAR_REGEX_1,TIME,time_reference,17,7
years,NNS,TIME_UNIT_REGEX,TIME,time_reference,19,7
1885,CD,YEAR_REGEX_1,TIME,time_reference,0,9
now,RB,TIMELINE_REGEX,TIME,time_reference,0,9
1885 to 1889,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,0,9
1889 to 1890,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,5,10
1890 to 1891,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,5,10
year,NN,TIME_UNIT_REGEX,TIME,time_reference,9,10
now,RB,TIMELINE_REGEX,TIME,time_reference,13,10
28 April 1892,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,14,10
morning to night,NN TO NN,DAY_TIME_REGEX LINKAGE_REGEX DAY_TIME_REGEX,TIME MODIFIER TIME,time_reference,1,12
1900,CD,YEAR_REGEX_1,TIME,time_reference,0,13
a year,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,0,13
the autumn,DT NN,PREFIX_REGEX_1 SEASON_REGEX,MODIFIER TIME,time_reference,0,15
of 1888,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,15
10 June 1892,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,2,15
1903,CD,YEAR_REGEX_1,TIME,time_reference,0,16
their years,PRP$ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,,1,16
1892,CD,YEAR_REGEX_1,TIME,time_reference,5,16
the end of that year,DT NN IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_2 PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER MODIFIER MODIFIER TIME,time_reference,7,16
16 February 1893,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,9,16
1902,CD,YEAR_REGEX_1,TIME,time_reference,9,16
March,NNP,MONTH_REGEX,TIME,time_reference,10,16
April,NNP,MONTH_REGEX,TIME,time_reference,11,16
13 November 1893,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,12,16
18 November,CD NNP,DIGIT_REGEX_1 MONTH_REGEX,NUMERAL TIME,,13,16
the 1894–95,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,16,16
1894,CD,YEAR_REGEX_1,TIME,time_reference,16,16
17 April 1895,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,17,16
Spring,NNP,SEASON_REGEX,TIME,time_reference,17,16
13 April 1896,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,3,17
1892,CD,YEAR_REGEX_1,TIME,time_reference,5,17
1898,CD,YEAR_REGEX_1,TIME,time_reference,6,17
ten years,JJ NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,6,17
24 February 1898,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,8,17
November 1898,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,10,17
January 1899,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,13,17
26 April 1899,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,14,17
4 November,CD NNP,DIGIT_REGEX_1 MONTH_REGEX,NUMERAL TIME,,17,17
February 1900,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,18
the spring,DT NN,PREFIX_REGEX_1 SEASON_REGEX,MODIFIER TIME,time_reference,1,18
1901,CD,YEAR_REGEX_1,TIME,time_reference,3,18
early 1902,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,4,18
8 March,CD NNP,DIGIT_REGEX_1 MONTH_REGEX,NUMERAL TIME,,4,18
the summer,DT NN,PREFIX_REGEX_1 SEASON_REGEX,MODIFIER TIME,time_reference,8,18
November 1902,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,9,18
1903,CD,YEAR_REGEX_1,TIME,time_reference,10,18
1904,CD,YEAR_REGEX_1,TIME,time_reference,15,18
8 February,CD NNP,DIGIT_REGEX_1 MONTH_REGEX,NUMERAL TIME,,15,18
the following year,DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,16,18
November 1903,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,20
early 1904,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,1,20
the summer,DT NN,PREFIX_REGEX_1 SEASON_REGEX,MODIFIER TIME,time_reference,1,20
24 September 1904,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,2,20
January 1905,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,3,20
November,NNP,MONTH_REGEX,TIME,time_reference,6,20
2 December,CD NNP,DIGIT_REGEX_1 MONTH_REGEX,NUMERAL TIME,,7,20
1906,CD,YEAR_REGEX_1,TIME,time_reference,8,20
the beginning of the year,DT NN IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_2 PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER MODIFIER MODIFIER TIME,time_reference,8,20
several months,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,8,20
the year,DT NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,9,20
the year,DT NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,10,20
the beginning of 1907,DT NN IN CD,PREFIX_REGEX_1 PREFIX_REGEX_2 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER MODIFIER TIME,time_reference,0,22
25 September,CD NNP,DIGIT_REGEX_1 MONTH_REGEX,NUMERAL TIME,,3,22
November 1907,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,7,22
1907,CD,YEAR_REGEX_1,TIME,time_reference,0,23
1908,CD,YEAR_REGEX_1,TIME,time_reference,1,23
now,RB,TIMELINE_REGEX,TIME,time_reference,2,23
May 1908,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,4,23
the following years,DT JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,7,23
1909,CD,YEAR_REGEX_1,TIME,time_reference,0,25
Spring,NNP,SEASON_REGEX,TIME,time_reference,1,25
early 1910,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,4,25
October,NNP,MONTH_REGEX,TIME,time_reference,5,25
now,RB,TIMELINE_REGEX,TIME,time_reference,5,25
early 1911,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,8,25
April,NNP,MONTH_REGEX,TIME,time_reference,9,25
of the year,IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,10,25
1912,CD,YEAR_REGEX_1,TIME,time_reference,11,25
March,NNP,MONTH_REGEX,TIME,time_reference,12,25
September,NNP,MONTH_REGEX,TIME,time_reference,14,25
March 1913,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,15,25
October,NNP,MONTH_REGEX,TIME,time_reference,15,25
of 1913,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,16,25
March,NNP,MONTH_REGEX,TIME,time_reference,16,25
September 1913,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,18,25
early 1914,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,19,25
a month,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,19,25
years,NNS,TIME_UNIT_REGEX,TIME,time_reference,1,26
March 1915,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,3,27
April,NNP,MONTH_REGEX,TIME,time_reference,4,27
the summer,DT NN,PREFIX_REGEX_1 SEASON_REGEX,MODIFIER TIME,time_reference,7,27
8 December,CD NNP,DIGIT_REGEX_1 MONTH_REGEX,NUMERAL TIME,,7,27
the evening,DT NN,PREFIX_REGEX_1 DAY_TIME_REGEX,MODIFIER TIME,time_reference,8,27
A year,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,12,27
8 December 1916,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,12,27
a week,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,13,27
the beginning of 1917,DT NN IN CD,PREFIX_REGEX_1 PREFIX_REGEX_2 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER MODIFIER TIME,time_reference,14,27
the end of the year,DT NN IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_2 PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER MODIFIER MODIFIER TIME,time_reference,16,27
March,NNP,MONTH_REGEX,TIME,time_reference,16,27
December 1917,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,17,27
March,NNP,MONTH_REGEX,TIME,time_reference,18,27
