time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"October 23 , 1892 – June 25 , 1992","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,"Flora Edna White (October 23, 1892 – June 25, 1992), known professionally as Edna White and privately for much of her life as Edna White Chandler, was an American trumpet soloist, chamber musician, vaudeville performer, and composer.",0,0,,39363104
1901,CD,YEAR_REGEX_1,TIME,time_reference,"A child prodigy, White began her professional career as a soloist in 1901 at the age of eight and graduated from the Institute of Musical Art (which would later become the Juilliard School) in 1907.",1,0,,39363104
1907,CD,YEAR_REGEX_1,TIME,time_reference,"A child prodigy, White began her professional career as a soloist in 1901 at the age of eight and graduated from the Institute of Musical Art (which would later become the Juilliard School) in 1907.",1,0,,39363104
the 1920s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"In the 1920s White made solo recordings for Edison Records, and in the 1940s and 1950s she collaborated with composers Virgil Thomson and George Antheil.",2,1,,39363104
the 1940s and 1950s,DT CD CC CD,PREFIX_REGEX_1 YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,MODIFIER TIME MODIFIER TIME,time_reference,"In the 1920s White made solo recordings for Edison Records, and in the 1940s and 1950s she collaborated with composers Virgil Thomson and George Antheil.",2,1,,39363104
1949,CD,YEAR_REGEX_1,TIME,time_reference,Her 1949 recital in Carnegie Hall was the first given there by a trumpeter.,3,1,,39363104
1957,CD,YEAR_REGEX_1,TIME,time_reference,"After retiring from performance in 1957, White remained active as a composer and writer, completing an operetta, a suite for trumpet and orchestra, a trumpet method book, and a memoir, in addition to shorter songs and poems.",0,2,,39363104
"October 23 , 1892","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Edna White was born in Stamford, Connecticut on October 23, 1892 to Herbert John White and Harriet Linwood Stone.",0,5,== Biography == | === Early life and education ===,39363104
1899,CD,YEAR_REGEX_1,TIME,time_reference,"In 1899, the White family moved to Waltham, MA and Edna White received her first cornet as a present on her seventh birthday.",3,5,== Biography == | === Early life and education ===,39363104
six months,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"White's first lessons were from her father, and six months after being given her first instrument, she began performing solos at Waltham's Eden Baptist Church.",4,5,== Biography == | === Early life and education ===,39363104
1901,CD,YEAR_REGEX_1,TIME,time_reference,"When the family moved to Brooklyn in 1901, Herbert White joined the Amacita Band, an amateur community ensemble, and brought White with him to rehearsals.",5,5,== Biography == | === Early life and education ===,39363104
"May 3 , 1901","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"She was the band's featured soloist at their annual Carnegie Hall concert on May 3, 1901, where she performed a tune from Gioachino Rossini's Stabat Mater and two encores.",6,5,== Biography == | === Early life and education ===,39363104
