time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
11 August 1919 – 28 October 1949,CD NNP CD NN CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME MODIFIER NUMERAL TIME TIME,time_range,Ginette Neveu (11 August 1919 – 28 October 1949) was a French classical violinist.,0,0,,856781
11 August 1919,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,Neveu was born on 11 August 1919 in Paris into a musical family.,0,2,== Early life ==,856781
year,NN,TIME_UNIT_REGEX,TIME,time_reference,In the same year she performed Mendelssohn's Violin Concerto in E minor with the Colonne Orchestra under Gabriel Pierné.,4,2,== Early life ==,856781
1935,CD,YEAR_REGEX_1,TIME,time_reference,"In 1935, aged 15, Neveu achieved worldwide celebrity status when she won the Henryk Wieniawski Violin Competition.",0,4,== Career ==,856781
the next two years,DT JJ CD NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER NUMERAL TIME,time_reference,"Neveu was immediately signed to an extensive touring contract which over the next two years saw her give solo performances at the leading concert halls of Germany, Poland, the Soviet Union, the United States and Canada.",5,4,== Career ==,856781
1946,CD,YEAR_REGEX_1,TIME,time_reference,She was finally able to make her London debut in 1946.,8,4,== Career ==,856781
year,NN,TIME_UNIT_REGEX,TIME,time_reference,She recorded Sibelius's Violin Concerto at Abbey Road Studios in the same year.,9,4,== Career ==,856781
Spring,NNP,SEASON_REGEX,TIME,time_reference,"Her brother Jean-Paul usually accompanied her on piano, and the two toured postwar Europe extensively, appearing at the Prague Spring International Music Festival as well as visiting Australia and South America.",10,4,== Career ==,856781
am,VBP,HALFDAY_REGEX_1,TIME,,"Perhaps she was thinking of that difficult concerto when she wrote, 'As far as I am concerned, the truly technical problems which are the most disconcerting and the most fruitful are those posed by composers who have a strong personality and pursue the essence of their musical idea to its logical conclusion without wasting too much sympathy on the performer.'",23,4,== Career ==,856781
20 October 1949,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,Neveu gave her last concert in Paris on 20 October 1949.,0,6,== Plane crash and death ==,856781
27 October,CD NNP,DIGIT_REGEX_1 MONTH_REGEX,NUMERAL TIME,,"On 27 October, she was on board an Air France flight from Paris to New York when it crashed on a mountain after two failed attempts to make a landing at the Santa Maria Airport in the Azores.",1,6,== Plane crash and death ==,856781
28 November,CD NNP,DIGIT_REGEX_1 MONTH_REGEX,NUMERAL TIME,,"On 28 November, Neveu's brother-in-law identified her remains in the coffin disinterred from the graveyard in Bantzenheim.",5,6,== Plane crash and death ==,856781
now,RB,TIMELINE_REGEX,TIME,time_reference,"Neveu now lies in Père Lachaise Cemetery in Paris, close to the grave of Frédéric Chopin.",6,6,== Plane crash and death ==,856781
am,VBP,HALFDAY_REGEX_1,TIME,,"The composer Francis Poulenc, whose Violin Sonata Neveu had premiered (and parts of which she had contributed), wrote, 'I am haunted by the memory of Ginette Neveu.",2,8,== Legacy ==,856781
the dawn,DT NN,PREFIX_REGEX_1 DAY_TIME_REGEX,MODIFIER TIME,time_reference,"Jacques Thibaud, the great French violinist (who would himself die in a plane crash shortly afterward), wrote, 'Why was it that at the dawn of her days an unjust and relentless stroke of fate should come and cut off a life which was bringing to the world nothing but beauty and joy?",6,8,== Legacy ==,856781
days,NNS,TIME_UNIT_REGEX,TIME,time_reference,"Jacques Thibaud, the great French violinist (who would himself die in a plane crash shortly afterward), wrote, 'Why was it that at the dawn of her days an unjust and relentless stroke of fate should come and cut off a life which was bringing to the world nothing but beauty and joy?",6,8,== Legacy ==,856781
1952,CD,YEAR_REGEX_1,TIME,time_reference,"LA FULGURANTE CARRIÈRE D'UNE GRANDE ARTISTE (Paris, 1952; Eng.",1,12,== Further reading ==,856781
1957,CD,YEAR_REGEX_1,TIME,time_reference,"tr., London, 1957).",2,12,== Further reading ==,856781
