time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
1978-01-07,JJ,YEAR_REGEX_1,TIME,time_reference,Janine Jansen (born (1978-01-07)7 January 1978) is a Dutch violinist and violist.,0,0,,2768585
7 January 1978,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,Janine Jansen (born (1978-01-07)7 January 1978) is a Dutch violinist and violist.,0,0,,2768585
Jan,NNP,MONTH_ABBR_REGEX,TIME,time_reference,"Her father Jan Jansen plays organ, harpsichord and piano; from 1987 to mid-2011 he was the organist of St. Martin's Cathedral, Utrecht, and was invested as a Knight of the Order of Orange-Nassau.",1,2,== Early life and education ==,2768585
1987,CD,YEAR_REGEX_1,TIME,time_reference,"Her father Jan Jansen plays organ, harpsichord and piano; from 1987 to mid-2011 he was the organist of St. Martin's Cathedral, Utrecht, and was invested as a Knight of the Order of Orange-Nassau.",1,2,== Early life and education ==,2768585
1991 and 1993,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"She competed as a Junior Competitor in the Menuhin Competition in 1991 and 1993, advancing to the finals in 1991.",0,3,== Early life and education ==,2768585
1991,CD,YEAR_REGEX_1,TIME,time_reference,"She competed as a Junior Competitor in the Menuhin Competition in 1991 and 1993, advancing to the finals in 1991.",0,3,== Early life and education ==,2768585
2001,CD,YEAR_REGEX_1,TIME,time_reference,"She appeared as soloist with the National Youth Orchestra of Scotland in 2001, where she performed the Brahms Violin Concerto.",0,5,== Career ==,2768585
2005,CD,YEAR_REGEX_1,TIME,time_reference,She opened the BBC Proms in 2005.,1,5,== Career ==,2768585
2006,CD,YEAR_REGEX_1,TIME,time_reference,"In live concerts, she has received standing ovations from enthusiastic audiences, for example at the Berlin Philharmonic Orchestra 2006 concert at Berlin's Waldbühne, with a full attendance of 25,000, and in Los Angeles at the Walt Disney Concert Hall with the Los Angeles Philharmonic Orchestra in 2008 to a sold-out audience.",3,5,== Career ==,2768585
2008,CD,YEAR_REGEX_1,TIME,time_reference,"In live concerts, she has received standing ovations from enthusiastic audiences, for example at the Berlin Philharmonic Orchestra 2006 concert at Berlin's Waldbühne, with a full attendance of 25,000, and in Los Angeles at the Walt Disney Concert Hall with the Los Angeles Philharmonic Orchestra in 2008 to a sold-out audience.",3,5,== Career ==,2768585
the 1727,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Jansen has performed on the 1727 Stradivari ""Barrere"" violin, which was on loan from the Stradivari Society of Chicago, also the 1727 Stradivari ""Baron Deurbroucq"", which is owned by the Beare's International Violin Society.",4,5,== Career ==,2768585
the 1727,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Jansen has performed on the 1727 Stradivari ""Barrere"" violin, which was on loan from the Stradivari Society of Chicago, also the 1727 Stradivari ""Baron Deurbroucq"", which is owned by the Beare's International Violin Society.",4,5,== Career ==,2768585
the 1707,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"and the 1707 Antonio Stradivari ‘Rivaz, Baron Gutmann’, which is owned by the Norwegian national bank's subsidiary: Dextra Musica.",5,5,== Career ==,2768585
2020,CD,YEAR_REGEX_1,TIME,time_reference,"From september 2020 Janine performs on the 1715 Stradivari ‘Rode, Duke of Cambridge’ courtesy of a European benefactor.",6,5,== Career ==,2768585
the 1715,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"From september 2020 Janine performs on the 1715 Stradivari ‘Rode, Duke of Cambridge’ courtesy of a European benefactor.",6,5,== Career ==,2768585
1998,CD,YEAR_REGEX_1,TIME,time_reference,She has been a member of Spectrum Concerts Berlin since 1998.,8,5,== Career ==,2768585
2003,CD,YEAR_REGEX_1,TIME,time_reference,"She received the Dutch Music Prize in 2003, and the distinguished Royal Philharmonic Society Instrumentalist Award in Britain in 2009.",0,6,== Career ==,2768585
2009,CD,YEAR_REGEX_1,TIME,time_reference,"She received the Dutch Music Prize in 2003, and the distinguished Royal Philharmonic Society Instrumentalist Award in Britain in 2009.",0,6,== Career ==,2768585
2002–2004,CD,YEAR_REGEX_1,TIME,time_reference,Jansen was a Radio 3 New Generation Artist from 2002–2004.,1,6,== Career ==,2768585
January 2018,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In January 2018, Jansen performed Max Bruch's Violin Concerto No. 1 and Gustav Mahler's Symphony No. 1 under Daniele Gatti's baton.",3,6,== Career ==,2768585
February,NNP,MONTH_REGEX,TIME,time_reference,"In February of the same year, Jansen performed with Mischa Maisky, Martha Argerich and Barbican Conservatory at the Barbican Centre.",4,6,== Career ==,2768585
year,NN,TIME_UNIT_REGEX,TIME,time_reference,"In February of the same year, Jansen performed with Mischa Maisky, Martha Argerich and Barbican Conservatory at the Barbican Centre.",4,6,== Career ==,2768585
December 2018,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In December 2018, Jansen performed with Valery Gergiev and the Royal Concertgebouw Orchestra.",5,6,== Career ==,2768585
1997 and 2018,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"For her performance with Royal Concertgebouw Orchestra between 1997 and 2018, Jansen became a recipient of the Johannes Vermeer Award, which was awarded to her by the Dutch Minister of Education, Culture and Science, Ingrid van Engelshoven.",6,6,== Career ==,2768585
of January 2006,IN NNP CD,PREFIX_REGEX_1 MONTH_REGEX YEAR_REGEX_1,MODIFIER TIME TIME,time_reference,"As of January 2006, she had recorded two mainstream CDs (one also a hybrid SACD).",0,8,== Recordings ==,2768585
October 2006,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In October 2006, she released her third album.",3,8,== Recordings ==,2768585
2007,CD,YEAR_REGEX_1,TIME,time_reference,"In 2007, she released her fourth album, Bach: Inventions & Partita.",0,9,== Recordings ==,2768585
2008,CD,YEAR_REGEX_1,TIME,time_reference,"In 2008, she recorded a live session for the iTunes music store consisting of Bach's ""Trio Sonata in G Major"" and ""Sonata for Violin and Harpsichord No. 6",1,9,== Recordings ==,2768585
2009,CD,YEAR_REGEX_1,TIME,time_reference,"In 2009, Jansen released her recording of the Beethoven and Britten Violin Concertos.",0,10,== Recordings ==,2768585
29 December 2010,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"On 29 December 2010, Jansen played with Mischa Maisky and Hannes Minnaar Antonín Dvořák's Piano Trio in e minor, op.90 'Dumky' at the Internationaal Kamermuziekfestival Utrecht, Vredenburg.",4,10,== Recordings ==,2768585
1998,CD,YEAR_REGEX_1,TIME,time_reference,Jansen has been a member of the chamber music series Spectrum Concerts Berlin since 1998.,5,10,== Recordings ==,2768585
Twilight,NNP,DAY_TIME_REGEX,TIME,time_reference,"Robert Helps – Piano Quartet, Postlude and Nocturne (Nr. 8.559199) John Harbison – Four Songs of Solitude, Variations and Twilight Music (Nr. 8.559173).",7,10,== Recordings ==,2768585
2010,CD,YEAR_REGEX_1,TIME,time_reference,"In 2010, she recorded her first recital for violin and piano with Itamar Golan, issued by Decca the next year.",0,11,== Recordings ==,2768585
the next year,DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"In 2010, she recorded her first recital for violin and piano with Itamar Golan, issued by Decca the next year.",0,11,== Recordings ==,2768585
20th century,JJ NN,DIGIT_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"In addition to Debussy's and Ravel's sonatas for violin and piano and other pieces from the French 20th century, she recorded some pieces by Richard Dubugon, who composed them for Jansen.",2,11,== Recordings ==,2768585
2012,CD,YEAR_REGEX_1,TIME,time_reference,"In 2012, Jansen recorded an album dedicated to Prokofiev, combining chamber music and concert music.",0,12,== Recordings ==,2768585
1 April 2013,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,The album was issued by Decca on 1 April 2013.,2,13,== Recordings ==,2768585
June 2013,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In June 2013, Jansen recorded her second album completely dedicated to Bach.",0,14,== Recordings ==,2768585
Jan,NNP,MONTH_ABBR_REGEX,TIME,time_reference,"She recorded Bach's concertos for violin in A minor and in E major with a small ensemble with players chosen by herself (strings: Boris Brovtsyn, Cindy Albracht, Fredrik Paulsson, Julia-Maria Kretz, Tijmen Huisingh, Monika Urbonaite, Nimrod Guez, Pauline Sachse, Maarten Jansen, Rick Stotijn; harpsichord: Jan Jansen) and the concerto for violin and oboe with the soloist Ramón Ortega Quero.",1,14,== Recordings ==,2768585
Jan,NNP,MONTH_ABBR_REGEX,TIME,time_reference,"She added two sonatas for violin and harpsichord, recorded with her father Jan Jansen, the 3rd in E major and the 4th in C minor.",2,14,== Recordings ==,2768585
