time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
"May 8 , 1940 – December 31 , 1985","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,0,0
1957,CD,YEAR_REGEX_1,TIME,time_reference,2,0
1959,CD,YEAR_REGEX_1,TIME,time_reference,3,0
1957 and 1973,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,4,0
1958,CD,YEAR_REGEX_1,TIME,time_reference,4,0
"January 21 , 1987","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,5,0
1996,CD,YEAR_REGEX_1,TIME,time_reference,6,0
1949,CD,YEAR_REGEX_1,TIME,time_reference,7,0
1952,CD,YEAR_REGEX_1,TIME,time_reference,8,0
1957,CD,YEAR_REGEX_1,TIME,time_reference,9,0
1958,CD,YEAR_REGEX_1,TIME,time_reference,10,0
1959,CD,YEAR_REGEX_1,TIME,time_reference,10,0
1966,CD,YEAR_REGEX_1,TIME,time_reference,11,0
twenties,NNS,DECADE_REGEX,TIME,time_reference,12,0
1969,CD,YEAR_REGEX_1,TIME,time_reference,13,0
1969,CD,YEAR_REGEX_1,TIME,time_reference,13,0
1972,CD,YEAR_REGEX_1,TIME,time_reference,13,0
the 1970s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,15,0
the end of the decade,DT NN IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_2 PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER MODIFIER MODIFIER TIME,time_reference,15,0
Year,NNP,TIME_UNIT_REGEX,TIME,time_reference,16,0
1985,CD,YEAR_REGEX_1,TIME,time_reference,16,0
1963,CD,YEAR_REGEX_1,TIME,time_reference,0,1
1982,CD,YEAR_REGEX_1,TIME,time_reference,0,1
"May 8 , 1940","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,3
"July 18 , 1909 – October 2 , 1994","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,1,3
