time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
"November 20 , 1907 – June 13 , 1989","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,0,0
1947 to 1957,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,1,0
1967 to 1977,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,2,0
Early years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,1,2
1871–1941,CD,YEAR_REGEX_1,TIME,time_reference,0,3
1876–1957,CD,YEAR_REGEX_1,TIME,time_reference,0,3
1913,CD,YEAR_REGEX_1,TIME,time_reference,0,3
a 1927,DT CD,INARTICLE_REGEX YEAR_REGEX_1,MODIFIER TIME,time_reference,4,3
four years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,5,3
1934,CD,YEAR_REGEX_1,TIME,time_reference,7,3
1937,CD,YEAR_REGEX_1,TIME,time_reference,0,5
"A July 26 , 1937","DT NNP CD , CD",INARTICLE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,1,5
1937,CD,YEAR_REGEX_1,TIME,time_reference,1,5
25 years,CD NNS,DIGIT_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,1,5
the late 1950s,DT JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,2,5
1947,CD,YEAR_REGEX_1,TIME,time_reference,0,7
the late 1950s,DT JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,0,9
1954,CD,YEAR_REGEX_1,TIME,time_reference,0,9
1957,CD,YEAR_REGEX_1,TIME,time_reference,0,9
1967,CD,YEAR_REGEX_1,TIME,time_reference,0,9
1972,CD,YEAR_REGEX_1,TIME,time_reference,0,9
1958-1960,JJ,YEAR_REGEX_1,TIME,time_reference,0,10
the 1980s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,1,10
1950,CD,YEAR_REGEX_1,TIME,time_reference,2,12
26 around Easter,CD IN NNP,DIGIT_REGEX_1 PREFIX_REGEX_1 HOLIDAY_REGEX,NUMERAL MODIFIER TIME,,2,12
of 1950,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,2,12
The next year,DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,3,12
1950,CD,YEAR_REGEX_1,TIME,time_reference,0,14
1959,CD,YEAR_REGEX_1,TIME,time_reference,1,14
2002,CD,YEAR_REGEX_1,TIME,time_reference,2,14
1967,CD,YEAR_REGEX_1,TIME,time_reference,3,14
"June 13 , 1989","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,1,18
2002,CD,YEAR_REGEX_1,TIME,time_reference,1,20
"August 11 , 2009","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,2,20
