time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
25 April 1945,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,0
25 April 1945,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,3
1951,CD,YEAR_REGEX_1,TIME,time_reference,1,3
1909–2005,CD,YEAR_REGEX_1,TIME,time_reference,2,3
1912–1999,CD,YEAR_REGEX_1,TIME,time_reference,2,3
1948,CD,YEAR_REGEX_1,TIME,time_reference,3,3
1966,CD,YEAR_REGEX_1,TIME,time_reference,1,5
that summer,IN NN,PREFIX_REGEX_1 SEASON_REGEX,MODIFIER TIME,time_reference,3,5
1968,CD,YEAR_REGEX_1,TIME,time_reference,5,5
about the 1960s,IN DT NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,6,5
the 1969,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,6,5
1969,CD,YEAR_REGEX_1,TIME,time_reference,7,5
March 1969,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,6
December 1969,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,3,7
March 1970,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,4,7
two years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,4,7
1970,CD,YEAR_REGEX_1,TIME,time_reference,0,8
52 consecutive weeks,CD JJ NNS,DIGIT_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,NUMERAL MODIFIER TIME,,1,8
1990,CD,YEAR_REGEX_1,TIME,time_reference,1,8
1982,CD,YEAR_REGEX_1,TIME,time_reference,0,9
the 2004,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,11
thirty years,NN NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,0,11
the 1974,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,11
2008,CD,YEAR_REGEX_1,TIME,time_reference,0,12
15 April 2013,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,13
the 2013,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,13
18 May,CD NNP,DIGIT_REGEX_1 MONTH_REGEX,NUMERAL TIME,,1,13
2018,CD,YEAR_REGEX_1,TIME,time_reference,1,13
2019,CD,YEAR_REGEX_1,TIME,time_reference,0,14
2020,CD,YEAR_REGEX_1,TIME,time_reference,2,14
6 July 1971,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,16
23 February 1973,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,1,16
4 December 1977,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,1,16
early 1979,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,2,16
July 1980,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,2,16
6 January 1981,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,3,16
3 January 1982,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,4,16
29 April 1986,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,4,16
1984 to 1990,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,6,16
2006,CD,YEAR_REGEX_1,TIME,time_reference,1,17
a 2009,DT CD,INARTICLE_REGEX YEAR_REGEX_1,MODIFIER TIME,time_reference,5,17
days,NNS,TIME_UNIT_REGEX,TIME,time_reference,7,17
several years ago,JJ NNS RB,PREFIX_REGEX_1 TIME_UNIT_REGEX SUFFIX_REGEX,MODIFIER TIME MODIFIER,time_reference,8,17
more than a year,JJR IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER MODIFIER MODIFIER TIME,time_reference,9,17
May 2013,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,9,17
eight years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,0,19
2005,CD,YEAR_REGEX_1,TIME,time_reference,0,19
October 2008,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,3,19
1968,CD,YEAR_REGEX_1,TIME,time_reference,0,22
1968,CD,YEAR_REGEX_1,TIME,time_reference,0,23
1969,CD,YEAR_REGEX_1,TIME,time_reference,0,24
Min,NNP,TIME_UNIT_REGEX,TIME,time_reference,0,24
1969,CD,YEAR_REGEX_1,TIME,time_reference,0,25
1970,CD,YEAR_REGEX_1,TIME,time_reference,0,27
1970,CD,YEAR_REGEX_1,TIME,time_reference,0,28
1971,CD,YEAR_REGEX_1,TIME,time_reference,0,29
1971,CD,YEAR_REGEX_1,TIME,time_reference,0,30
1971,CD,YEAR_REGEX_1,TIME,time_reference,0,31
1972,CD,YEAR_REGEX_1,TIME,time_reference,0,32
1972,CD,YEAR_REGEX_1,TIME,time_reference,0,33
1970,CD,YEAR_REGEX_1,TIME,time_reference,0,35
1984,CD,YEAR_REGEX_1,TIME,time_reference,0,36
1986,CD,YEAR_REGEX_1,TIME,time_reference,0,37
1988,CD,YEAR_REGEX_1,TIME,time_reference,0,38
1994,CD,YEAR_REGEX_1,TIME,time_reference,0,39
1996,CD,YEAR_REGEX_1,TIME,time_reference,0,40
1998,CD,YEAR_REGEX_1,TIME,time_reference,0,41
1999,CD,YEAR_REGEX_1,TIME,time_reference,0,42
1999,CD,YEAR_REGEX_1,TIME,time_reference,0,43
2000,CD,YEAR_REGEX_1,TIME,time_reference,0,44
2002,CD,YEAR_REGEX_1,TIME,time_reference,0,45
2005,CD,YEAR_REGEX_1,TIME,time_reference,0,46
2008,CD,YEAR_REGEX_1,TIME,time_reference,0,47
2009,CD,YEAR_REGEX_1,TIME,time_reference,0,48
2010,CD,YEAR_REGEX_1,TIME,time_reference,0,49
2013,CD,YEAR_REGEX_1,TIME,time_reference,0,50
1985,CD,YEAR_REGEX_1,TIME,time_reference,0,52
1987,CD,YEAR_REGEX_1,TIME,time_reference,0,53
1993,CD,YEAR_REGEX_1,TIME,time_reference,0,55
