time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
"November 16 , 1873 – March 28 , 1958","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,0,0
the pastor,DT NN,PREFIX_REGEX_1 TIMELINE_REGEX,MODIFIER TIME,time_reference,1,2
1941,CD,YEAR_REGEX_1,TIME,time_reference,2,2
minute,NN,TIME_UNIT_REGEX,TIME,time_reference,5,3
now,RB,TIMELINE_REGEX,TIME,time_reference,14,3
Early years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,1,5
September 1892,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,6
a year,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,4,7
1893,CD,YEAR_REGEX_1,TIME,time_reference,1,8
week,NN,TIME_UNIT_REGEX,TIME,time_reference,1,9
1896,CD,YEAR_REGEX_1,TIME,time_reference,0,10
"July 19 , 1896","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,1,10
"June 29 , 1900","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,2,10
1892,CD,YEAR_REGEX_1,TIME,time_reference,0,11
September 1900,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,1,11
of 1902,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,1,11
1902,CD,YEAR_REGEX_1,TIME,time_reference,0,13
1903,CD,YEAR_REGEX_1,TIME,time_reference,1,14
six years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,2,14
1903,CD,YEAR_REGEX_1,TIME,time_reference,4,14
About 1905,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,5,14
1914,CD,YEAR_REGEX_1,TIME,time_reference,1,16
1909,CD,YEAR_REGEX_1,TIME,time_reference,0,18
the 1909,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,1,18
The 1912,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,4,18
1914,CD,YEAR_REGEX_1,TIME,time_reference,6,18
now,RB,TIMELINE_REGEX,TIME,time_reference,2,19
1914,CD,YEAR_REGEX_1,TIME,time_reference,0,20
1912,CD,YEAR_REGEX_1,TIME,time_reference,1,22
1916,CD,YEAR_REGEX_1,TIME,time_reference,0,23
1918,CD,YEAR_REGEX_1,TIME,time_reference,1,23
1917,CD,YEAR_REGEX_1,TIME,time_reference,0,25
the end of that year,DT NN IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_2 PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER MODIFIER MODIFIER TIME,time_reference,1,25
That year,DT NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,2,25
1919,CD,YEAR_REGEX_1,TIME,time_reference,4,26
1915,CD,YEAR_REGEX_1,TIME,time_reference,4,26
1920,CD,YEAR_REGEX_1,TIME,time_reference,9,26
1920,CD,YEAR_REGEX_1,TIME,time_reference,12,26
the 1920s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,16,26
1929,CD,YEAR_REGEX_1,TIME,time_reference,17,26
June,NNP,MONTH_REGEX,TIME,time_reference,19,26
1929 to 1932,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,19,26
1926,CD,YEAR_REGEX_1,TIME,time_reference,0,27
Night,NNP,DAY_TIME_REGEX,TIME,time_reference,2,27
Tuesday October 5,NNP NNP CD,WEEK_REGEX MONTH_REGEX DIGIT_REGEX_1,TIME TIME NUMERAL,time_reference,2,27
a 1938,DT CD,INARTICLE_REGEX YEAR_REGEX_1,MODIFIER TIME,time_reference,0,29
1944,CD,YEAR_REGEX_1,TIME,time_reference,3,29
fall,NN,SEASON_REGEX,TIME,time_reference,6,29
1943,CD,YEAR_REGEX_1,TIME,time_reference,6,29
1954,CD,YEAR_REGEX_1,TIME,time_reference,7,29
1955,CD,YEAR_REGEX_1,TIME,time_reference,9,29
"March 28 , 1958","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,30
1909,CD,YEAR_REGEX_1,TIME,time_reference,0,33
1912,CD,YEAR_REGEX_1,TIME,time_reference,0,33
1912,CD,YEAR_REGEX_1,TIME,time_reference,0,34
1914,CD,YEAR_REGEX_1,TIME,time_reference,0,35
1916,CD,YEAR_REGEX_1,TIME,time_reference,0,38
1917,CD,YEAR_REGEX_1,TIME,time_reference,0,42
1958,CD,YEAR_REGEX_1,TIME,time_reference,0,44
"May 17 , 1969","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,45
1970,CD,YEAR_REGEX_1,TIME,time_reference,0,46
1983,CD,YEAR_REGEX_1,TIME,time_reference,0,47
1985,CD,YEAR_REGEX_1,TIME,time_reference,0,48
a 1993,DT CD,INARTICLE_REGEX YEAR_REGEX_1,MODIFIER TIME,time_reference,0,48
1993,CD,YEAR_REGEX_1,TIME,time_reference,0,49
2003,CD,YEAR_REGEX_1,TIME,time_reference,0,50
2002,CD,YEAR_REGEX_1,TIME,time_reference,0,50
the year,DT NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,0,50
"February 1 , 2003","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,50
Year,NN,TIME_UNIT_REGEX,TIME,time_reference,0,50
2006,CD,YEAR_REGEX_1,TIME,time_reference,0,52
annually,RB,PERIOD_REGEX,TIME,time_reference,0,53
2017,CD,YEAR_REGEX_1,TIME,time_reference,0,54
1931,CD,YEAR_REGEX_1,TIME,time_reference,0,55
the summer,DT NN,PREFIX_REGEX_1 SEASON_REGEX,MODIFIER TIME,time_reference,0,55
of 2018,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,55
2020,CD,YEAR_REGEX_1,TIME,time_reference,1,55
1960,CD,YEAR_REGEX_1,TIME,time_reference,2,55
2004,CD,YEAR_REGEX_1,TIME,time_reference,0,59
1890–1919,CD,YEAR_REGEX_1,TIME,time_reference,1,59
2015,CD,YEAR_REGEX_1,TIME,time_reference,0,60
191480580,CD,YEAR_REGEX_1,TIME,time_reference,5,60
2009,CD,YEAR_REGEX_1,TIME,time_reference,0,61
1993,CD,YEAR_REGEX_1,TIME,time_reference,0,64
