time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"January 13 , 1927 – October 31 , 2011","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,"Elizabeth Jane Anderson (née Haaby; January 13, 1927 – October 31, 2011) was an American country music singer-songwriter who was one in a wave of new-generation female vocalists in the genre during the 1960s to write and record her own songs on a regular basis.",0,0,,1695348
the 1960s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Elizabeth Jane Anderson (née Haaby; January 13, 1927 – October 31, 2011) was an American country music singer-songwriter who was one in a wave of new-generation female vocalists in the genre during the 1960s to write and record her own songs on a regular basis.",0,0,,1695348
1967,CD,YEAR_REGEX_1,TIME,time_reference,"""Anderson received two Grammy Award nominations in 1967, one for ""Best Female Country Vocal Performance"" for her self-penned, top-5 hit ""Mama Spank"", and the other for ""Best Country Vocal Group"" for the top-5 hit ""The Game of Triangles"", with Bobby Bare and Norma Jean.",2,0,,1695348
the 1960s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"As a songwriter, she scored 26 top 50 hits in the 1960s, more than any other female songwriter that decade in the country music industry.",3,0,,1695348
that decade,WDT NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,,"As a songwriter, she scored 26 top 50 hits in the 1960s, more than any other female songwriter that decade in the country music industry.",3,0,,1695348
less than a year,JJR IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER MODIFIER MODIFIER TIME,time_reference,"Anderson also wrote many of the early hits for her daughter, Lynn Anderson, whose recording career began less than a year after her mother's.",0,1,,1695348
"January 13 , 1927","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Born Elizabeth Jane Haaby in Roseau, Minnesota, on January 13, 1927, or March 13, 1930, she played the family mandolin as a child and also sang in the local church.",0,3,== Biography ==,1695348
"March 13 , 1930","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Born Elizabeth Jane Haaby in Roseau, Minnesota, on January 13, 1927, or March 13, 1930, she played the family mandolin as a child and also sang in the local church.",0,3,== Biography ==,1695348
a year,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"At the age of 16, Liz was married to Casey Anderson and then had her daughter Lynn a year later.",2,3,== Biography ==,1695348
1957,CD,YEAR_REGEX_1,TIME,time_reference,"In 1957, the family moved to Sacramento, California.",0,5,== Early career ==,1695348
the early 1960s,DT JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,Anderson began publishing her songs and made friends within the burgeoning country music community in Bakersfield during the early 1960s.,5,5,== Early career ==,1695348
of the Week,IN DT NNP,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"Some of the first hits from her pen were ""Be Quiet Mind"" by Del Reeves and ""Pick of the Week"", which was recorded by Roy Drusky in 1964.",6,5,== Early career ==,1695348
1964,CD,YEAR_REGEX_1,TIME,time_reference,"Some of the first hits from her pen were ""Be Quiet Mind"" by Del Reeves and ""Pick of the Week"", which was recorded by Roy Drusky in 1964.",6,5,== Early career ==,1695348
1965,CD,YEAR_REGEX_1,TIME,time_reference,"In 1965, Merle Haggard recorded her song ""All My Friends Are Gonna Be Strangers"".",7,5,== Early career ==,1695348
of the 1960s,IN DT NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,"Many major country artists of the 1960s recorded at least one of her songs on their albums, including Charley Pride, Tammy Wynette, Ernest Tubb, Loretta Lynn, George Jones, Skeeter Davis, Waylon Jennings, Kitty Wells, Connie Smith, Faron Young, The Browns, Porter Wagoner, Jerry Lee Lewis, and Bill Anderson.",11,5,== Early career ==,1695348
later years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,Singers who recorded her material in later years included Lorrie Morgan and Mary Lou Turner.,13,5,== Early career ==,1695348
1965,CD,YEAR_REGEX_1,TIME,time_reference,Anderson demo vocals were noticed by RCA producer Chet Atkins who signed her to RCA in 1965.,0,6,== Early career ==,1695348
year,NN,TIME_UNIT_REGEX,TIME,time_reference,"Almost forty at the time, Anderson's year of birth was slightly lowered to 1930 in publicity materials of the era.",1,6,== Early career ==,1695348
1930,CD,YEAR_REGEX_1,TIME,time_reference,"Almost forty at the time, Anderson's year of birth was slightly lowered to 1930 in publicity materials of the era.",1,6,== Early career ==,1695348
April 1967,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In April 1967, Anderson again had a top 5 Country hit, ""Mama Spank"".",3,6,== Early career ==,1695348
Now,RB,TIMELINE_REGEX,TIME,time_reference,"Among Anderson's most popular recordings were ""Go Now Pay Later"" (1966), ""The Wife of the Party"" (1967), ""Tiny Tears"" (1967), ""Thanks A Lot For Tryin' Anyway"" (1968) (written by Jim Glaser; one of her few hits written by someone else), and ""Husband Hunting"" (1970).",4,6,== Early career ==,1695348
1966,CD,YEAR_REGEX_1,TIME,time_reference,"Among Anderson's most popular recordings were ""Go Now Pay Later"" (1966), ""The Wife of the Party"" (1967), ""Tiny Tears"" (1967), ""Thanks A Lot For Tryin' Anyway"" (1968) (written by Jim Glaser; one of her few hits written by someone else), and ""Husband Hunting"" (1970).",4,6,== Early career ==,1695348
1967,CD,YEAR_REGEX_1,TIME,time_reference,"Among Anderson's most popular recordings were ""Go Now Pay Later"" (1966), ""The Wife of the Party"" (1967), ""Tiny Tears"" (1967), ""Thanks A Lot For Tryin' Anyway"" (1968) (written by Jim Glaser; one of her few hits written by someone else), and ""Husband Hunting"" (1970).",4,6,== Early career ==,1695348
