time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"September 1 , 1973","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Jason Bennison (born September 1, 1973), better known by his stage name J.D. Fortune, is a Canadian rock singer and songwriter.",0,0,,2704667
of the 2005,IN DT CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,"He was the winner of the 2005 CBS reality television series Rock Star: INXS, and fronted INXS until August 2011.",1,0,,2704667
August 2011,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"He was the winner of the 2005 CBS reality television series Rock Star: INXS, and fronted INXS until August 2011.",1,0,,2704667
Springs,NNP,SEASON_REGEX,TIME,time_reference,"J.D. Fortune was born Jason Bennison in Mississauga, Ontario and raised in Salt Springs, Pictou County, Nova Scotia.",0,3,== Biography == | === Early life ===,2704667
"September 20 , 2005","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On September 20, 2005, after an eleven-week televised audition process, Fortune won and joined INXS.",1,7,== Biography == | === Rock Star: INXS/INXS ===,2704667
November 2005,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"INXS, with Fortune, released their album Switch in November 2005.",2,7,== Biography == | === Rock Star: INXS/INXS ===,2704667
the next twelve months,DT JJ JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER NUMERAL TIME,time_reference,"Three singles from the album were released over the next twelve months including the track ""Pretty Vegas"" which was co-written by Fortune and INXS's Andrew Farris, amongst others.",3,7,== Biography == | === Rock Star: INXS/INXS ===,2704667
The week,DT NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"The week of February 25, 2006, ""Pretty Vegas"" reached its highest charting at Number 7 on the Billboard Hot Adult Top 40 Tracks.",4,7,== Biography == | === Rock Star: INXS/INXS ===,2704667
"of February 25 , 2006","IN NNP CD , CD",PREFIX_REGEX_1 MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,"The week of February 25, 2006, ""Pretty Vegas"" reached its highest charting at Number 7 on the Billboard Hot Adult Top 40 Tracks.",4,7,== Biography == | === Rock Star: INXS/INXS ===,2704667
"February 16 , 2009","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On February 16, 2009, Fortune revealed in an interview with Entertainment Tonight Canada that INXS fired him from the band with a handshake at a Hong Kong airport.",5,7,== Biography == | === Rock Star: INXS/INXS ===,2704667
