time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"May 1 , 1934 – October 20 , 2005","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,"Shirley Valerie Horn (May 1, 1934 – October 20, 2005) was an American jazz singer and pianist.",0,0,,2968427
the 1968,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"She then became enamored with the U Street jazz area of Washington (largely destroyed in the 1968 riots), sneaking into jazz clubs before she was of legal age.",6,2,== Biography ==,2968427
1960,CD,YEAR_REGEX_1,TIME,time_reference,"According to jazz journalist James Gavin, the small New York City record label Stere-O-Craft discovered Horn in Washington, D.C. and brought her to New York, to record her first album, 1960's Embers and Ashes.",0,3,== Biography ==,2968427
1959,CD,YEAR_REGEX_1,TIME,time_reference,"Horn had recorded with violinist Stuff Smith in Washington, D.C. in 1959, as a pianist in one of the rhythm sections featured on Cat on a Hot Fiddle.",1,3,== Biography ==,2968427
A 1961,DT CD,INARTICLE_REGEX YEAR_REGEX_1,MODIFIER TIME,time_reference,"A 1961 live performance recorded in St. Louis' Gaslight Square district was eventually released on LP under the title ""Live"" at the Village Vanguard.",2,5,== Biography ==,2968427
1961,CD,YEAR_REGEX_1,TIME,time_reference,(A later CD reissue of this material was released under the title At the Gaslight Square 1961).,3,5,== Biography ==,2968427
1962,CD,YEAR_REGEX_1,TIME,time_reference,"By 1962, Horn had attracted the attention of Mercury Records vice-president (and jazz arranger)",0,6,== Biography ==,2968427
of 1993,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"According to jazz journalist James Gavin, a third Mercury LP was recorded but never issued, and as of 1993, the tapes for that album were presumed to be lost.",3,6,== Biography ==,2968427
of the 1960s,IN DT CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,"Horn's final LP of the 1960s was 1965's Travelin' Light, recorded for ABC-Paramount.",4,6,== Biography ==,2968427
1965,CD,YEAR_REGEX_1,TIME,time_reference,"Horn's final LP of the 1960s was 1965's Travelin' Light, recorded for ABC-Paramount.",4,6,== Biography ==,2968427
