time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"December 6 , 1956 – March 19 , 1982","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,"Randall William Rhoads (December 6, 1956 – March 19, 1982) was an American heavy metal guitarist who played with Quiet Riot and Ozzy Osbourne.",0,0,,203269
1982,CD,YEAR_REGEX_1,TIME,time_reference,He died in a plane crash while on tour with Osbourne in Florida in 1982.,0,2,,203269
of the 1980s,IN DT CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,"Despite his short career, Rhoads is regarded as a pivotal figure in metal music, credited with pioneering a fast and technical style of guitar soloing that largely defined the metal scene of the 1980s.",1,2,,203269
now,RB,TIMELINE_REGEX,TIME,time_reference,"He helped to popularize various guitar techniques now common in heavy metal music, including two-handed tapping, tremolo bar dive bombs, and intricate scale patterns, drawing comparisons to his contemporary, Eddie Van Halen.",2,2,,203269
"October 30 , 2021","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Rhoads was inducted into the Rock and Roll Hall of Fame on October 30, 2021.",0,3,,203269
"December 6 , 1956","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Rhoads was born on December 6, 1956, in Santa Monica, California, the youngest of three children.",0,5,== Early life and education ==,203269
1958,CD,YEAR_REGEX_1,TIME,time_reference,"In 1958, when Rhoads was 17 months old, his father left the family and remarried.",3,5,== Early life and education ==,203269
17 months old,CD NNS JJ,DIGIT_REGEX_1 TIME_UNIT_REGEX SUFFIX_REGEX,NUMERAL TIME MODIFIER,,"In 1958, when Rhoads was 17 months old, his father left the family and remarried.",3,5,== Early life and education ==,203269
the day,DT NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"Rhoads taught Garni how to play bass guitar, and together they formed a band called The Whore, rehearsing during the day at Rodney Bingenheimer's English Disco, a 1970s Hollywood nightspot.",17,5,== Early life and education ==,203269
a 1970s,DT CD,INARTICLE_REGEX YEAR_REGEX_1,MODIFIER TIME,time_reference,"Rhoads taught Garni how to play bass guitar, and together they formed a band called The Whore, rehearsing during the day at Rodney Bingenheimer's English Disco, a 1970s Hollywood nightspot.",17,5,== Early life and education ==,203269
nightspot,NN,DAY_TIME_REGEX,TIME,time_reference,"Rhoads taught Garni how to play bass guitar, and together they formed a band called The Whore, rehearsing during the day at Rodney Bingenheimer's English Disco, a 1970s Hollywood nightspot.",17,5,== Early life and education ==,203269
