time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
1963,CD,YEAR_REGEX_1,TIME,time_reference,"The Honeycombs were an English beat group, founded in 1963 in North London, best known for their chart-topping 1964 hit, the million selling ""Have I the Right?""",0,0,,3249131
1964,CD,YEAR_REGEX_1,TIME,time_reference,"The Honeycombs were an English beat group, founded in 1963 in North London, best known for their chart-topping 1964 hit, the million selling ""Have I the Right?""",0,0,,3249131
1967,CD,YEAR_REGEX_1,TIME,time_reference,They were unable to replicate the success of the first single and had disbanded by 1967.,1,1,,3249131
10 October 1943,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Denis D'Ell (born Denis James Dalziel, 10 October 1943, Whitechapel, East London; died of cancer 6 July 2005) – lead singer and harmonica player",0,4,== Personnel ==,3249131
6 July 2005,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Denis D'Ell (born Denis James Dalziel, 10 October 1943, Whitechapel, East London; died of cancer 6 July 2005) – lead singer and harmonica player",0,4,== Personnel ==,3249131
7 October 1941,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Martin Murray (born 7 October 1941, the East End of London) – rhythm guitar.",0,5,== Personnel ==,3249131
12 July 1946,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"He was replaced by Peter Pye (born 12 July 1946, Walthamstow, London) in November 1964",1,5,== Personnel ==,3249131
November 1964,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"He was replaced by Peter Pye (born 12 July 1946, Walthamstow, London) in November 1964",1,5,== Personnel ==,3249131
12 December 1945,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Allan Ward (born 12 December 1945, Nottingham, Nottinghamshire) – lead guitar",0,6,== Personnel ==,3249131
20 August 1940,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"John Lantree (born John David Lantree, 20 August 1940, Newbury, Berkshire) – bass guitar",0,7,== Personnel ==,3249131
28 August 1943,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Honey Lantree (born Anne Margot Lantree, 28 August 1943, Hayes, Middlesex, died 23 December 2018) – drums and singer",0,8,== Personnel ==,3249131
23 December 2018,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Honey Lantree (born Anne Margot Lantree, 28 August 1943, Hayes, Middlesex, died 23 December 2018) – drums and singer",0,8,== Personnel ==,3249131
November 1963,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,The group was founded in November 1963 as an amateur band founded by Martin Murray.,0,10,== Career ==,3249131
February 1964,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,Among those attending an appearance of the band in February 1964 were aspiring songwriters Ken Howard and Alan Blaikley.,4,10,== Career ==,3249131
1964,CD,YEAR_REGEX_1,TIME,time_reference,"Howard and Blaikley would become a prolific British songwriting team, but in 1964 they had just started their career.",5,10,== Career ==,3249131
26 June 1964,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"""Have I the Right?"" was released on 26 June 1964 on the Pye record label.",5,11,== Career ==,3249131
the end of July,DT NN IN NNP,PREFIX_REGEX_1 PREFIX_REGEX_2 PREFIX_REGEX_1 MONTH_REGEX,MODIFIER MODIFIER MODIFIER TIME,time_reference,"The sales started slowly, but by the end of July the record started to climb the UK Singles Chart.",7,11,== Career ==,3249131
now,RB,TIMELINE_REGEX,TIME,time_reference,"Honey Lantree's status as a female drummer in a top band was as unusual then as it is now, and some questioned whether she was just a visual novelty, despite her genuine drumming ability.",8,11,== Career ==,3249131
