time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
8 February 1932 – 10 August 1973,CD NNP CD NNP CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME MODIFIER NUMERAL TIME TIME,time_range,"Lillian Roxon (8 February 1932 – 10 August 1973) was a noted Australian journalist and author, best known for Lillian Roxon's Rock Encyclopedia (1969).",0,0,,633921
1969,CD,YEAR_REGEX_1,TIME,time_reference,"Lillian Roxon (8 February 1932 – 10 August 1973) was a noted Australian journalist and author, best known for Lillian Roxon's Rock Encyclopedia (1969).",0,0,,633921
1937,CD,YEAR_REGEX_1,TIME,time_reference,"As the Ropschitz family were Jewish, they migrated to Australia in 1937 to escape the rise of fascism, and they settled in Brisbane.",0,3,"== From Italy to Australia, then the USA ==",633921
the early 1960s,DT JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,"She studied at the University of Queensland, where she met and had a brief affair with Zell Rabin, who gave Lillian her first job in America and who became a key associate of Rupert Murdoch in the early 1960s.",0,4,"== From Italy to Australia, then the USA ==",633921
1949,CD,YEAR_REGEX_1,TIME,time_reference,"She pursued further studies at the University of Sydney from 1949, where she fell in with the freewheeling movement known as the Sydney Push, then congregating at the Lincoln Inn.",1,4,"== From Italy to Australia, then the USA ==",633921
several years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"She began her career in newspapers in Sydney and for several years worked for the tabloid magazine Weekend, owned by newspaper magnate Sir Frank Packer and edited by renowned author Donald Horne.",3,4,"== From Italy to Australia, then the USA ==",633921
Weekend,NNP,TIME_UNIT_REGEX,TIME,time_reference,"She began her career in newspapers in Sydney and for several years worked for the tabloid magazine Weekend, owned by newspaper magnate Sir Frank Packer and edited by renowned author Donald Horne.",3,4,"== From Italy to Australia, then the USA ==",633921
1959,CD,YEAR_REGEX_1,TIME,time_reference,"In 1959 she moved permanently to New York, becoming the first Australian female overseas correspondent and the first Australian journalist to establish a high profile in the U.S. From 1962 onward, she was the New York correspondent for The Sydney Morning Herald and over the next ten years she carved out a singular career reporting on arts, entertainment and women's issues for the Australian, American and British press.",0,5,"== From Italy to Australia, then the USA ==",633921
1962,CD,YEAR_REGEX_1,TIME,time_reference,"In 1959 she moved permanently to New York, becoming the first Australian female overseas correspondent and the first Australian journalist to establish a high profile in the U.S. From 1962 onward, she was the New York correspondent for The Sydney Morning Herald and over the next ten years she carved out a singular career reporting on arts, entertainment and women's issues for the Australian, American and British press.",0,5,"== From Italy to Australia, then the USA ==",633921
Morning,NNP,DAY_TIME_REGEX,TIME,time_reference,"In 1959 she moved permanently to New York, becoming the first Australian female overseas correspondent and the first Australian journalist to establish a high profile in the U.S. From 1962 onward, she was the New York correspondent for The Sydney Morning Herald and over the next ten years she carved out a singular career reporting on arts, entertainment and women's issues for the Australian, American and British press.",0,5,"== From Italy to Australia, then the USA ==",633921
the next ten years,DT JJ NN NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER NUMERAL TIME,time_reference,"In 1959 she moved permanently to New York, becoming the first Australian female overseas correspondent and the first Australian journalist to establish a high profile in the U.S. From 1962 onward, she was the New York correspondent for The Sydney Morning Herald and over the next ten years she carved out a singular career reporting on arts, entertainment and women's issues for the Australian, American and British press.",0,5,"== From Italy to Australia, then the USA ==",633921
1960s,CD,YEAR_REGEX_1,TIME,time_reference,== 1960s,0,6,== 1960s ==,633921
early 1967,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"In early 1967 she visited San Francisco and was one of the first mainstream journalists to write about the nascent hippie movement, filing a landmark story for The Herald on the subject.",1,7,== 1960s ==,633921
the late 1960s,DT JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,She also contributed to Oz magazine along with the short lived Eye magazine in the late 1960s.,2,7,== 1960s ==,633921
the 1969,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Roxon appears briefly, as an interviewed member of the audience in the film Celebration at Big Sur, filmed at the 1969 Big Sur Folk Festival.",0,8,== 1960s ==,633921
now,RB,TIMELINE_REGEX,TIME,time_reference,"Her articles about the burgeoning rock scene are now credited as being foundation stones of serious rock writing, and she has since been described by other leading critics as ""the mother of rock"".",0,10,== Rock criticism ==,633921
ten years older,CD NNS JJR,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX SUFFIX_REGEX,NUMERAL TIME MODIFIER,time_reference,"Although she looked young enough to mix easily with the rock crowd, she was at least ten years older than most of the musicians she wrote about.",2,10,== Rock criticism ==,633921
the late 1960s,DT JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,"During the late 1960s and early 1970s, Roxon became close friends with critic and rock manager Danny Fields, Village Voice journalist Blair Sabol, musician and writer Lenny Kaye (later the guitarist in Patti Smith's band and compiler of the original Nuggets LP), photographers Linda McCartney and Leee Black Childers and Australian academic, author and feminist Germaine Greer.",0,12,== Rock criticism ==,633921
early 1970s,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"During the late 1960s and early 1970s, Roxon became close friends with critic and rock manager Danny Fields, Village Voice journalist Blair Sabol, musician and writer Lenny Kaye (later the guitarist in Patti Smith's band and compiler of the original Nuggets LP), photographers Linda McCartney and Leee Black Childers and Australian academic, author and feminist Germaine Greer.",0,12,== Rock criticism ==,633921
1965,CD,YEAR_REGEX_1,TIME,time_reference,In 1965 she was joined by Sydney Morning Herald's autocratic foreign correspondent Margaret Jones.,0,13,== Rock criticism ==,633921
Morning,NNP,DAY_TIME_REGEX,TIME,time_reference,In 1965 she was joined by Sydney Morning Herald's autocratic foreign correspondent Margaret Jones.,0,13,== Rock criticism ==,633921
the following year,DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"Perhaps to keep these two apart, Margaret was posted to Washington the following year.",2,13,== Rock criticism ==,633921
Am,VBP,HALFDAY_REGEX_1,TIME,,"Australian singer Helen Reddy credits Roxon for her first awareness of the women's movement and for providing much of the impetus for co-writing her international hit, ""I Am Woman"".",1,14,== Rock criticism ==,633921
1969,CD,YEAR_REGEX_1,TIME,time_reference,"Linda McCartney (then Linda Eastman) was one of Roxon's closest female friends and she did much to further Eastman's career, but the friendship ended abruptly in 1969 when Eastman moved to London, married Paul McCartney and cut all ties with all her former friends, a move which wounded Roxon deeply.",2,14,== Rock criticism ==,633921
four years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"Lillian eventually retaliated, four years later, with her famously scathing review of the McCartneys' first American TV special.",0,15,== Rock criticism ==,633921
Sunday,NNP,WEEK_REGEX,TIME,time_reference,"Published in the New York Sunday News on 22 April 1973, Roxon's review panned the documentary and poured scorn on Linda, slamming her for being ""catatonic with horror at having to mingle with ordinary people"", ""disdainful if not downright bored ...",1,15,== Rock criticism ==,633921
22 April 1973,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Published in the New York Sunday News on 22 April 1973, Roxon's review panned the documentary and poured scorn on Linda, slamming her for being ""catatonic with horror at having to mingle with ordinary people"", ""disdainful if not downright bored ...",1,15,== Rock criticism ==,633921
1968-69,JJ,YEAR_REGEX_1,TIME,time_reference,"During 1968-69 Roxon was commissioned to write what became the world's first rock encyclopaedia, published by Grosset & Dunlap in late 1969 and the work for which she is best remembered.",0,17,== Lillian Roxon's Rock Encyclopedia ==,633921
late 1969,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"During 1968-69 Roxon was commissioned to write what became the world's first rock encyclopaedia, published by Grosset & Dunlap in late 1969 and the work for which she is best remembered.",0,17,== Lillian Roxon's Rock Encyclopedia ==,633921
1978,CD,YEAR_REGEX_1,TIME,time_reference,"Lillian Roxon's Rock Encyclopedia was reissued in 1978, updated by Ed Naha.",0,18,== Lillian Roxon's Rock Encyclopedia ==,633921
1970s,CD,YEAR_REGEX_1,TIME,time_reference,== 1970s,0,19,== 1970s ==,633921
the early 1970s,DT JJ CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,In the early 1970s Roxon's profile expanded and she became more widely known for her feminist stance.,0,20,== 1970s ==,633921
about the August 1970,IN DT NNP CD,PREFIX_REGEX_1 PREFIX_REGEX_1 MONTH_REGEX YEAR_REGEX_1,MODIFIER MODIFIER TIME TIME,time_reference,"She wrote a groundbreaking and highly personal report about the August 1970 women's rights march in New York, which was published in The Sydney Morning Herald under the title ""There is a tide in the affairs of women"".",1,20,== 1970s ==,633921
Morning,NNP,DAY_TIME_REGEX,TIME,time_reference,"She wrote a groundbreaking and highly personal report about the August 1970 women's rights march in New York, which was published in The Sydney Morning Herald under the title ""There is a tide in the affairs of women"".",1,20,== 1970s ==,633921
1971,CD,YEAR_REGEX_1,TIME,time_reference,She wrote a regular column on sex and sexuality for Mademoiselle magazine (which continued after her death) and during 1971 she hosted a rock radio show that was syndicated to 250 stations.,2,20,== 1970s ==,633921
late 1972,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,She met and became friends with David Bowie and his first wife Angie on Bowie's first tour of the US in late 1972 and was a major champion of Bowie's music in the American press as he was trying to break into the U.S. market.,3,20,== 1970s ==,633921
