time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
1976,CD,YEAR_REGEX_1,TIME,time_reference,"While still in high school, Pomann was handpicked for an internship at Wendell L. Craig Inc.  Thrust into doing promotional radio for film for Paramount, United Artists, and MGM, eighteen-year-old Bob turned out CLIO-nominated radio spots for the films King Kong in 1976 and For Your Eyes Only in 1981.",0,2,== Early life ==,31747591
1981,CD,YEAR_REGEX_1,TIME,time_reference,"While still in high school, Pomann was handpicked for an internship at Wendell L. Craig Inc.  Thrust into doing promotional radio for film for Paramount, United Artists, and MGM, eighteen-year-old Bob turned out CLIO-nominated radio spots for the films King Kong in 1976 and For Your Eyes Only in 1981.",0,2,== Early life ==,31747591
Saturday Night,NNP NNP,WEEK_REGEX DAY_TIME_REGEX,TIME TIME,time_reference,"From there Pomann began doing sound effects for the original Saturday Night Live shorts with the legendary original cast,  which included Dan Aykroyd, John Belushi, Chevy Chase, Jane Curtin, Garrett Morris, Laraine Newman, Michael O'Donoghue, and Gilda Radner.",0,3,== Early life ==,31747591
Saturday Night,NNP NNP,WEEK_REGEX DAY_TIME_REGEX,TIME TIME,time_reference,"Pomann's Saturday Night Live work in turn led to his working on Michael O'Donoghue’s NBC television special, Mr. Mike's Mondo Video.",1,3,== Early life ==,31747591
1980,CD,YEAR_REGEX_1,TIME,time_reference,"In 1980, Pomann was the sound designer for the National Lampoon comedy album, The Official National Lampoon Car Stereo Test & Demonstration Tape, working closely with the writer of the material, Ed Subitzky.",0,4,== Early life ==,31747591
1982,CD,YEAR_REGEX_1,TIME,time_reference,== 1982 onward ==,0,5,== 1982 onward ==,31747591
1982,CD,YEAR_REGEX_1,TIME,time_reference,"In 1982, after a year at ""JC Productions"" doing radio and TV advertising, Pomann opened his private company ""Pomann Sound"", a full-service audio-post and sound design house.",0,6,== 1982 onward ==,31747591
a year,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"In 1982, after a year at ""JC Productions"" doing radio and TV advertising, Pomann opened his private company ""Pomann Sound"", a full-service audio-post and sound design house.",0,6,== 1982 onward ==,31747591
2009,CD,YEAR_REGEX_1,TIME,time_reference,"In addition, Pomann sound designed No Love in the City the Russian romantic comedy that was released in 2009, and became one of Russia’s largest grossing films to date.",0,7,== 1982 onward ==,31747591
a 2010,DT CD,INARTICLE_REGEX YEAR_REGEX_1,MODIFIER TIME,time_reference,"Pomann Sound was a 2010 Gold Winner in the Cannes Lions International Advertising Festival and The One Show - Dos Equis radio, Euro RSCG, for the radio advertising campaign, ""The Most Interesting Man in the World"".",0,9,== 1982 onward ==,31747591
2012,CD,YEAR_REGEX_1,TIME,time_reference,"Excuse Me for Living (2012), Role: Sound Designer",0,13,== Filmography == | === Film ===,31747591
2008,CD,YEAR_REGEX_1,TIME,time_reference,"Space Chimps (2008),   Role: Sound Recordist",0,14,== Filmography == | === Film ===,31747591
2009,CD,YEAR_REGEX_1,TIME,time_reference,"Moving Up (2009),  Role: Audio Mixer",0,16,== Filmography == | === Television ===,31747591
Christmas,NNP,HOLIDAY_REGEX,TIME,time_reference,"Davey and Goliath's Snowboard Christmas (2005), Role: Audio Mixer",0,17,== Filmography == | === Television ===,31747591
2005,CD,YEAR_REGEX_1,TIME,time_reference,"Davey and Goliath's Snowboard Christmas (2005), Role: Audio Mixer",0,17,== Filmography == | === Television ===,31747591
2004,CD,YEAR_REGEX_1,TIME,time_reference,"Little Bill (2004), Role: Sound, Sound Mixer",0,18,== Filmography == | === Television ===,31747591
2001,CD,YEAR_REGEX_1,TIME,time_reference,"Disney's Doug (2001), Role: Sound Designer",0,19,== Filmography == | === Television ===,31747591
2001,CD,YEAR_REGEX_1,TIME,time_reference,"PB&J Otter (2001), Role: Sound Designer",0,20,== Filmography == | === Television ===,31747591
1998,CD,YEAR_REGEX_1,TIME,time_reference,"Doug (1998), Role: Sound, Sound Mixer",0,21,== Filmography == | === Television ===,31747591
Christmas,NNP,HOLIDAY_REGEX,TIME,time_reference,"Doug's Secret Christmas (1997), Role: Sound Designer",0,22,== Filmography == | === Television ===,31747591
1997,CD,YEAR_REGEX_1,TIME,time_reference,"Doug's Secret Christmas (1997), Role: Sound Designer",0,22,== Filmography == | === Television ===,31747591
