time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
"December 6 , 1913 – February 6 , 2005","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,0,0
1996,CD,YEAR_REGEX_1,TIME,time_reference,4,0
1913,CD,YEAR_REGEX_1,TIME,time_reference,0,2
1936,CD,YEAR_REGEX_1,TIME,time_reference,3,2
1977,CD,YEAR_REGEX_1,TIME,time_reference,6,2
1959,CD,YEAR_REGEX_1,TIME,time_reference,0,4
1970,CD,YEAR_REGEX_1,TIME,time_reference,1,4
several years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,5,4
1991,CD,YEAR_REGEX_1,TIME,time_reference,6,4
1997,CD,YEAR_REGEX_1,TIME,time_reference,9,4
the last two years,DT JJ CD NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER NUMERAL TIME,time_reference,10,4
June 2007,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,11,4
That month,DT NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,12,4
"June 29 , 2007","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,12,4
6 February 2005,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,1,7
