time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
2 February 1911 – 19 December 1982,CD NNP CD NNP CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME MODIFIER NUMERAL TIME TIME,time_range,"Jean-Jacques Charles Grunenwald, also known by his pseudonym Jean Dalve (2 February 1911 – 19 December 1982), was a French organist, composer, architect, and pedagogue.",0,0,,3427246
1911,CD,YEAR_REGEX_1,TIME,time_reference,"Grunenwald was born in 1911 in Cran-Gevrier, Haute-Savoie.",0,2,== Life and work ==,3427246
1935,CD,YEAR_REGEX_1,TIME,time_reference,"He studied at the Paris Conservatory, where he received first prizes in organ (1935, class of Marcel Dupré) and composition (1937, class of Henri Busser).",1,2,== Life and work ==,3427246
1937,CD,YEAR_REGEX_1,TIME,time_reference,"He studied at the Paris Conservatory, where he received first prizes in organ (1935, class of Marcel Dupré) and composition (1937, class of Henri Busser).",1,2,== Life and work ==,3427246
Two years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"Two years later, Grunenwald won the prestigious Second Grand Prix de Rome for his cantata, La farce du Mari fondu.",2,2,== Life and work ==,3427246
1941,CD,YEAR_REGEX_1,TIME,time_reference,"Additionally to his musical education, Grunenwald was enrolled at the École National des Beaux-Arts in Paris, where he graduated in 1941 with a diploma in architecture.",3,2,== Life and work ==,3427246
1955,CD,YEAR_REGEX_1,TIME,time_reference,"In 1955, Grunenwald became organist at St-Pierre-de-Montrouge in Paris.",0,3,== Life and work ==,3427246
Two years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"Two years later, he began a recording of the complete organ works of J. S. Bach on 24 LPs, which he completed in 1962.",1,3,== Life and work ==,3427246
1962,CD,YEAR_REGEX_1,TIME,time_reference,"Two years later, he began a recording of the complete organ works of J. S. Bach on 24 LPs, which he completed in 1962.",1,3,== Life and work ==,3427246
1957 to 1961,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"From 1957 to 1961, he was professor of organ at the Schola Cantorum in Paris, from 1961–1966 organ teacher at the Conservatoire de musique de Genève.",0,4,== Life and work ==,3427246
1961–1966,CD,YEAR_REGEX_1,TIME,time_reference,"From 1957 to 1961, he was professor of organ at the Schola Cantorum in Paris, from 1961–1966 organ teacher at the Conservatoire de musique de Genève.",0,4,== Life and work ==,3427246
January 1973,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In January 1973, Grunenwald succeeded his former teacher, Marcel Dupré, as titular organist at St. Sulpice in Paris.",0,5,== Life and work ==,3427246
1982,CD,YEAR_REGEX_1,TIME,time_reference,He held this post until his death in 1982 at age 71.,1,5,== Life and work ==,3427246
1947,CD,YEAR_REGEX_1,TIME,time_reference,"His catalog of compositions contains numerous organ and piano works, chamber music, orchestral works, oratorios, as well as music written for several films, such as Monsieur Vincent (1947).",0,7,== Life and work ==,3427246
1913-2011,CD,YEAR_REGEX_1,TIME,time_reference,He was married to Sonia Appel (1913-2011) until his death in the 7th arrondissement of Paris at the age of 71 on 19 December 1982.,0,8,== Life and work ==,3427246
19 December 1982,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,He was married to Sonia Appel (1913-2011) until his death in the 7th arrondissement of Paris at the age of 71 on 19 December 1982.,0,8,== Life and work ==,3427246
1937,CD,YEAR_REGEX_1,TIME,time_reference,Première Suite (1937),0,11,== Compositions == | === Organ Solo ===,3427246
1938,CD,YEAR_REGEX_1,TIME,time_reference,Deuxième Suite (1938),0,12,== Compositions == | === Organ Solo ===,3427246
1939,CD,YEAR_REGEX_1,TIME,time_reference,Berceuse (1939),0,13,== Compositions == | === Organ Solo ===,3427246
1939,CD,YEAR_REGEX_1,TIME,time_reference,Quatre Élevations (1939),0,14,== Compositions == | === Organ Solo ===,3427246
1939,CD,YEAR_REGEX_1,TIME,time_reference,Hymne aux Mémoires héroïques (1939),0,15,== Compositions == | === Organ Solo ===,3427246
1940,CD,YEAR_REGEX_1,TIME,time_reference,Hymne à la Splendeur des Clartés (1940),0,16,== Compositions == | === Organ Solo ===,3427246
1949,CD,YEAR_REGEX_1,TIME,time_reference,Variations brèves sur un Noël du XVIe Siècle Je me suis levé  (1949),0,17,== Compositions == | === Organ Solo ===,3427246
1952,CD,YEAR_REGEX_1,TIME,time_reference,Cinq Pièces pour l'Office Divin (1952),0,18,== Compositions == | === Organ Solo ===,3427246
1954,CD,YEAR_REGEX_1,TIME,time_reference,Fugue sur les jeux d'anches (1954),0,19,== Compositions == | === Organ Solo ===,3427246
1956,CD,YEAR_REGEX_1,TIME,time_reference,Diptyque liturgique (1956),0,20,== Compositions == | === Organ Solo ===,3427246
1956,CD,YEAR_REGEX_1,TIME,time_reference,Hommage à Josquin des Près (1956),0,21,== Compositions == | === Organ Solo ===,3427246
1956,CD,YEAR_REGEX_1,TIME,time_reference,Introduction et aria (1956),0,22,== Compositions == | === Organ Solo ===,3427246
1960,CD,YEAR_REGEX_1,TIME,time_reference,Messe du Très Saint Sacrement (1960),0,23,== Compositions == | === Organ Solo ===,3427246
1964,CD,YEAR_REGEX_1,TIME,time_reference,Adoratio (1964),0,24,== Compositions == | === Organ Solo ===,3427246
1964,CD,YEAR_REGEX_1,TIME,time_reference,Sonate (1964),0,25,== Compositions == | === Organ Solo ===,3427246
1966,CD,YEAR_REGEX_1,TIME,time_reference,Pièce en Mosaïque (Contrastes) (1966),0,26,== Compositions == | === Organ Solo ===,3427246
Pastorale,NNP,TIMELINE_REGEX,TIME,time_reference,Pastorale mystique (1968),0,27,== Compositions == | === Organ Solo ===,3427246
1968,CD,YEAR_REGEX_1,TIME,time_reference,Pastorale mystique (1968),0,27,== Compositions == | === Organ Solo ===,3427246
1976,CD,YEAR_REGEX_1,TIME,time_reference,Oppositions (1976),0,28,== Compositions == | === Organ Solo ===,3427246
1977,CD,YEAR_REGEX_1,TIME,time_reference,Postlude alleluiatique (1977),0,29,== Compositions == | === Organ Solo ===,3427246
1936,CD,YEAR_REGEX_1,TIME,time_reference,Prélude (1936),0,31,== Compositions == | === Piano Solo ===,3427246
1944,CD,YEAR_REGEX_1,TIME,time_reference,La melodie intérieure (1944),0,32,== Compositions == | === Piano Solo ===,3427246
1946,CD,YEAR_REGEX_1,TIME,time_reference,Fantasmagorie (Scherzo) (1946),0,33,== Compositions == | === Piano Solo ===,3427246
1948,CD,YEAR_REGEX_1,TIME,time_reference,Cahier pour Gérard: cinq pièces (1948),0,34,== Compositions == | === Piano Solo ===,3427246
1958,CD,YEAR_REGEX_1,TIME,time_reference,Capriccio pour piano... (1958),0,35,== Compositions == | === Piano Solo ===,3427246
1971,CD,YEAR_REGEX_1,TIME,time_reference,Partita (1971),0,36,== Compositions == | === Piano Solo ===,3427246
1940,CD,YEAR_REGEX_1,TIME,time_reference,Concerto (1940),0,38,== Compositions == | === Piano and Orchestra ===,3427246
1944,CD,YEAR_REGEX_1,TIME,time_reference,Concert d'été for piano and string orchestra (1944),0,39,== Compositions == | === Piano and Orchestra ===,3427246
1937,CD,YEAR_REGEX_1,TIME,time_reference,Fêtes de la lumière (1937),0,41,== Compositions == | === Orchestra ===,3427246
1954,CD,YEAR_REGEX_1,TIME,time_reference,Ouverture pour un drame sacré (1954),0,42,== Compositions == | === Orchestra ===,3427246
1948,CD,YEAR_REGEX_1,TIME,time_reference,Suite de danses for harpsichord or piano (1948),0,44,== Compositions == | === Miscellaneous works ===,3427246
1950,CD,YEAR_REGEX_1,TIME,time_reference,"Fantaisie-arabesque for harpsichord (or piano), oboe, clarinet in A and bassoon(1950)",0,45,== Compositions == | === Miscellaneous works ===,3427246
1950,CD,YEAR_REGEX_1,TIME,time_reference,Sardanapale: drame lyrique en trois actes (1950),0,46,== Compositions == | === Miscellaneous works ===,3427246
1957,CD,YEAR_REGEX_1,TIME,time_reference,Variations sur un thème de Machaut for harpsichord (1957),0,47,== Compositions == | === Miscellaneous works ===,3427246
1900–1997,CD,YEAR_REGEX_1,TIME,time_reference,"Henry Barraud (1900–1997): Te Deum for orchestra, transcription for choirs and organ by Jean-Jacques Grunenwald (1957)",0,48,== Compositions == | === Miscellaneous works ===,3427246
1957,CD,YEAR_REGEX_1,TIME,time_reference,"Henry Barraud (1900–1997): Te Deum for orchestra, transcription for choirs and organ by Jean-Jacques Grunenwald (1957)",0,48,== Compositions == | === Miscellaneous works ===,3427246
1961,CD,YEAR_REGEX_1,TIME,time_reference,Psaume CXXIX (De profundis) for mixed choir and orchestra (1961),0,49,== Compositions == | === Miscellaneous works ===,3427246
1965,CD,YEAR_REGEX_1,TIME,time_reference,Tu es Petrus for choir and two organs (1965),0,50,== Compositions == | === Miscellaneous works ===,3427246
1965,CD,YEAR_REGEX_1,TIME,time_reference,Fantaisie en dialogue for organ and orchestra (1965),0,51,== Compositions == | === Miscellaneous works ===,3427246
1967,CD,YEAR_REGEX_1,TIME,time_reference,Sonate de concert for trumpet and string orchestra or trumpet and organ (1967),0,52,== Compositions == | === Miscellaneous works ===,3427246
1943,CD,YEAR_REGEX_1,TIME,time_reference,"Les Anges du Péché (1943, directed by Robert Bresson)",0,54,== Compositions == | === Film Music ===,3427246
