time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
9 May 1914 – 9 June 1995,CD NNP CD NN CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME MODIFIER NUMERAL TIME TIME,time_range,"Francis Charles Chacksfield (9 May 1914 – 9 June 1995) was an English pianist, organist, composer, arranger, and conductor of popular light orchestral easy listening music, who had great success in Britain and internationally in the 1950s and early 1960s.",0,0,,25885370
the 1950s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Francis Charles Chacksfield (9 May 1914 – 9 June 1995) was an English pianist, organist, composer, arranger, and conductor of popular light orchestral easy listening music, who had great success in Britain and internationally in the 1950s and early 1960s.",0,0,,25885370
early 1960s,RB NNS,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Francis Charles Chacksfield (9 May 1914 – 9 June 1995) was an English pianist, organist, composer, arranger, and conductor of popular light orchestral easy listening music, who had great success in Britain and internationally in the 1950s and early 1960s.",0,0,,25885370
the late 1930s,DT JJ CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,"After working for a short period in a solicitor's office he decided on a career in music, and by the late 1930s, led a small band at Tonbridge in Kent.",2,2,== Life and career ==,25885370
1951,CD,YEAR_REGEX_1,TIME,time_reference,"He also worked as musical director for both Henry Hall and Geraldo, and began recording under his own name in 1951 as ""Frank Chacksfield's Tunesmiths"".",5,2,== Life and career ==,25885370
early 1953,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"In early 1953, he had his first top ten hit, ""Little Red Monkey"", on the Parlophone label.",6,2,== Life and career ==,25885370
1953,CD,YEAR_REGEX_1,TIME,time_reference,"He signed a recording contract with Decca Records in 1953, and formed a 40-piece orchestra with a large string section, the ""Singing Strings"".",8,2,== Life and career ==,25885370
of the Year,IN DT NNP,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"His first record release for Decca, Charlie Chaplin's theme for his film Limelight, won him a gold disc in the United States, and in the United Kingdom, where it reached No. 2 in the UK Singles Chart, and won him the NME award as 'Record of the Year'.",9,2,== Life and career ==,25885370
eight weeks,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"It spent eight weeks at No. 2 (an all-time UK chart record), and in all thirteen weeks in the top five chart positions, without dislodging Frankie Laine's ""I Believe"".",10,2,== Life and career ==,25885370
thirteen weeks,JJ NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"It spent eight weeks at No. 2 (an all-time UK chart record), and in all thirteen weeks in the top five chart positions, without dislodging Frankie Laine's ""I Believe"".",10,2,== Life and career ==,25885370
of the year,IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"His next 78 single, ""Ebb Tide"", became the first British instrumental recording to reach No. 1 in some American charts, providing a second gold disc, and he was voted the most promising new orchestra of the year in the US.",11,2,== Life and career ==,25885370
1954,CD,YEAR_REGEX_1,TIME,time_reference,"In 1954, he began presenting a series on BBC TV, which continued occasionally until the early 1960s.",14,2,== Life and career ==,25885370
the early 1960s,DT JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,"In 1954, he began presenting a series on BBC TV, which continued occasionally until the early 1960s.",14,2,== Life and career ==,25885370
1957,CD,YEAR_REGEX_1,TIME,time_reference,"Chacksfield was responsible for the musical arrangement of the first UK entry into the Eurovision Song Contest 1957; ""All"" by Patricia Bredin.",15,2,== Life and career ==,25885370
the 1950s and 1960s,DT CD CC CD,PREFIX_REGEX_1 YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,MODIFIER TIME MODIFIER TIME,time_reference,"He continued to write music, release singles and albums through the 1950s and 1960s, and appeared regularly on BBC radio.",16,2,== Life and career ==,25885370
the 1990s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"He continued to record occasionally until the 1990s, from the 1970s primarily on the Phase 4 label.",17,2,== Life and career ==,25885370
the 1970s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"He continued to record occasionally until the 1990s, from the 1970s primarily on the Phase 4 label.",17,2,== Life and career ==,25885370
2007,CD,YEAR_REGEX_1,TIME,time_reference,Many of these recordings were made commercially available in 2007.,19,2,== Life and career ==,25885370
1934–55,CD,YEAR_REGEX_1,TIME,time_reference,"His last album was Thanks for the Memories (Academy Award Winners 1934–55), released in 1991.",21,2,== Life and career ==,25885370
1991,CD,YEAR_REGEX_1,TIME,time_reference,"His last album was Thanks for the Memories (Academy Award Winners 1934–55), released in 1991.",21,2,== Life and career ==,25885370
1995,CD,YEAR_REGEX_1,TIME,time_reference,"Chacksfield died in Kent in 1995, after having suffered for several years from Parkinson's disease.",22,2,== Life and career ==,25885370
several years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"Chacksfield died in Kent in 1995, after having suffered for several years from Parkinson's disease.",22,2,== Life and career ==,25885370
the 2006,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"His song ""Après Ski"" was featured in the 2006 video game Saints Row, for the Xbox 360.",24,2,== Life and career ==,25885370
1966,CD,YEAR_REGEX_1,TIME,time_reference,"From the album All Time Top T.V. Themes (Decca PFS 4087, 1966; also as The Great TV Themes on London SP 44077), several tracks were used by Dutch offshore pirate radio station Radio Veronica in the 1960s.",25,2,== Life and career ==,25885370
