time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"March 6 , 1947","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Eric Kamau Grávátt (born March 6, 1947) is a jazz drummer from Philadelphia.",0,0,,30579332
1972–1974,CD,YEAR_REGEX_1,TIME,time_reference,He was a member of Weather Report from 1972–1974.,2,0,,30579332
1966,CD,YEAR_REGEX_1,TIME,time_reference,"It's Not Up to Us (Vortex, 1966 [1968])With Lloyd McNeill",0,3,== Discography ==,30579332
1968,CD,YEAR_REGEX_1,TIME,time_reference,"It's Not Up to Us (Vortex, 1966 [1968])With Lloyd McNeill",0,3,== Discography ==,30579332
1969,CD,YEAR_REGEX_1,TIME,time_reference,Asha (1969),0,4,== Discography ==,30579332
1970,CD,YEAR_REGEX_1,TIME,time_reference,Washington Suite (1970)With Weather Report,0,5,== Discography ==,30579332
1972,CD,YEAR_REGEX_1,TIME,time_reference,"I Sing the Body Electric (Columbia, 1972)",0,6,== Discography ==,30579332
1972,CD,YEAR_REGEX_1,TIME,time_reference,"Live in Tokyo (Columbia, 1972)",0,7,== Discography ==,30579332
1973,CD,YEAR_REGEX_1,TIME,time_reference,"Sweetnighter (Columbia, 1973)With Julian Priester",0,8,== Discography ==,30579332
1973,CD,YEAR_REGEX_1,TIME,time_reference,"Love, Love (ECM, 1973)With Eddie Henderson",0,9,== Discography ==,30579332
1974,CD,YEAR_REGEX_1,TIME,time_reference,"Inside Out (Capricorn, 1974)With Joe Henderson",0,10,== Discography ==,30579332
1975,CD,YEAR_REGEX_1,TIME,time_reference,"Canyon Lady (Milestone, 1975)With McCoy Tyner",0,11,== Discography ==,30579332
1976,CD,YEAR_REGEX_1,TIME,time_reference,Focal Point (Milestone 1976),0,12,== Discography ==,30579332
1977,CD,YEAR_REGEX_1,TIME,time_reference,"Inner Voices (Milestone, 1977)With Tony Hymas",0,13,== Discography ==,30579332
2002,CD,YEAR_REGEX_1,TIME,time_reference,"Hope Street MN (nato, 2002)",0,14,== Discography ==,30579332
