time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
16 January 1947,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,0
the Sun,DT NNP,PREFIX_REGEX_1 WEEK_ABBR_REGEX,MODIFIER TIME,time_reference,2,0
1997,CD,YEAR_REGEX_1,TIME,time_reference,2,1
Ten years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,3,1
five years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,0,2
now,RB,TIMELINE_REGEX,TIME,time_reference,0,3
2004,CD,YEAR_REGEX_1,TIME,time_reference,1,3
"May Day , May Day","NNP NNP , NNP NNP",MONTH_REGEX TIME_UNIT_REGEX COMMA_REGEX MONTH_REGEX TIME_UNIT_REGEX,TIME TIME MODIFIER TIME TIME,time_reference,1,3
May 2007,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,1,3
now,RB,TIMELINE_REGEX,TIME,time_reference,2,3
2009,CD,YEAR_REGEX_1,TIME,time_reference,0,4
a pastiche,DT NN,INARTICLE_REGEX TIMELINE_REGEX,MODIFIER TIME,time_reference,0,4
October 2010,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,5
of the early 1970s,IN DT JJ CD,PREFIX_REGEX_1 PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER MODIFIER TIME,time_reference,0,5
1977,CD,YEAR_REGEX_1,TIME,time_reference,0,5
1973,CD,YEAR_REGEX_1,TIME,time_reference,1,5
AM,NNP,HALFDAY_REGEX_1,TIME,time_reference,0,11
