time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"October 18 , 1954","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Georgianne Lundy (born October 18, 1954) is an American conductor and music educator.",0,0,,66107780
1977,CD,YEAR_REGEX_1,TIME,time_reference,"In 1977, she completed her Bachelor of Music Education from The University of Texas at Austin, where she had studied violin with Stephen Clapp (Clapp would later become the Juilliard School of Music's Dean).",1,2,== Education and career ==,66107780
1979,CD,YEAR_REGEX_1,TIME,time_reference,She completed her Master of Music in Orchestra Conducting from the University of Houston in 1979.,2,2,== Education and career ==,66107780
2015,CD,YEAR_REGEX_1,TIME,time_reference,Lundy received her Doctor of Musical Arts in Music Education from the University of Houston's Moores School of Music in 2015.,3,2,== Education and career ==,66107780
four years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,She taught in Houston public schools for four years at Deady Jr. High and Milby High School.,4,2,== Education and career ==,66107780
1983,CD,YEAR_REGEX_1,TIME,time_reference,"Later in 1983 she formed the Scott Joplin Chamber Orchestra (SJCO), a community orchestra composed primarily of Black instrumentalists.",1,3,== Education and career ==,66107780
the 1990s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"In the 1990s, Lundy reinstituted the student orchestra at Texas Southern University after its absence since the 1970s.",0,4,== Education and career ==,66107780
the 1970s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"In the 1990s, Lundy reinstituted the student orchestra at Texas Southern University after its absence since the 1970s.",0,4,== Education and career ==,66107780
2013,CD,YEAR_REGEX_1,TIME,time_reference,That orchestra joined a small group of Historically Black Colleges and Universities (HBCUs) that had student orchestras until it was discontinued in 2013.,1,4,== Education and career ==,66107780
1989 and 1990,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"The Scott Joplin Chamber Orchestra, with Lundy conducting, performed together with the Houston Symphony at Miller Outdoor Theatre in 1989 and 1990.",0,7,== Performances ==,66107780
