time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"October 11 , 1988","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Rika Izumi (泉 里香, Izumi Rika, born October 11, 1988) is a Japanese model, actress and singer.",0,0,,520323
2008,CD,YEAR_REGEX_1,TIME,time_reference,"After Izumi returned to the modeling world in 2008, she used both 泉里果 and 泉里香 as stage names; both are pronounced ""Izumi Rika"".",2,0,,520323
Winter 2002–2003,NNP CD,SEASON_REGEX YEAR_REGEX_1,TIME TIME,time_reference,She has also modeled in magazines called Monthly De-View (Winter 2002–2003).,1,5,== Life ==,520323
Summer 2003,NNP CD,SEASON_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"Pichi Lemon (Summer 2003), For Lillie (April 2003), Up-To-Boy (November 2003), and Melon (July 2003 to June 2005, when it stopped publication).",2,5,== Life ==,520323
April 2003,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"Pichi Lemon (Summer 2003), For Lillie (April 2003), Up-To-Boy (November 2003), and Melon (July 2003 to June 2005, when it stopped publication).",2,5,== Life ==,520323
November 2003,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"Pichi Lemon (Summer 2003), For Lillie (April 2003), Up-To-Boy (November 2003), and Melon (July 2003 to June 2005, when it stopped publication).",2,5,== Life ==,520323
July 2003 to June 2005,NNP CD TO NNP CD,MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX YEAR_REGEX_1,TIME TIME MODIFIER TIME TIME,time_reference,"Pichi Lemon (Summer 2003), For Lillie (April 2003), Up-To-Boy (November 2003), and Melon (July 2003 to June 2005, when it stopped publication).",2,5,== Life ==,520323
November 2003,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"She had released a single in November 2003 for a song entitled ""Koisuru Soldier"" (Kanojo wa Ijiwaru",4,5,== Life ==,520323
two years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"After PGSM, Izumi's career went on hiatus for two years as she finished high school.",0,6,== Life ==,520323
2007,CD,YEAR_REGEX_1,TIME,time_reference,"When she was accepted at Meiji University as a literature major in 2007 (the same university ex-PGSM castmate Kitagawa attended), she resumed her career.",2,6,== Life ==,520323
June 2008,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In June 2008, Rika returned to the modeling world after years of inactivity.",3,6,== Life ==,520323
years,NNS,TIME_UNIT_REGEX,TIME,time_reference,"In June 2008, Rika returned to the modeling world after years of inactivity.",3,6,== Life ==,520323
Sun,NNP,WEEK_ABBR_REGEX,TIME,time_reference,"She signed with Sun Music Brain agency on June 1, 2008.",0,7,== Life ==,520323
"June 1 , 2008","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"She signed with Sun Music Brain agency on June 1, 2008.",0,7,== Life ==,520323
the August 2008,DT NNP CD,PREFIX_REGEX_1 MONTH_REGEX YEAR_REGEX_1,MODIFIER TIME TIME,time_reference,"New photos of her appeared in the August 2008 issue of Ray magazine, and she has appeared in subsequent issues.",1,7,== Life ==,520323
