time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
13 April 1902,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,Jesús Arámbarri Gárate (13 April 1902 in Bilbao – 11 July 1960 in Madrid) was a Spanish classical music conductor and composer native to the Basque Country.,0,0,,13968773
11 July 1960,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,Jesús Arámbarri Gárate (13 April 1902 in Bilbao – 11 July 1960 in Madrid) was a Spanish classical music conductor and composer native to the Basque Country.,0,0,,13968773
Falla,NNP,SEASON_REGEX,TIME,time_reference,"His place in 20th-century classical music is part of a tradition which also includes Isaac Albéniz, José Antonio de Donostia, Manuel de Falla, Felipe Pedrell, Joaquín Rodrigo,  Joaquín Turina,  and José María Usandizaga.",1,1,,13968773
1939,CD,YEAR_REGEX_1,TIME,time_reference,"After his return to Bilbao he was primarily a conductor and composed only a few more works, which included In memoriam for Juan Carlos de Gortázar (1939),  Ofrenda (Offering) for Manuel de Falla (1946),  and Dedicatoria (Dedication) for Javier Arisqueta (1949).",1,2,,13968773
Falla,NNP,SEASON_REGEX,TIME,time_reference,"After his return to Bilbao he was primarily a conductor and composed only a few more works, which included In memoriam for Juan Carlos de Gortázar (1939),  Ofrenda (Offering) for Manuel de Falla (1946),  and Dedicatoria (Dedication) for Javier Arisqueta (1949).",1,2,,13968773
1946,CD,YEAR_REGEX_1,TIME,time_reference,"After his return to Bilbao he was primarily a conductor and composed only a few more works, which included In memoriam for Juan Carlos de Gortázar (1939),  Ofrenda (Offering) for Manuel de Falla (1946),  and Dedicatoria (Dedication) for Javier Arisqueta (1949).",1,2,,13968773
1949,CD,YEAR_REGEX_1,TIME,time_reference,"After his return to Bilbao he was primarily a conductor and composed only a few more works, which included In memoriam for Juan Carlos de Gortázar (1939),  Ofrenda (Offering) for Manuel de Falla (1946),  and Dedicatoria (Dedication) for Javier Arisqueta (1949).",1,2,,13968773
1933,CD,YEAR_REGEX_1,TIME,time_reference,"From 1933 in Bilbao, Arámbarri conducted the (then part-time)",2,2,,13968773
1953,CD,YEAR_REGEX_1,TIME,time_reference,"In 1953, he was appointed conductor of the Banda Sinfónica de Madrid,  which had been founded in 1909.",6,2,,13968773
1909,CD,YEAR_REGEX_1,TIME,time_reference,"In 1953, he was appointed conductor of the Banda Sinfónica de Madrid,  which had been founded in 1909.",6,2,,13968773
1960,CD,YEAR_REGEX_1,TIME,time_reference,Jesús Arámbarri died in 1960 at the Parque del Buen Retiro while conducting the Banda Sinfónica de Madrid in concert.,0,3,,13968773
