time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
presenter,NN,TIMELINE_REGEX,TIME,time_reference,"Eugenia Karagiannidou (Greek: Ευγενία Καραγιαννίδου), better known as Eugenia Manolidou (Μανωλίδου) or Manolides, is a Greek classical composer, conductor, entertainment television presenter and is married to politician and Minister for Development and Investment of Greece Adonis Georgiadis.",0,0,,9548194
"February 27 , 1975","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Born on February 27, 1975 as Eugenia Karagiannidou in Athens, Greece.",0,2,== Personal life ==,9548194
1995,CD,YEAR_REGEX_1,TIME,time_reference,"Eugenia married painter Theodore Manolides, in 1995.",1,2,== Personal life ==,9548194
2002,CD,YEAR_REGEX_1,TIME,time_reference,They separated in 2002 but Theodore denied to file the divorce for quite a while.,2,2,== Personal life ==,9548194
1996,CD,YEAR_REGEX_1,TIME,time_reference,"She has given birth to 4 children, 2 of which with Theodore (Alexandros, 1996 and Theodora, 1997) and 2 with Adonis, called Perseus (2005) and Alcaeus (2014).",4,2,== Personal life ==,9548194
1997,CD,YEAR_REGEX_1,TIME,time_reference,"She has given birth to 4 children, 2 of which with Theodore (Alexandros, 1996 and Theodora, 1997) and 2 with Adonis, called Perseus (2005) and Alcaeus (2014).",4,2,== Personal life ==,9548194
2005,CD,YEAR_REGEX_1,TIME,time_reference,"She has given birth to 4 children, 2 of which with Theodore (Alexandros, 1996 and Theodora, 1997) and 2 with Adonis, called Perseus (2005) and Alcaeus (2014).",4,2,== Personal life ==,9548194
2014,CD,YEAR_REGEX_1,TIME,time_reference,"She has given birth to 4 children, 2 of which with Theodore (Alexandros, 1996 and Theodora, 1997) and 2 with Adonis, called Perseus (2005) and Alcaeus (2014).",4,2,== Personal life ==,9548194
"June 22 , 2009","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Eventually Eugenia and Adonis got married on June 22, 2009.",5,2,== Personal life ==,9548194
Four years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"Four years later, in 1998, she returned to Europe for postgraduate studies with Belgian composer and conductor Robert Janssens at the Royal Conservatory of Brussels.",7,4,== Biography ==,9548194
1998,CD,YEAR_REGEX_1,TIME,time_reference,"Four years later, in 1998, she returned to Europe for postgraduate studies with Belgian composer and conductor Robert Janssens at the Royal Conservatory of Brussels.",7,4,== Biography ==,9548194
"2006 , December","CD , NNP",YEAR_REGEX_1 COMMA_REGEX MONTH_REGEX,TIME MODIFIER TIME,,"2006, December: Eugenia's first opera Epos received the 2nd distinction at the International Competition for Opera Composition Nancy van de Vate for women composers organised in Vienna, Austria by Vienna Masterworks (BMI).",0,6,== Awards & Acknowledgements ==,9548194
"2011 , October","CD , NNP",YEAR_REGEX_1 COMMA_REGEX MONTH_REGEX,TIME MODIFIER TIME,,"2011, October:",0,7,== Awards & Acknowledgements ==,9548194
past,NN,TIMELINE_REGEX,TIME,time_reference,Dr. Anastasia Bakogianni presented her paper Haunting melodies of an ancient past: classical themes in the works of the modern Greek composer Eugenia Manolides in a paper session during the conference Re-Creation: Musical Reception of Classical Antiquity held by University of Iowa College of Liberal Arts and Sciences.,1,7,== Awards & Acknowledgements ==,9548194
2015,CD,YEAR_REGEX_1,TIME,time_reference,A later interview of Dr. Bakogianni with the composer was published in the 6th issue of e-journal Practitioners' Voices in Classical Reception Studies (2015) releashed by the Department of Classical Studies of The Open University.,2,7,== Awards & Acknowledgements ==,9548194
"2014 , June","CD , NNP",YEAR_REGEX_1 COMMA_REGEX MONTH_REGEX,TIME MODIFIER TIME,,"2014, June: Eugenia's second opera La Pisanella, the girl from Pisa was awarded the Popularity Prize at the Opera Composition Competition ""Key to the Future"" Final held during the Bartók Plus Opera Festival in Miskolc, Hungary.",0,8,== Awards & Acknowledgements ==,9548194
the Future,DT NN,PREFIX_REGEX_1 TIMELINE_REGEX,MODIFIER TIME,time_reference,"2014, June: Eugenia's second opera La Pisanella, the girl from Pisa was awarded the Popularity Prize at the Opera Composition Competition ""Key to the Future"" Final held during the Bartók Plus Opera Festival in Miskolc, Hungary.",0,8,== Awards & Acknowledgements ==,9548194
1912–13,CD,YEAR_REGEX_1,TIME,time_reference,"La Pisanella, the girl from Pisa, which is a lyrical drama based upon the Gabriele D'Annunzio's theatrical play (1912–13) for symphony orchestra, choir and medieval instruments, received the majority of audience votes in the aforementioned final.",1,8,== Awards & Acknowledgements ==,9548194
"2000 , July","CD , NNP",YEAR_REGEX_1 COMMA_REGEX MONTH_REGEX,TIME MODIFIER TIME,,"2000, July:",0,10,== Career in Greece ==,9548194
"2003 , November","CD , NNP",YEAR_REGEX_1 COMMA_REGEX MONTH_REGEX,TIME MODIFIER TIME,,"2003, November: Presented her work during a conference on Timelessness of the Greek Language organised by Hellenic Linguistic Heritage society in Athens Concert Hall conducting Athens State Orchestra with soprano Hara Kefala and baritone Pantelis Psihas.",0,11,== Career in Greece ==,9548194
2004,CD,YEAR_REGEX_1,TIME,time_reference,2004:,0,12,== Career in Greece ==,9548194
"2004 , December","CD , NNP",YEAR_REGEX_1 COMMA_REGEX MONTH_REGEX,TIME MODIFIER TIME,,"2004, December:",0,13,== Career in Greece ==,9548194
2006,CD,YEAR_REGEX_1,TIME,time_reference,2006:,0,14,== Career in Greece ==,9548194
"2007 , May 3","CD , NNP CD",YEAR_REGEX_1 COMMA_REGEX MONTH_REGEX DIGIT_REGEX_1,TIME MODIFIER TIME NUMERAL,time_range,"2007, May 3: Conducted City of Thessaloniki Symphony Orchestra at Thessaloniki Concert Hall in a concert organised by AHEPA Hellas.",0,15,== Career in Greece ==,9548194
"2007 , July","CD , NNP",YEAR_REGEX_1 COMMA_REGEX MONTH_REGEX,TIME MODIFIER TIME,,"2007, July: 3 concerts in Delphi, Mykonos and Syros presenting her work Delos' Idyll.",0,16,== Career in Greece ==,9548194
"2012 , December to 2014 , February","CD , NNP TO CD , NNP",YEAR_REGEX_1 COMMA_REGEX MONTH_REGEX LINKAGE_REGEX YEAR_REGEX_1 COMMA_REGEX MONTH_REGEX,TIME MODIFIER TIME MODIFIER TIME MODIFIER TIME,time_range,"2012, December to 2014, February:",0,17,== Career in Greece ==,9548194
