time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
16 November 1913 – 13 January 1987,CD NNP CD NN CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME MODIFIER NUMERAL TIME TIME,time_range,0,0
nightclub,JJ,DAY_TIME_REGEX,TIME,time_reference,0,1
16 November 1913,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,3
1993,CD,YEAR_REGEX_1,TIME,time_reference,2,3
1981,CD,YEAR_REGEX_1,TIME,time_reference,2,3
a nightclub,DT NN,INARTICLE_REGEX DAY_TIME_REGEX,MODIFIER TIME,time_reference,0,5
daily,JJ,PERIOD_REGEX,TIME,time_reference,2,5
1936,CD,YEAR_REGEX_1,TIME,time_reference,2,5
1937,CD,YEAR_REGEX_1,TIME,time_reference,1,6
March 1938,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,4,6
every Thursday,DT NNP,PREFIX_REGEX_1 WEEK_REGEX,MODIFIER TIME,time_reference,4,6
nightclub,NN,DAY_TIME_REGEX,TIME,time_reference,5,6
1941,CD,YEAR_REGEX_1,TIME,time_reference,6,6
nightclub,NN,DAY_TIME_REGEX,TIME,time_reference,6,6
1939,CD,YEAR_REGEX_1,TIME,time_reference,0,7
1940,CD,YEAR_REGEX_1,TIME,time_reference,0,7
1942,CD,YEAR_REGEX_1,TIME,time_reference,0,8
1944,CD,YEAR_REGEX_1,TIME,time_reference,0,9
1948,CD,YEAR_REGEX_1,TIME,time_reference,0,10
the early 1950s,DT JJ CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,0,11
1957,CD,YEAR_REGEX_1,TIME,time_reference,0,12
A year,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,3,12
1959,CD,YEAR_REGEX_1,TIME,time_reference,3,12
1960,CD,YEAR_REGEX_1,TIME,time_reference,0,13
1940s,CD,YEAR_REGEX_1,TIME,time_reference,2,13
18 November 1961,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,14
the 1960s,DT NNS,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,1,14
December 1973,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,15
1974,CD,YEAR_REGEX_1,TIME,time_reference,1,15
1979,CD,YEAR_REGEX_1,TIME,time_reference,2,15
13 January 1987,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,17
