time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"December 20 , 1930 – May 23 , 2017","NNP CD , CD NN NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,"Andrew Jerrold Perenchio (December 20, 1930 – May 23, 2017) was an American billionaire businessman and philanthropist.",0,0,,1327792
1896,CD,YEAR_REGEX_1,TIME,time_reference,"Perenchio was the grandson of Italian immigrants Giovanni Batiste (later John) Perenchio and Madeline D'Adda, who came to the United States in 1896 from the northern Italian village of Pavone.",0,2,== Early life ==,1327792
three-and-a-half years,JJ NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"Perenchio was raised in Fresno until the age of fifteen, when he was sent to Black Foxe Military Institute in Los Angeles for three-and-a-half years, graduating in 1949.",2,2,== Early life ==,1327792
1949,CD,YEAR_REGEX_1,TIME,time_reference,"Perenchio was raised in Fresno until the age of fifteen, when he was sent to Black Foxe Military Institute in Los Angeles for three-and-a-half years, graduating in 1949.",2,2,== Early life ==,1327792
That fall,DT NN,PREFIX_REGEX_1 SEASON_REGEX,MODIFIER TIME,time_reference,"That fall he enrolled at the University of California, Los Angeles (UCLA), attending for five years and completing his B.S. in Business in 1954.",3,2,== Early life ==,1327792
five years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"That fall he enrolled at the University of California, Los Angeles (UCLA), attending for five years and completing his B.S. in Business in 1954.",3,2,== Early life ==,1327792
1954,CD,YEAR_REGEX_1,TIME,time_reference,"That fall he enrolled at the University of California, Los Angeles (UCLA), attending for five years and completing his B.S. in Business in 1954.",3,2,== Early life ==,1327792
last two years,JJ CD NNS,PREFIX_REGEX_1 BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,MODIFIER NUMERAL TIME,time_reference,"During his last two years at UCLA, Perenchio was a member of the Air Force ROTC, which required that he serve a three-year hitch in the Air Force after graduating.",5,2,== Early life ==,1327792
1955,CD,YEAR_REGEX_1,TIME,time_reference,In 1955 he entered the Air Force as a 2nd Lieutenant and earned his wings as a single-engine jet fighter pilot.,6,2,== Early life ==,1327792
1958,CD,YEAR_REGEX_1,TIME,time_reference,He was promoted to 1st Lieutenant and received an honorable discharge in 1958.,7,2,== Early life ==,1327792
1958,CD,YEAR_REGEX_1,TIME,time_reference,"In 1958, Perenchio joined MCA in the Band and Act Department.",0,6,== Career == | === Music Corporation of America (MCA) ===,1327792
four years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"""He worked at MCA for four years until July 13, 1962 when the Antitrust Division of the Justice Department shut down MCA's talent-representing operations.",3,6,== Career == | === Music Corporation of America (MCA) ===,1327792
"July 13 , 1962","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"""He worked at MCA for four years until July 13, 1962 when the Antitrust Division of the Justice Department shut down MCA's talent-representing operations.",3,6,== Career == | === Music Corporation of America (MCA) ===,1327792
1963,CD,YEAR_REGEX_1,TIME,time_reference,"After the break-up of MCA, Perenchio started Perenchio Artists with a partner in 1963.",0,8,== Career == | === Perenchio Artists/Chartwell Artists ===,1327792
1969,CD,YEAR_REGEX_1,TIME,time_reference,"In 1969, while in London with Henry Mancini, Perenchio was introduced to Elton John, who had just recorded his first album.",4,8,== Career == | === Perenchio Artists/Chartwell Artists ===,1327792
the following summer,DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 SEASON_REGEX,MODIFIER MODIFIER TIME,time_reference,"By the following summer, in August, 1970, Perenchio brought John from London to Los Angeles and rented out the Troubadour club in Hollywood for two weeks to showcase John's talent.",5,8,== Career == | === Perenchio Artists/Chartwell Artists ===,1327792
"August , 1970","NNP , CD",MONTH_REGEX COMMA_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_reference,"By the following summer, in August, 1970, Perenchio brought John from London to Los Angeles and rented out the Troubadour club in Hollywood for two weeks to showcase John's talent.",5,8,== Career == | === Perenchio Artists/Chartwell Artists ===,1327792
two weeks,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"By the following summer, in August, 1970, Perenchio brought John from London to Los Angeles and rented out the Troubadour club in Hollywood for two weeks to showcase John's talent.",5,8,== Career == | === Perenchio Artists/Chartwell Artists ===,1327792
an overnight,DT JJ,INARTICLE_REGEX DAY_TIME_REGEX,MODIFIER TIME,time_reference,"Word got out after the first performance and John became an overnight sensation, launching his career in the United States.",6,8,== Career == | === Perenchio Artists/Chartwell Artists ===,1327792
1972,CD,YEAR_REGEX_1,TIME,time_reference,It was sold to International Creative Management (ICM) in 1972 when Perenchio decided to leave the agency business.,8,8,== Career == | === Perenchio Artists/Chartwell Artists ===,1327792
March 1971,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In March 1971 Perenchio promoted the Fight of the Century at Madison Square Garden that brought together two unbeaten world heavyweight boxing champions, Muhammad Ali and Joe Frazier.",0,10,== Career == | === Sports promotion ===,1327792
of the Century,IN DT NNP,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"In March 1971 Perenchio promoted the Fight of the Century at Madison Square Garden that brought together two unbeaten world heavyweight boxing champions, Muhammad Ali and Joe Frazier.",0,10,== Career == | === Sports promotion ===,1327792
Two years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"Two years later, in September 1973, he promoted the Battle of the Sexes tennis match between Billie Jean King and Bobby Riggs that took place at the Houston Astrodome.",4,10,== Career == | === Sports promotion ===,1327792
September 1973,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"Two years later, in September 1973, he promoted the Battle of the Sexes tennis match between Billie Jean King and Bobby Riggs that took place at the Houston Astrodome.",4,10,== Career == | === Sports promotion ===,1327792
that year,DT NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"It was the largest live audience (30,472) for any tennis match ever, and was the highest rated broadcast for that year when it was televised during prime-time on ABC.",5,10,== Career == | === Sports promotion ===,1327792
1973,CD,YEAR_REGEX_1,TIME,time_reference,"Looking to branch out into television and motion pictures, Perenchio joined Norman Lear and Bud Yorkin in 1973 as a partner at Tandem Productions, and was made president and CEO.",0,12,== Career == | === Tandem Productions/Embassy Communications ===,1327792
recently,RB,TIMELINE_REGEX,TIME,time_reference,"As part of the deal, Perenchio brought with him Alan F. Horn, a young Harvard Business School graduate whom he had recently hired away from Procter & Gamble in Cincinnati.",1,12,== Career == | === Tandem Productions/Embassy Communications ===,1327792
a few years,DT JJ NNS,INARTICLE_REGEX PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"Within a few years, Perenchio made Horn president of Tandem and the two worked together from 1973-85 until the company and its parent company, Embassy Communications were sold to Columbia Pictures.",3,12,== Career == | === Tandem Productions/Embassy Communications ===,1327792
1973-85,JJ,YEAR_REGEX_1,TIME,time_reference,"Within a few years, Perenchio made Horn president of Tandem and the two worked together from 1973-85 until the company and its parent company, Embassy Communications were sold to Columbia Pictures.",3,12,== Career == | === Tandem Productions/Embassy Communications ===,1327792
currently,RB,TIMELINE_REGEX,TIME,time_reference,"Horn went on to become a prominent figure in the film industry; he co-founded Castle Rock Entertainment, was president and COO of Warner Brothers and currently serves as chairman of Walt Disney Studios.",4,12,== Career == | === Tandem Productions/Embassy Communications ===,1327792
One Day,CD NNP,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,,"Perenchio and Lear went on to form T.A.T. Communications Company – which launched The Jeffersons and One Day at a Time, along with a number of other successful half-hour situation comedies – and later purchased Embassy Pictures in 1982 (with Horn as CEO).",1,13,== Career == | === Tandem Productions/Embassy Communications ===,1327792
1982,CD,YEAR_REGEX_1,TIME,time_reference,"Perenchio and Lear went on to form T.A.T. Communications Company – which launched The Jeffersons and One Day at a Time, along with a number of other successful half-hour situation comedies – and later purchased Embassy Pictures in 1982 (with Horn as CEO).",1,13,== Career == | === Tandem Productions/Embassy Communications ===,1327792
the 1982,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"He teamed up with Yorkin, separately, to produce the 1982 dystopian science fiction thriller Blade Runner, directed by Ridley Scott and starring Harrison Ford.",2,13,== Career == | === Tandem Productions/Embassy Communications ===,1327792
1985,CD,YEAR_REGEX_1,TIME,time_reference,"Perenchio and Lear sold Embassy to The Coca-Cola Company in 1985, for $485 million in Coca-Cola stock.",3,13,== Career == | === Tandem Productions/Embassy Communications ===,1327792
1989,CD,YEAR_REGEX_1,TIME,time_reference,"After the sale of Embassy Communications, Perenchio went on to produce Driving Miss Daisy with the Zanuck Company in 1989.",4,13,== Career == | === Tandem Productions/Embassy Communications ===,1327792
2002,CD,YEAR_REGEX_1,TIME,time_reference,"In 2002, Perenchio produced Frida with his wife Margaret Perenchio, which starred Salma Hayek.",6,13,== Career == | === Tandem Productions/Embassy Communications ===,1327792
1969,CD,YEAR_REGEX_1,TIME,time_reference,"Throughout his career, Perenchio brokered some of the most lucrative deals in the entertainment industry: the sale of Caesars Palace to Lums Restaurants in 1969; the sale of A&M Records to PolyGram in 1989; and the sale of the Motown Records – again to PolyGram – in 1993.",0,15,== Career == | === Other business ventures ===,1327792
1989,CD,YEAR_REGEX_1,TIME,time_reference,"Throughout his career, Perenchio brokered some of the most lucrative deals in the entertainment industry: the sale of Caesars Palace to Lums Restaurants in 1969; the sale of A&M Records to PolyGram in 1989; and the sale of the Motown Records – again to PolyGram – in 1993.",0,15,== Career == | === Other business ventures ===,1327792
1993,CD,YEAR_REGEX_1,TIME,time_reference,"Throughout his career, Perenchio brokered some of the most lucrative deals in the entertainment industry: the sale of Caesars Palace to Lums Restaurants in 1969; the sale of A&M Records to PolyGram in 1989; and the sale of the Motown Records – again to PolyGram – in 1993.",0,15,== Career == | === Other business ventures ===,1327792
1977,CD,YEAR_REGEX_1,TIME,time_reference,"He is considered a pioneer of pay television and co-founded National Subscription Television (ON-TV) in 1977, which featured mainstream movies, sports events and concert specials and became the largest ""over-the-air"" pay television network in the world.",0,16,== Career == | === Other business ventures ===,1327792
1985-1987,JJ,YEAR_REGEX_1,TIME,time_reference,"From 1985-1987 Perenchio owned the Loews Theaters, with locations in New York, New Jersey, Texas, California and five other states.",1,16,== Career == | === Other business ventures ===,1327792
1948,CD,YEAR_REGEX_1,TIME,time_reference,It was the first deal of its kind between a theater chain and a film studio since the antitrust ruling by the Supreme Court in 1948.,3,16,== Career == | === Other business ventures ===,1327792
1992,CD,YEAR_REGEX_1,TIME,time_reference,Perenchio's most ambitious enterprise was partnering with Mexican media titan Emilio Azcárraga Milmo to purchase the Univision television network in 1992 for $550 million.,0,18,== Career == | === Univision ===,1327792
of fifteen years,IN JJ NNS,PREFIX_REGEX_1 BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,MODIFIER NUMERAL TIME,time_reference,"Over a period of fifteen years, Univision expanded existing facilities, purchased 35 additional television stations, added Spanish radio stations, acquired Mexican record companies, and grew into one of the most successful multimedia companies in the world.",3,18,== Career == | === Univision ===,1327792
1996,CD,YEAR_REGEX_1,TIME,time_reference,In 1996 the company went public and traded on the New York Stock Exchange under the symbol UVN.,5,18,== Career == | === Univision ===,1327792
March 2007,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"Perenchio sold Univision Communications in March 2007 for $13.5 billion to the Saban Capital Group, led by investor Haim Saban.",6,18,== Career == | === Univision ===,1327792
1986,CD,YEAR_REGEX_1,TIME,time_reference,"In 1986 Perenchio purchased the 42-room former Arnold Kirkeby estate in Bel Air known as Chartwell, famed as the Clampett family mansion in the 1960s The Beverly Hillbillies TV series.",0,21,== Personal life ==,1327792
the 1960s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"In 1986 Perenchio purchased the 42-room former Arnold Kirkeby estate in Bel Air known as Chartwell, famed as the Clampett family mansion in the 1960s The Beverly Hillbillies TV series.",0,21,== Personal life ==,1327792
"May 23 , 2017","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Perenchio died on May 23, 2017, of lung cancer in his home at the age of 86.",3,21,== Personal life ==,1327792
late 2014,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"In late 2014, Perenchio announced that he would leave much of his art collection — at least 47 works valued at more than $500 million — to the Los Angeles County Museum of Art.",0,23,== Philanthropy ==,1327792
2008,CD,YEAR_REGEX_1,TIME,time_reference,He was co-finance director for Senator John McCain's 2008 presidential campaign as well as an early and influential supporter of Carly Fiorina's 2016 presidential primary campaign.,1,25,== Politics ==,1327792
2016,CD,YEAR_REGEX_1,TIME,time_reference,He was co-finance director for Senator John McCain's 2008 presidential campaign as well as an early and influential supporter of Carly Fiorina's 2016 presidential primary campaign.,1,25,== Politics ==,1327792
2000,CD,YEAR_REGEX_1,TIME,time_reference,"From 2000, Perenchio served on the board of trustees for The Ronald Reagan Presidential Foundation.",0,27,== Awards and honors ==,1327792
2011,CD,YEAR_REGEX_1,TIME,time_reference,"In 2011 he received an honorary Doctorate of Fine Arts Degree from Cal State University, Fresno at the school's Centennial Commencement.",1,27,== Awards and honors ==,1327792
