time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
Jan,NNP,MONTH_ABBR_REGEX,TIME,time_reference,"Jan Zdeněk Bartoš (4 June 1908, Dvůr Králové nad Labem – 1 June 1981, Prague) was a Czech composer.",0,0,,20018643
4 June 1908,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Jan Zdeněk Bartoš (4 June 1908, Dvůr Králové nad Labem – 1 June 1981, Prague) was a Czech composer.",0,0,,20018643
1 June 1981,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Jan Zdeněk Bartoš (4 June 1908, Dvůr Králové nad Labem – 1 June 1981, Prague) was a Czech composer.",0,0,,20018643
Hršel,NNP,TIME_UNIT_REGEX,TIME,time_reference,Bartoš started to play the violin as a pupil of Karel Hršel in Hradec Králové.,0,2,== Biography ==,20018643
Hradec,NNP,TIME_UNIT_REGEX,TIME,time_reference,Bartoš started to play the violin as a pupil of Karel Hršel in Hradec Králové.,0,2,== Biography ==,20018643
1924,CD,YEAR_REGEX_1,TIME,time_reference,"In 1924, after he graduated from business school, Bartoš left for France.",1,2,== Biography ==,20018643
1929 to 1931,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"From 1929 to 1931 he travelled with that company to Africa, Asia and Madagascar.",3,2,== Biography ==,20018643
1943,CD,YEAR_REGEX_1,TIME,time_reference,He graduated in 1943.,5,2,== Biography ==,20018643
1956,CD,YEAR_REGEX_1,TIME,time_reference,From 1956 he worked at the Czech Ministry of Education and taught composition and music theory at the Prague Conservatory.,6,2,== Biography ==,20018643
the 1948 Summer,DT CD NNP,PREFIX_REGEX_1 YEAR_REGEX_1 SEASON_REGEX,MODIFIER TIME TIME,time_reference,His work was also part of the music event in the art competition at the 1948 Summer Olympics.,1,3,== Biography ==,20018643
1951,CD,YEAR_REGEX_1,TIME,time_reference,"Prokletý zámek (The Cursed Mansion), Opera in 1 act (1951); libretto by Zdeněk LorencOrchestraSymphony No.1 for large orchestra, Op.65 (1952)",0,6,== Selected works ==,20018643
1952,CD,YEAR_REGEX_1,TIME,time_reference,"Prokletý zámek (The Cursed Mansion), Opera in 1 act (1951); libretto by Zdeněk LorencOrchestraSymphony No.1 for large orchestra, Op.65 (1952)",0,6,== Selected works ==,20018643
1956–1957,CD,YEAR_REGEX_1,TIME,time_reference,"Symphony No.2 for (chamber) orchestra, Op.78 (1956–1957)",0,7,== Selected works ==,20018643
1964–1965,CD,YEAR_REGEX_1,TIME,time_reference,Symphony No.3 for string orchestra (1964–1965),0,8,== Selected works ==,20018643
1974,CD,YEAR_REGEX_1,TIME,time_reference,Symphony No.6 for brass quartet and string orchestra (1974),0,10,== Selected works ==,20018643
1977,CD,YEAR_REGEX_1,TIME,time_reference,"Symphony No.7 (1977)Concert bandZ podkrkonošského špalíčku (1973)ConcertanteIntrodukce a rondo (Introduction and Rondo) for violin and orchestra, Op.13 (1937)",0,11,== Selected works ==,20018643
