time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
8 April 1947,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,0
1970,CD,YEAR_REGEX_1,TIME,time_reference,2,0
1964,CD,YEAR_REGEX_1,TIME,time_reference,4,0
six years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,4,0
Tomorrow,NNP,TIMELINE_REGEX,TIME,time_reference,4,0
1970,CD,YEAR_REGEX_1,TIME,time_reference,0,1
1981,CD,YEAR_REGEX_1,TIME,time_reference,2,1
1990,CD,YEAR_REGEX_1,TIME,time_reference,3,1
two years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,3,1
1995,CD,YEAR_REGEX_1,TIME,time_reference,3,1
the 1980s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,2
April 2017,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,3,2
8 April 1947,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,4
1959,CD,YEAR_REGEX_1,TIME,time_reference,4,4
1959,CD,YEAR_REGEX_1,TIME,time_reference,9,4
a Christmas present,DT NNP NN,INARTICLE_REGEX HOLIDAY_REGEX TIMELINE_REGEX,MODIFIER TIME TIME,time_reference,9,4
1946,CD,YEAR_REGEX_1,TIME,time_reference,12,4
two nights,CD NNS,BASIC_NUMBER_REGEX_1 DAY_TIME_REGEX,NUMERAL TIME,time_reference,20,4
a week,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,20,4
Around 1961,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,21,4
1964,CD,YEAR_REGEX_1,TIME,time_reference,21,4
1971,CD,YEAR_REGEX_1,TIME,time_reference,25,4
1964–1970,CD,YEAR_REGEX_1,TIME,time_reference,1,6
1964,CD,YEAR_REGEX_1,TIME,time_reference,0,7
the year,DT NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,0,7
1965,CD,YEAR_REGEX_1,TIME,time_reference,2,7
May 1965,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,4,7
themselves Tomorrow,PRP NNP,PREFIX_REGEX_1 TIMELINE_REGEX,MODIFIER TIME,,5,7
1967,CD,YEAR_REGEX_1,TIME,time_reference,6,7
Tomorrow,NN,TIMELINE_REGEX,TIME,time_reference,9,7
1967,CD,YEAR_REGEX_1,TIME,time_reference,9,7
the Christmas,DT NNP,PREFIX_REGEX_1 HOLIDAY_REGEX,MODIFIER TIME,time_reference,9,7
Tomorrow,NNP,TIMELINE_REGEX,TIME,time_reference,10,7
1967,CD,YEAR_REGEX_1,TIME,time_reference,10,7
1968,CD,YEAR_REGEX_1,TIME,time_reference,11,7
