time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
"October 10 , 1915 – July 27 , 1999","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,0,0
1933,CD,YEAR_REGEX_1,TIME,time_reference,3,2
1937,CD,YEAR_REGEX_1,TIME,time_reference,5,2
a 2003,DT CD,INARTICLE_REGEX YEAR_REGEX_1,MODIFIER TIME,time_reference,7,2
the 1944,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,10,2
thirteen years,JJ NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,0,3
1950,CD,YEAR_REGEX_1,TIME,time_reference,0,3
the early 1950s,DT JJ CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,2,3
1956,CD,YEAR_REGEX_1,TIME,time_reference,5,3
the 1960s and 1970s,DT NNS CC CD,PREFIX_REGEX_1 YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,MODIFIER TIME MODIFIER TIME,time_reference,0,4
1973,CD,YEAR_REGEX_1,TIME,time_reference,1,4
1955,CD,YEAR_REGEX_1,TIME,time_reference,0,7
1955,CD,YEAR_REGEX_1,TIME,time_reference,0,8
1956,CD,YEAR_REGEX_1,TIME,time_reference,0,9
1957,CD,YEAR_REGEX_1,TIME,time_reference,0,10
'58,POS,YEAR_REGEX_2,TIME,,0,11
1958,CD,YEAR_REGEX_1,TIME,time_reference,0,11
1958,CD,YEAR_REGEX_1,TIME,time_reference,0,12
1958,CD,YEAR_REGEX_1,TIME,time_reference,0,13
1958,CD,YEAR_REGEX_1,TIME,time_reference,0,14
1960,CD,YEAR_REGEX_1,TIME,time_reference,0,14
1958,CD,YEAR_REGEX_1,TIME,time_reference,0,15
1958,CD,YEAR_REGEX_1,TIME,time_reference,0,16
1960,CD,YEAR_REGEX_1,TIME,time_reference,0,17
1961,CD,YEAR_REGEX_1,TIME,time_reference,0,18
1962,CD,YEAR_REGEX_1,TIME,time_reference,0,19
1962,CD,YEAR_REGEX_1,TIME,time_reference,0,20
1964,CD,YEAR_REGEX_1,TIME,time_reference,0,21
1964,CD,YEAR_REGEX_1,TIME,time_reference,0,22
1966,CD,YEAR_REGEX_1,TIME,time_reference,0,23
1974,CD,YEAR_REGEX_1,TIME,time_reference,0,24
1974,CD,YEAR_REGEX_1,TIME,time_reference,0,25
1974,CD,YEAR_REGEX_1,TIME,time_reference,0,26
1976,CD,YEAR_REGEX_1,TIME,time_reference,0,27
1978,CD,YEAR_REGEX_1,TIME,time_reference,0,28
1978,CD,YEAR_REGEX_1,TIME,time_reference,0,29
1980,CD,YEAR_REGEX_1,TIME,time_reference,0,29
1986,CD,YEAR_REGEX_1,TIME,time_reference,0,30
1988,CD,YEAR_REGEX_1,TIME,time_reference,0,31
