time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
6 December 1929 – 5 March 2016,CD NNP CD NN CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME MODIFIER NUMERAL TIME TIME,time_range,0,0
the 1950s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,1,0
Around 1970,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,2,0
of the 19th and 20th centuries,IN DT CD CC JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 DIGIT_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER NUMERAL MODIFIER NUMERAL TIME,time_reference,3,0
2001 and 2003,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,4,0
Year,NNP,TIME_UNIT_REGEX,TIME,time_reference,4,0
1929,CD,YEAR_REGEX_1,TIME,time_reference,0,2
Two years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,3,2
there every Wednesday and Saturday,RB DT NNP CC NNP,PREFIX_REGEX_1 PREFIX_REGEX_1 WEEK_REGEX LINKAGE_REGEX WEEK_REGEX,MODIFIER MODIFIER TIME MODIFIER TIME,time_reference,0,4
1952 to 1969,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,0,7
1953,CD,YEAR_REGEX_1,TIME,time_reference,1,7
that year,IN NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,1,7
the 1970s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,2,7
1970,CD,YEAR_REGEX_1,TIME,time_reference,7,7
1971,CD,YEAR_REGEX_1,TIME,time_reference,8,7
1990,CD,YEAR_REGEX_1,TIME,time_reference,9,7
1968,CD,YEAR_REGEX_1,TIME,time_reference,11,7
1970,CD,YEAR_REGEX_1,TIME,time_reference,11,7
2001,CD,YEAR_REGEX_1,TIME,time_reference,12,7
1987 and 1991,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,18,7
1987–91,CD,YEAR_REGEX_1,TIME,time_reference,18,7
1988–90,CD,YEAR_REGEX_1,TIME,time_reference,18,7
1989,CD,YEAR_REGEX_1,TIME,time_reference,18,7
1989–91,CD,YEAR_REGEX_1,TIME,time_reference,18,7
Year,NNP,TIME_UNIT_REGEX,TIME,time_reference,19,7
Day,NNP,TIME_UNIT_REGEX,TIME,time_reference,19,7
