time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
27 December 1971,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Artur Józef Andrus (born 27 December 1971) is a Polish journalist, poet, singer-songwriter and cabaret artist.",0,0,,40556979
2012,CD,YEAR_REGEX_1,TIME,time_reference,His 2012 album Myśliwiecka debuted at number 1 at Polish albums chart and was certified 2x Platinum in Poland.,1,1,,40556979
2011,CD,YEAR_REGEX_1,TIME,time_reference,Andrus is a recipient of Gold Cross of Merit (2011) and Silver Cross of Merit (2005).,2,1,,40556979
2005,CD,YEAR_REGEX_1,TIME,time_reference,Andrus is a recipient of Gold Cross of Merit (2011) and Silver Cross of Merit (2005).,2,1,,40556979
1994,CD,YEAR_REGEX_1,TIME,time_reference,"Since 1994, he has worked in Polskie Radio Program III in ""Powtórka z rozrywki"" and ""Akademia rozrywki"" shows.",4,3,== Career ==,40556979
December 2004,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In December 2004, Andrus published a collection of songs and poems titled Popisuchy.",5,3,== Career ==,40556979
2005,CD,YEAR_REGEX_1,TIME,time_reference,"Since 2005, he has been a commentator on a satirist TVN 24 show Szkło kontaktowe.",6,3,== Career ==,40556979
2 December 2005,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"On 2 December 2005, he released his first album, Łódzka.",7,3,== Career ==,40556979
2008,CD,YEAR_REGEX_1,TIME,time_reference,"In 2008, Polityka magazine released a set of 15 DVDs titled Kolekcja polskich kabaretów (A Collection of Polish Cabarets), which contained various cabaret performances selected by Andrus.",0,4,== Career ==,40556979
That year,DT NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"That year, Andrus also starred in TV series Rodzina Trendych on TVP 2, and in an improvised soap opera parody Spadkobiercy, which was broadcast on Polsat from 2008 to 2009, and on TV 4 from 2009 to 2012.",1,4,== Career ==,40556979
2008 to 2009,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"That year, Andrus also starred in TV series Rodzina Trendych on TVP 2, and in an improvised soap opera parody Spadkobiercy, which was broadcast on Polsat from 2008 to 2009, and on TV 4 from 2009 to 2012.",1,4,== Career ==,40556979
2009 to 2012,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"That year, Andrus also starred in TV series Rodzina Trendych on TVP 2, and in an improvised soap opera parody Spadkobiercy, which was broadcast on Polsat from 2008 to 2009, and on TV 4 from 2009 to 2012.",1,4,== Career ==,40556979
2011,CD,YEAR_REGEX_1,TIME,time_reference,"In 2011, his second book, Każdy szczyt ma swój Czubaszek (an interview with Polish satirist Maria Czubaszek), was published.",0,5,== Career ==,40556979
2012,CD,YEAR_REGEX_1,TIME,time_reference,"In 2012, Andrus published a collection of his blog posts, Blog osławiony między niewiastami, and released his second studio album Myśliwiecka, which became a commercial success.",1,5,== Career ==,40556979
of twelve weeks,IN JJ NNS,PREFIX_REGEX_1 BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,MODIFIER NUMERAL TIME,time_reference,"The album debuted at number 1 on Polish Albums Chart, held that position for a total number of twelve weeks, and was certified 2x Platinum.",2,5,== Career ==,40556979
22 April 2012,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"On 22 April 2012, Andrus' concert in Teatr Syrena in Warsaw was filmed, and released in April 2013 on a DVD titled Piłem w Spale...",3,5,== Career ==,40556979
April 2013,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"On 22 April 2012, Andrus' concert in Teatr Syrena in Warsaw was filmed, and released in April 2013 on a DVD titled Piłem w Spale...",3,5,== Career ==,40556979
2004,CD,YEAR_REGEX_1,TIME,time_reference,"Popisuchy (2004, ISBN 83-7415-047-5)",0,7,== Publications ==,40556979
2011,CD,YEAR_REGEX_1,TIME,time_reference,"Każdy szczyt ma swój Czubaszek (2011, with Maria Czubaszek, ISBN 978-83-7648-950-6)",0,8,== Publications ==,40556979
2012,CD,YEAR_REGEX_1,TIME,time_reference,"Blog osławiony między niewiastami (2012, ISBN 978-83-7839-138-8)",0,9,== Publications ==,40556979
