time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"October 18 , 1938 – November 26 , 2015","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,"Ronald David Bright (October 18, 1938 – November 26, 2015) was an American R&B and doo-wop singer of the 1950s, 1960s and 1970s.",0,0,,21289245
"of the 1950s , 1960s and 1970s","IN DT CD , CD CC CD",PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,MODIFIER MODIFIER TIME MODIFIER TIME MODIFIER TIME,time_reference,"Ronald David Bright (October 18, 1938 – November 26, 2015) was an American R&B and doo-wop singer of the 1950s, 1960s and 1970s.",0,0,,21289245
1963,CD,YEAR_REGEX_1,TIME,time_reference,"His most recognizable vocals are from Johnny Cymbal's 1963 hit song ""Mr. Bass Man.""",2,2,== Biography ==,21289245
previously,RB,TIMELINE_REGEX,TIME,time_reference,"He sang with the Valentines (the group was previously called the Dreamers) from 1954 to 1957, briefly with the Cadillacs in 1960, and the Deep River Boys in the late 1960s.",3,2,== Biography ==,21289245
1954 to 1957,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"He sang with the Valentines (the group was previously called the Dreamers) from 1954 to 1957, briefly with the Cadillacs in 1960, and the Deep River Boys in the late 1960s.",3,2,== Biography ==,21289245
1960,CD,YEAR_REGEX_1,TIME,time_reference,"He sang with the Valentines (the group was previously called the Dreamers) from 1954 to 1957, briefly with the Cadillacs in 1960, and the Deep River Boys in the late 1960s.",3,2,== Biography ==,21289245
the late 1960s,DT JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,"He sang with the Valentines (the group was previously called the Dreamers) from 1954 to 1957, briefly with the Cadillacs in 1960, and the Deep River Boys in the late 1960s.",3,2,== Biography ==,21289245
1965,CD,YEAR_REGEX_1,TIME,time_reference,"In 1965, Bright released a record for Coed Records as Ronnie and the Schoolmates.",4,2,== Biography ==,21289245
April 1968,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"He joined the Coasters in April 1968, replacing Dub Jones, and left the group in 2009.",5,2,== Biography ==,21289245
2009,CD,YEAR_REGEX_1,TIME,time_reference,"He joined the Coasters in April 1968, replacing Dub Jones, and left the group in 2009.",5,2,== Biography ==,21289245
"November 26 , 2015","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"He died on November 26, 2015, at the age of 77.",6,2,== Biography ==,21289245
1954,CD,YEAR_REGEX_1,TIME,time_reference,"""Summer Love""/""For You"" (Bruce) (1954) (unreleased) (The Dreamers)",0,5,== Discography == | === Group singles and recordings ===,21289245
Tonight,NN,DAY_TIME_REGEX,TIME,time_reference,"""Tonight Kathleen""/""Summer Love"" (Old Town #1009) (1954) (The Valentines)",0,6,== Discography == | === Group singles and recordings ===,21289245
Summer,NNP,SEASON_REGEX,TIME,time_reference,"""Tonight Kathleen""/""Summer Love"" (Old Town #1009) (1954) (The Valentines)",0,6,== Discography == | === Group singles and recordings ===,21289245
1009,CD,YEAR_REGEX_1,TIME,time_reference,"""Tonight Kathleen""/""Summer Love"" (Old Town #1009) (1954) (The Valentines)",0,6,== Discography == | === Group singles and recordings ===,21289245
1954,CD,YEAR_REGEX_1,TIME,time_reference,"""Tonight Kathleen""/""Summer Love"" (Old Town #1009) (1954) (The Valentines)",0,6,== Discography == | === Group singles and recordings ===,21289245
1955,CD,YEAR_REGEX_1,TIME,time_reference,"""Lily Maebelle""/""Falling for You"" (Rama #171) (1955) (The Valentines)",0,7,== Discography == | === Group singles and recordings ===,21289245
1955,CD,YEAR_REGEX_1,TIME,time_reference,"""I Love You Darling""/""Hand Me Down Love"" (Rama #181) (1955) (The Valentines)",0,8,== Discography == | === Group singles and recordings ===,21289245
Christmas,NNP,HOLIDAY_REGEX,TIME,time_reference,"""Christmas Prayer""/""Kiss Me"" (Rama #186) (1955) (The Valentines)",0,9,== Discography == | === Group singles and recordings ===,21289245
1955,CD,YEAR_REGEX_1,TIME,time_reference,"""Christmas Prayer""/""Kiss Me"" (Rama #186) (1955) (The Valentines)",0,9,== Discography == | === Group singles and recordings ===,21289245
1956,CD,YEAR_REGEX_1,TIME,time_reference,"""Why""/""The Woo Woo Train"" (Rama #196) (1956) (The Valentines)",0,10,== Discography == | === Group singles and recordings ===,21289245
Twenty Minutes,CD NNPS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,,"""Twenty Minutes Before the Hour""/""I’ll Never Let You Go"" (Rama #201) (1956) (The Valentines)",0,11,== Discography == | === Group singles and recordings ===,21289245
the Hour,DT NNP,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"""Twenty Minutes Before the Hour""/""I’ll Never Let You Go"" (Rama #201) (1956) (The Valentines)",0,11,== Discography == | === Group singles and recordings ===,21289245
1956,CD,YEAR_REGEX_1,TIME,time_reference,"""Twenty Minutes Before the Hour""/""I’ll Never Let You Go"" (Rama #201) (1956) (The Valentines)",0,11,== Discography == | === Group singles and recordings ===,21289245
1956,CD,YEAR_REGEX_1,TIME,time_reference,"""Nature's Creation""/""My Story of Love"" (Rama #208) (1956) (The Valentines)",0,12,== Discography == | === Group singles and recordings ===,21289245
1957,CD,YEAR_REGEX_1,TIME,time_reference,"""Don’t Say Goodnight""/""I Cried Oh, Oh"" (Rama #228) (1957) (The Valentines)",0,13,== Discography == | === Group singles and recordings ===,21289245
Today,NNP,TIMELINE_REGEX,TIME,time_reference,"""Tell Me Today""/""It’s Love"" (Josie #876) (1960) (Speedo & The Cadillacs)",0,14,== Discography == | === Group singles and recordings ===,21289245
1960,CD,YEAR_REGEX_1,TIME,time_reference,"""Tell Me Today""/""It’s Love"" (Josie #876) (1960) (Speedo & The Cadillacs)",0,14,== Discography == | === Group singles and recordings ===,21289245
10237,CD,YEAR_REGEX_1,TIME,time_reference,"""Who Put the Bomp"" (ABC Paramount #10237) (1961) (Barry Mann)",0,15,== Discography == | === Group singles and recordings ===,21289245
1961,CD,YEAR_REGEX_1,TIME,time_reference,"""Who Put the Bomp"" (ABC Paramount #10237) (1961) (Barry Mann)",0,15,== Discography == | === Group singles and recordings ===,21289245
1963,CD,YEAR_REGEX_1,TIME,time_reference,"""Baby Workout"" (Brunswick #55239) (1963) (Jackie Wilson)",0,16,== Discography == | === Group singles and recordings ===,21289245
1963,CD,YEAR_REGEX_1,TIME,time_reference,"""Mr. Bass Man"" (Kapp #503) (1963) (Johnny Cymbal)",0,17,== Discography == | === Group singles and recordings ===,21289245
1965,CD,YEAR_REGEX_1,TIME,time_reference,"""Just Born (To Be Your Baby)""/""Don't Don't Don't Dropout"" (Coed #605) (1965) (Ronnie & The Schoolmates)",0,18,== Discography == | === Group singles and recordings ===,21289245
1969,CD,YEAR_REGEX_1,TIME,time_reference,"""Act Right""/""The World Is Changing"" (Turntable #504) (1969) (The Coasters)",0,19,== Discography == | === Group singles and recordings ===,21289245
1971,CD,YEAR_REGEX_1,TIME,time_reference,"""Good Lovin'"" (King) (1971) (unreleased) (The Coasters)",0,20,== Discography == | === Group singles and recordings ===,21289245
1971,CD,YEAR_REGEX_1,TIME,time_reference,"""Cool Jerk"" (King #6389) (1971) (The Coasters)",0,21,== Discography == | === Group singles and recordings ===,21289245
1971,CD,YEAR_REGEX_1,TIME,time_reference,"""Mustang Sally"" (King) (1971) (The Coasters)",0,22,== Discography == | === Group singles and recordings ===,21289245
1971,CD,YEAR_REGEX_1,TIME,time_reference,"""The In Crowd"" (King) (1971) (The Coasters)",0,23,== Discography == | === Group singles and recordings ===,21289245
1971,CD,YEAR_REGEX_1,TIME,time_reference,"""On Broadway"" (King) (1971) (The Coasters)",0,24,== Discography == | === Group singles and recordings ===,21289245
1976,CD,YEAR_REGEX_1,TIME,time_reference,"""Hush Don't Talk About It""/""The World Keeps On Turning"" (Wicked #8103) (1976)",0,25,== Discography == | === Group singles and recordings ===,21289245
1977,CD,YEAR_REGEX_1,TIME,time_reference,"""Check Mr. Popeye"" (lead vocals for The Coasters on Southside Johnny's album This Time Is For Real on Epic #34668) (1977)",0,26,== Discography == | === Group singles and recordings ===,21289245
1986,CD,YEAR_REGEX_1,TIME,time_reference,"""In Your Eyes"" (backup vocals from Peter Gabriel's Geffen album So) (1986)",0,27,== Discography == | === Group singles and recordings ===,21289245
1144,CD,YEAR_REGEX_1,TIME,time_reference,"""Just Born (To Be Your Baby)""/""Don't Don't Don't Dropout"" (Collectables #1144) (reissue) (Ronnie & The Schoolmates)",0,28,== Discography == | === Group singles and recordings ===,21289245
