time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
19 August 1951,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"John Richard Deacon (born 19 August 1951) is an English retired musician, best known for being the bassist for the rock band Queen.",0,0,,10950533
1971,CD,YEAR_REGEX_1,TIME,time_reference,"He joined Queen in 1971 on the strength of his musical and electronic skills, particularly the home-made Deacy Amp which guitarist Brian May used to create guitar orchestras throughout Queen's career.",1,1,,10950533
May,NNP,MONTH_REGEX,TIME,time_reference,"He joined Queen in 1971 on the strength of his musical and electronic skills, particularly the home-made Deacy Amp which guitarist Brian May used to create guitar orchestras throughout Queen's career.",1,1,,10950533
1991,CD,YEAR_REGEX_1,TIME,time_reference,"After the death of lead singer Freddie Mercury in 1991 and the following year's Tribute Concert, Deacon performed only sporadically with the remaining members of Queen before retiring from the music industry in 1997 after recording ""No-One but You (Only the Good Die Young)"".",0,2,,10950533
the following year,DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"After the death of lead singer Freddie Mercury in 1991 and the following year's Tribute Concert, Deacon performed only sporadically with the remaining members of Queen before retiring from the music industry in 1997 after recording ""No-One but You (Only the Good Die Young)"".",0,2,,10950533
1997,CD,YEAR_REGEX_1,TIME,time_reference,"After the death of lead singer Freddie Mercury in 1991 and the following year's Tribute Concert, Deacon performed only sporadically with the remaining members of Queen before retiring from the music industry in 1997 after recording ""No-One but You (Only the Good Die Young)"".",0,2,,10950533
May,NNP,MONTH_REGEX,TIME,time_reference,"He has not performed on any of the other projects that the two remaining members, Brian May and Roger Taylor, have put together.",1,2,,10950533
19 August 1951,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"John Richard Deacon was born on 19 August 1951 at St Francis Private Hospital, London Road, Leicester to Arthur Henry and Lilian Molly Deacon (née Perkins).",0,4,== Early life ==,10950533
1960,CD,YEAR_REGEX_1,TIME,time_reference,His father worked at the Norwich Union insurance company and in 1960 the family moved to the dormitory town of Oadby.,1,4,== Early life ==,10950533
1965,CD,YEAR_REGEX_1,TIME,time_reference,"In 1965, at the age of fourteen, Deacon formed a school band, the Opposition.",2,5,== Early life ==,10950533
1969,CD,YEAR_REGEX_1,TIME,time_reference,"The band would go through many line-up and name changes, with Deacon eventually leaving the band altogether in 1969 to pursue studies in electronics at Chelsea College in London .",3,5,== Early life ==,10950533
1965,CD,YEAR_REGEX_1,TIME,time_reference,"Deacon joined his first band, The Opposition, in 1965 at the age of 14.",0,7,== Career ==,10950533
the following year,DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,He switched to bass the following year after the original bassist was fired for not improving his playing as much as the other members.,2,7,== Career ==,10950533
four years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"After being in the band for four years, not long after the group cut an acetate of three songs, Deacon played his final concert with the band (then called The Art) in August 1969.",4,7,== Career ==,10950533
August 1969,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"After being in the band for four years, not long after the group cut an acetate of three songs, Deacon played his final concert with the band (then called The Art) in August 1969.",4,7,== Career ==,10950533
now,RB,TIMELINE_REGEX,TIME,time_reference,"He left as he had been accepted to study at Chelsea College in London (now part of King's College London), where he obtained a First Class Honours degree in Electronics in 1971.",5,7,== Career ==,10950533
1971,CD,YEAR_REGEX_1,TIME,time_reference,"He left as he had been accepted to study at Chelsea College in London (now part of King's College London), where he obtained a First Class Honours degree in Electronics in 1971.",5,7,== Career ==,10950533
