time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"February 13 , 1945 – March 6 , 2006","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,"King Floyd (February 13, 1945 – March 6, 2006) was a New Orleans soul singer and songwriter, best known for his Top 10 hit from 1970, ""Groove Me"".",0,0,,4440547
1970,CD,YEAR_REGEX_1,TIME,time_reference,"King Floyd (February 13, 1945 – March 6, 2006) was a New Orleans soul singer and songwriter, best known for his Top 10 hit from 1970, ""Groove Me"".",0,0,,4440547
1945,CD,YEAR_REGEX_1,TIME,time_reference,King Floyd III was born in New Orleans in 1945.,0,2,== Early career ==,4440547
1969,CD,YEAR_REGEX_1,TIME,time_reference,Floyd returned to New Orleans in 1969 and worked for the Post Office.,4,2,== Early career ==,4440547
1970,CD,YEAR_REGEX_1,TIME,time_reference,"In 1970, Wardell Quezergue, an arranger of R&B scores, persuaded Floyd to record ""Groove Me"" with Malaco Records in Jackson, Mississippi.",0,5,== Recording success ==,4440547
December 1970,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"This disc sold over one million copies, and received a gold disc awarded by the R.I.A.A. in December 1970.",3,6,== Recording success ==,4440547
1971,CD,YEAR_REGEX_1,TIME,time_reference,"His follow-up single, ""Baby Let Me Kiss You"" climbed up to number 29 on the Billboard Top 40 charts in 1971.",1,7,== Recording success ==,4440547
1973,CD,YEAR_REGEX_1,TIME,time_reference,"However, differences with Quezergue soon emerged and his 1973 follow-up album, Think About It, failed to make a commercial impact.",0,8,== Recording success ==,4440547
1975,CD,YEAR_REGEX_1,TIME,time_reference,"His 1975 album,",2,8,== Recording success ==,4440547
1981,CD,YEAR_REGEX_1,TIME,time_reference,"Reviewing the album in Christgau's Record Guide: Rock Albums of the Seventies (1981), Robert Christgau said, ""Floyd's quiet, chocolatey voice—cf.",5,8,== Recording success ==,4440547
of the 1970s,IN DT NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,"None of his subsequent songs achieved the same success, as disco dominated the charts for the remainder of the 1970s.",0,10,== Subsequent career ==,4440547
1995,CD,YEAR_REGEX_1,TIME,time_reference,"However, Floyd had credits for ""Boombastic,"" recorded in 1995 by Shaggy, which became a big hit.",1,10,== Subsequent career ==,4440547
2000,CD,YEAR_REGEX_1,TIME,time_reference,"Floyd reunited with Malaco Records in 2000 for the Old Skool Funk album, but it failed to make an impact.",2,10,== Subsequent career ==,4440547
"March 6 , 2006","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"He died on March 6, 2006 from complications of a stroke and diabetes.",0,12,== Personal life ==,4440547
