time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"March 11 , 1898 – April 29 , 1961","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,"Irving Milfred Mole, known professionally as Miff Mole (March 11, 1898 – April 29, 1961) was an American jazz trombonist and band leader.",0,0,,302528
1924,CD,YEAR_REGEX_1,TIME,time_reference,"""His major recordings included ""Slippin' Around"", ""Red Hot Mama"" in 1924 with Sophie Tucker on vocals, ""Miff's Blues"", ""There'll Come a Time (Wait and See)"", on the film soundtrack to the 2008 movie The Curious Case of Benjamin Button",2,0,,302528
the 2008,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"""His major recordings included ""Slippin' Around"", ""Red Hot Mama"" in 1924 with Sophie Tucker on vocals, ""Miff's Blues"", ""There'll Come a Time (Wait and See)"", on the film soundtrack to the 2008 movie The Curious Case of Benjamin Button",2,0,,302528
two years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"He played in Gus Sharp's orchestra for two years and in the 1920s became a significant figure on the New York scene: he was a member of the Original Memphis Five (1922), played with Ross Gorman, Roger Wolfe Kahn, Sam Lanin, Ray Miller and many others.",2,2,== Career ==,302528
the 1920s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"He played in Gus Sharp's orchestra for two years and in the 1920s became a significant figure on the New York scene: he was a member of the Original Memphis Five (1922), played with Ross Gorman, Roger Wolfe Kahn, Sam Lanin, Ray Miller and many others.",2,2,== Career ==,302528
1922,CD,YEAR_REGEX_1,TIME,time_reference,"He played in Gus Sharp's orchestra for two years and in the 1920s became a significant figure on the New York scene: he was a member of the Original Memphis Five (1922), played with Ross Gorman, Roger Wolfe Kahn, Sam Lanin, Ray Miller and many others.",2,2,== Career ==,302528
1926–29,CD,YEAR_REGEX_1,TIME,time_reference,"In 1926–29, he and trumpeter Red Nichols led a band called Miff Mole and His Little Molers.",4,2,== Career ==,302528
1930,CD,YEAR_REGEX_1,TIME,time_reference,They recorded frequently until 1930.,5,2,== Career ==,302528
of the 1910s and 1920s,IN DT CD CC CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,MODIFIER MODIFIER TIME MODIFIER TIME,time_reference,"Mole and his band backed Sophie Tucker, who was known as ""The Last of the Red Hot Mammas"" and who was one of the most popular singers of the 1910s and 1920s.",6,2,== Career ==,302528
1927,CD,YEAR_REGEX_1,TIME,time_reference,"They accompanied her on her 1927 Okeh recordings of ""After You've Gone"", ""Fifty Million Frenchmen Can't Be Wrong"", ""I Ain't Got Nobody"", and ""One Sweet Letter from You"".",7,2,== Career ==,302528
1925 to 1929,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"From 1925 to 1929, Mole was identified with bands led by cornetist Red Nichols: The Red Heads, The Hottentots, The Charleston Chasers, The Six Hottentots, The Cotton Pickers, Red and Miff's Stompers, and especially Red Nichols and His Five Pennies.",0,3,== Career ==,302528
1928,CD,YEAR_REGEX_1,TIME,time_reference,"When Jack Teagarden arrived in New York in 1928, he replaced Mole as the role model for trombonists, with a more legato, blues-oriented approach.",0,4,== Career ==,302528
