time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
10 September 1953,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,Michael Schønwandt (born 10 September 1953 in Frederiksberg) is a Danish conductor.,0,0,,5024916
1979,CD,YEAR_REGEX_1,TIME,time_reference,"In 1979, Schønwandt secured a post as 'permanent conductor' by the Royal Opera in Copenhagen.",0,2,== Biography ==,5024916
2000 to 2011,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,Schønwandt was Music Director of the Royal Danish Orchestra and the Copenhagen Opera House from 2000 to 2011.,1,2,== Biography ==,5024916
2006,CD,YEAR_REGEX_1,TIME,time_reference,"In 2006, he conducted the Royal Opera, in a production of Richard Wagner's Der Ring des Nibelungen, released on DVD by Decca.",3,2,== Biography ==,5024916
1984 to 1987,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"Schønwandt was principal guest conductor of the Théâtre National de La Monnaie from 1984 to 1987, and held the same post with the Danish National Symphony Orchestra from 1987 to 2000.",0,3,== Biography ==,5024916
1987 to 2000,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"Schønwandt was principal guest conductor of the Théâtre National de La Monnaie from 1984 to 1987, and held the same post with the Danish National Symphony Orchestra from 1987 to 2000.",0,3,== Biography ==,5024916
1992 to 1998,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,Schønwandt has also served as chief conductor of the Berliner Sinfonie-Orchester from 1992 to 1998.,1,3,== Biography ==,5024916
May 2009,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In May 2009, Schønwandt was named principal conductor of the Netherlands Radio Chamber Philharmonic In August 2010 he formally took up the post, which he held until the orchestra's dissolution in 2013.",2,3,== Biography ==,5024916
August 2010,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In May 2009, Schønwandt was named principal conductor of the Netherlands Radio Chamber Philharmonic In August 2010 he formally took up the post, which he held until the orchestra's dissolution in 2013.",2,3,== Biography ==,5024916
2013,CD,YEAR_REGEX_1,TIME,time_reference,"In May 2009, Schønwandt was named principal conductor of the Netherlands Radio Chamber Philharmonic In August 2010 he formally took up the post, which he held until the orchestra's dissolution in 2013.",2,3,== Biography ==,5024916
2015,CD,YEAR_REGEX_1,TIME,time_reference,From 2015 Schønwandt is principal conductor of the Opéra Orchestre National de Montpellier in France.,0,4,== Biography ==,5024916
2005,CD,YEAR_REGEX_1,TIME,time_reference,"In 2005, Schønwandt was made a Knight 1st",2,5,== Biography ==,5024916
2011,CD,YEAR_REGEX_1,TIME,time_reference,and in 2011 he was made a Commander of the Order of Dannebrog.,5,5,== Biography ==,5024916
