time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
27 December 1571 – 15 November 1630,CD NNP CD NNP CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME MODIFIER NUMERAL TIME TIME,time_range,"Johannes Kepler (; German: [joˈhanəs ˈkɛplɐ, -nɛs -] (listen); 27 December 1571 – 15 November 1630) was a German astronomer, mathematician, astrologer, natural philosopher and writer on music.",0,0,,15736
1571–1590,CD,YEAR_REGEX_1,TIME,time_reference,Childhood (1571–1590),1,3,== Early life == | === Childhood (1571–1590) ===,15736
27 December 1571,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Kepler was born on 27 December 1571, in the Free Imperial City of Weil der Stadt (now part of the Stuttgart Region in the German state of Baden-Württemberg, 30 km west of Stuttgart's center).",0,4,== Early life == | === Childhood (1571–1590) ===,15736
now,RB,TIMELINE_REGEX,TIME,time_reference,"Kepler was born on 27 December 1571, in the Free Imperial City of Weil der Stadt (now part of the Stuttgart Region in the German state of Baden-Württemberg, 30 km west of Stuttgart's center).",0,4,== Early life == | === Childhood (1571–1590) ===,15736
five years old,CD NNS JJ,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX SUFFIX_REGEX,NUMERAL TIME MODIFIER,,"His father, Heinrich Kepler, earned a precarious living as a mercenary, and he left the family when Johannes was five years old.",3,4,== Early life == | === Childhood (1571–1590) ===,15736
the Eighty Years,DT NNP NNP,PREFIX_REGEX_1 BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,MODIFIER NUMERAL TIME,time_reference,He was believed to have died in the Eighty Years' War in the Netherlands.,4,4,== Early life == | === Childhood (1571–1590) ===,15736
of 1577,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"At age six, he observed the Great Comet of 1577, writing that he ""was taken by [his] mother to a high place to look at it.""",1,5,== Early life == | === Childhood (1571–1590) ===,15736
1580,CD,YEAR_REGEX_1,TIME,time_reference,"In 1580, at age nine, he observed another astronomical event, a lunar eclipse, recording that he remembered being ""called outdoors"" to see it and that the moon ""appeared quite red"".",2,5,== Early life == | === Childhood (1571–1590) ===,15736
1589,CD,YEAR_REGEX_1,TIME,time_reference,"In 1589, after moving through grammar school, Latin school, and seminary at Maulbronn, Kepler attended Tübinger Stift at the University of Tübingen.",4,5,== Early life == | === Childhood (1571–1590) ===,15736
1590,CD,YEAR_REGEX_1,TIME,time_reference,"There, he studied philosophy under Vitus Müller and theology under Jacob Heerbrand (a student of Philipp Melanchthon at Wittenberg), who also taught Michael Maestlin while he was a student, until he became Chancellor at Tübingen in 1590.",5,5,== Early life == | === Childhood (1571–1590) ===,15736
1583 to 1631,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"Under the instruction of Michael Maestlin, Tübingen's professor of mathematics from 1583 to 1631, he learned both the Ptolemaic system and the Copernican system of planetary motion.",7,5,== Early life == | === Childhood (1571–1590) ===,15736
