URI,support,types,entity,offset,similarityScore,percentageOfSecondRank,entType,sentence,sentenceIndex,paragraphIndex,section,wikiPageID,timeEntityType
http://dbpedia.org/resource/Jarrett_Jack,579.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q3665646,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Athlete,DBpedia:Agent,DBpedia:BasketballPlayer",Jack,13.0,0.4275923663985337,0.6252309727426267,person,"Walter John ""Jack"" Buchanan (2 April 1891 – 20 October 1957) was a Scottish theatre and film actor, singer, dancer, producer and director.",0,0,,893552,
http://dbpedia.org/resource/James_Buchanan,1389.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q82955,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Politician",Buchanan,19.0,0.5585502012187659,0.7903491799551019,person,"Walter John ""Jack"" Buchanan (2 April 1891 – 20 October 1957) was a Scottish theatre and film actor, singer, dancer, producer and director.",0,0,,893552,
http://dbpedia.org/resource/Walter_John,,http://dbpedia.org/ontology/Person,,,,,person,"Walter John ""Jack"" Buchanan (2 April 1891 – 20 October 1957) was a Scottish theatre and film actor, singer, dancer, producer and director.",0,0,,893552,
http://dbpedia.org/resource/Theatre_director,,http://dbpedia.org/ontology/Person,,,,,person,"Walter John ""Jack"" Buchanan (2 April 1891 – 20 October 1957) was a Scottish theatre and film actor, singer, dancer, producer and director.",0,0,,893552,
http://dbpedia.org/resource/George_Gershwin,4430.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",George,100.0,0.9738675053686484,0.010151881770051,person,"He was known for three decades as the embodiment of the debonair man-about-town in the tradition of George Grossmith Jr., and was described by The Times as ""the last of the knuts.""",1,0,,893552,
http://dbpedia.org/resource/Hollywood,24508.0,"Wikidata:Q486972,Schema:Place,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:CityDistrict",Hollywood,56.0,0.9899227935027534,0.0098380258561164,place,He is best known in America for his role in the classic Hollywood musical The Band Wagon in 1953.,2,0,,893552,
http://dbpedia.org/resource/James_Buchanan,1389.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q82955,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Politician",Buchanan,0.0,0.5648852593231612,0.7702709413460287,person,"Buchanan was born in Helensburgh, Dunbartonshire, Scotland, the son of Walter John Buchanan Sr (1865–1902), auctioneer, and his wife, Patricia, née  McWatt (1860–1936).",0,2,== Biography ==,893552,
http://dbpedia.org/resource/John_Buchanan,128.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q82955,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Politician",John Buchanan,78.0,0.9921575334219308,0.007893906852012,person,"Buchanan was born in Helensburgh, Dunbartonshire, Scotland, the son of Walter John Buchanan Sr (1865–1902), auctioneer, and his wife, Patricia, née  McWatt (1860–1936).",0,2,== Biography ==,893552,
http://dbpedia.org/resource/Patricia_Arquette,403.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Patricia,136.0,0.5645553061020376,0.7701425264526156,person,"Buchanan was born in Helensburgh, Dunbartonshire, Scotland, the son of Walter John Buchanan Sr (1865–1902), auctioneer, and his wife, Patricia, née  McWatt (1860–1936).",0,2,== Biography ==,893552,
http://dbpedia.org/resource/Helensburgh,539.0,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement",Helensburgh,21.0,0.9999999999845954,1.5394524518289434e-11,place,"Buchanan was born in Helensburgh, Dunbartonshire, Scotland, the son of Walter John Buchanan Sr (1865–1902), auctioneer, and his wife, Patricia, née  McWatt (1860–1936).",0,2,== Biography ==,893552,
