URI,support,types,entity,offset,similarityScore,percentageOfSecondRank,entType,sentence,sentenceIndex,paragraphIndex,section,wikiPageID,timeEntityType
http://dbpedia.org/resource/Jamie_Reid,74.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Artist",Jamie Reid,0.0,0.9999999999997726,1.427138220508313e-13,person,"Jamie Reid (born 16 January 1947 in London, United Kingdom) is an English artist and anarchist with connections to the Situationists.",0,0,,328940,
http://dbpedia.org/resource/London,242203.0,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",London,36.0,0.999927540021114,3.3161970555038264e-05,place,"Jamie Reid (born 16 January 1947 in London, United Kingdom) is an English artist and anarchist with connections to the Situationists.",0,0,,328940,
http://dbpedia.org/resource/United_Kingdom,196331.0,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",United Kingdom,44.0,0.9988895559758786,0.0009294247222874078,place,"Jamie Reid (born 16 January 1947 in London, United Kingdom) is an English artist and anarchist with connections to the Situationists.",0,0,,328940,
http://dbpedia.org/resource/United_Kingdom,196331.0,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",UK,155.0,0.9371002659990186,0.0513625033879339,place,"His work, featuring letters cut from newspaper headlines in the style of a ransom note, came close to defining the image of punk rock, particularly in the UK.",1,0,,328940,
http://dbpedia.org/resource/Mary_Beaton,51.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Beaton,175.0,0.7418731608312646,0.3479033339454119,person,"His best known works include the Sex Pistols album Never Mind the Bollocks, Here's the Sex Pistols and the singles ""Anarchy in the UK"", ""God Save The Queen"" (based on a Cecil Beaton photograph of Queen Elizabeth II, with an added safety pin through her nose and swastikas in her eyes, described by Sean O'Hagan of The Observer as ""the single most iconic image of the punk era""), ""Pretty Vacant"" and ""Holidays in the Sun"".",2,0,,328940,
http://dbpedia.org/resource/Elizabeth_II,19366.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Royalty",Queen Elizabeth II,196.0,0.999999871789677,9.372430180581433e-08,person,"His best known works include the Sex Pistols album Never Mind the Bollocks, Here's the Sex Pistols and the singles ""Anarchy in the UK"", ""God Save The Queen"" (based on a Cecil Beaton photograph of Queen Elizabeth II, with an added safety pin through her nose and swastikas in her eyes, described by Sean O'Hagan of The Observer as ""the single most iconic image of the punk era""), ""Pretty Vacant"" and ""Holidays in the Sun"".",2,0,,328940,
http://dbpedia.org/resource/Elizabeth_II,19366.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Royalty",Elizabeth II,202.0,0.9999999776754864,2.145352511366977e-08,person,"His best known works include the Sex Pistols album Never Mind the Bollocks, Here's the Sex Pistols and the singles ""Anarchy in the UK"", ""God Save The Queen"" (based on a Cecil Beaton photograph of Queen Elizabeth II, with an added safety pin through her nose and swastikas in her eyes, described by Sean O'Hagan of The Observer as ""the single most iconic image of the punk era""), ""Pretty Vacant"" and ""Holidays in the Sun"".",2,0,,328940,
http://dbpedia.org/resource/Sean_O'Hagan,107.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Sean O'Hagan,298.0,0.9999999999205328,7.945633791795814e-11,person,"His best known works include the Sex Pistols album Never Mind the Bollocks, Here's the Sex Pistols and the singles ""Anarchy in the UK"", ""God Save The Queen"" (based on a Cecil Beaton photograph of Queen Elizabeth II, with an added safety pin through her nose and swastikas in her eyes, described by Sean O'Hagan of The Observer as ""the single most iconic image of the punk era""), ""Pretty Vacant"" and ""Holidays in the Sun"".",2,0,,328940,
http://dbpedia.org/resource/Sean_O'Hagan,107.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Sean O'Hagan,298.0,0.9999999999205328,7.945633791795814e-11,person,"His best known works include the Sex Pistols album Never Mind the Bollocks, Here's the Sex Pistols and the singles ""Anarchy in the UK"", ""God Save The Queen"" (based on a Cecil Beaton photograph of Queen Elizabeth II, with an added safety pin through her nose and swastikas in her eyes, described by Sean O'Hagan of The Observer as ""the single most iconic image of the punk era""), ""Pretty Vacant"" and ""Holidays in the Sun"".",2,0,,328940,
http://dbpedia.org/resource/Swastika,,http://dbpedia.org/ontology/Place,,,,,place,"His best known works include the Sex Pistols album Never Mind the Bollocks, Here's the Sex Pistols and the singles ""Anarchy in the UK"", ""God Save The Queen"" (based on a Cecil Beaton photograph of Queen Elizabeth II, with an added safety pin through her nose and swastikas in her eyes, described by Sean O'Hagan of The Observer as ""the single most iconic image of the punk era""), ""Pretty Vacant"" and ""Holidays in the Sun"".",2,0,,328940,
http://dbpedia.org/resource/Croydon,5229.0,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement",Croydon,49.0,0.9932322042645204,0.0068042911228494,place,He was educated at John Ruskin Grammar School in Croydon.,0,1,,328940,
http://dbpedia.org/resource/Malcolm_McLaren,570.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Malcolm McLaren,5.0,0.9999999999999858,0.0,person,"With Malcolm McLaren, he took part in a sit-in at Croydon Art School.",1,1,,328940,
http://dbpedia.org/resource/Malcolm_McLaren,570.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Malcolm McLaren,5.0,0.9999999999999858,0.0,person,"With Malcolm McLaren, he took part in a sit-in at Croydon Art School.",1,1,,328940,
http://dbpedia.org/resource/Croydon,5229.0,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement",Croydon,50.0,0.9970302246161904,0.0028288647614675,place,"With Malcolm McLaren, he took part in a sit-in at Croydon Art School.",1,1,,328940,
http://dbpedia.org/resource/Islington,2716.0,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement",Islington,217.0,0.9909110831617938,0.0091558561627318,place,"Ten years later on the thirtieth anniversary of the release of God ""Save the Queen,"" Reid produced a new print entitled ""Never Trust a Punk,"" based on his original design which was exhibited at London Art Fair in the Islington area of the city "" "".",3,1,,328940,
http://dbpedia.org/resource/God,,http://dbpedia.org/ontology/Person,,,,,person,"Ten years later on the thirtieth anniversary of the release of God ""Save the Queen,"" Reid produced a new print entitled ""Never Trust a Punk,"" based on his original design which was exhibited at London Art Fair in the Islington area of the city "" "".",3,1,,328940,
http://dbpedia.org/resource/Jamie_Reid,74.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Artist",Jamie Reid,0.0,0.9999999999999716,9.590120615325731e-15,person,"Jamie Reid created the ransom-note look used with the Sex Pistols graphics while he was designing Suburban Press, a radical political magazine he ran for five years.",0,2,,328940,
http://dbpedia.org/resource/Glasgow,43449.0,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Glasgow,56.0,0.8837240871886155,0.1250411312398105,place,"His exhibitions include Peace is Tough at The Arches in Glasgow, and at the Microzine Gallery in Liverpool, where he now lives.",0,3,,328940,
http://dbpedia.org/resource/Clerkenwell,863.0,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement",Clerkenwell,107.0,0.9999716094735606,2.7392201188132236e-05,place,"He now exhibits and publishes work at Steve Lowe's new project space the L-13 Light Industrial Workshop in Clerkenwell, London.",2,3,,328940,
http://dbpedia.org/resource/London,242203.0,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",London,120.0,0.9995611021551518,0.0004060903338681685,place,"He now exhibits and publishes work at Steve Lowe's new project space the L-13 Light Industrial Workshop in Clerkenwell, London.",2,3,,328940,
http://dbpedia.org/resource/Damien_Hirst,755.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Artist",Damien Hirst,30.0,1.0,0.0,person,"In 2009 following allegations Damien Hirst was to sue a student for copyright infringement, Reid called him a ""hypocritical and greedy art bully"" and in collaboration with Jimmy Cauty produced his For the Love of Disruptive Strategies and Utopian Visions in Contemporary Art and Culture image as a pastiche replacing the God Save The Queen with God Save Damien Hirst.",0,4,,328940,
http://dbpedia.org/resource/Jimmy_Cauty,205.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Jimmy Cauty,172.0,1.0,0.0,person,"In 2009 following allegations Damien Hirst was to sue a student for copyright infringement, Reid called him a ""hypocritical and greedy art bully"" and in collaboration with Jimmy Cauty produced his For the Love of Disruptive Strategies and Utopian Visions in Contemporary Art and Culture image as a pastiche replacing the God Save The Queen with God Save Damien Hirst.",0,4,,328940,
