@URI,@support,@types,entity,@offset,@similarityScore,@percentageOfSecondRank,entType,sentence,sentenceIndex,paragraphIndex,section,wikiPageID
http://dbpedia.org/resource/Lyda_Roberti,40,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Lyda Roberti,0,1.0,0.0,person,"Lyda Roberti (née Pecjak; May 20, 1906 – March 12, 1938) was an American stage and film actress, and singer.",0,0,,984982
http://dbpedia.org/resource/United_States,551746,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",American,67,0.9989776122388884,5.276410954085832E-4,place,"Lyda Roberti (née Pecjak; May 20, 1906 – March 12, 1938) was an American stage and film actress, and singer.",0,0,,984982
http://dbpedia.org/resource/Lyda_Roberti,40,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Lyda Roberti,46,1.0,0.0,person,"Born in Warsaw, then part of Imperial Russia, Lyda Roberti was the daughter of a German father (surnamed Pecjak), a professional clown, and a Polish mother.",0,2,== Early years ==,984982
http://dbpedia.org/resource/Warsaw,40380,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Warsaw,8,0.9982666824170255,8.874739775416358E-4,place,"Born in Warsaw, then part of Imperial Russia, Lyda Roberti was the daughter of a German father (surnamed Pecjak), a professional clown, and a Polish mother.",0,2,== Early years ==,984982
http://dbpedia.org/resource/Russian_Empire,31218,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",Imperial Russia,29,1.0,1.7947081569301693E-16,place,"Born in Warsaw, then part of Imperial Russia, Lyda Roberti was the daughter of a German father (surnamed Pecjak), a professional clown, and a Polish mother.",0,2,== Early years ==,984982
http://dbpedia.org/resource/Europe,82142,"Schema:Place,Schema:Continent,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Continent",Europe,21,0.9999606282999283,2.6550722764403403E-5,place,"As her family toured Europe and Asia, Roberti's mother left her husband.",0,3,== Early years ==,984982
http://dbpedia.org/resource/Asia,30584,"Schema:Place,Schema:Continent,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Continent",Asia,32,0.9995761551483614,2.1732907152471973E-4,place,"As her family toured Europe and Asia, Roberti's mother left her husband.",0,3,== Early years ==,984982
http://dbpedia.org/resource/Russia,137057,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",Russia,26,0.9392301939876729,0.06312517039900972,place,"To escape the upheaval in Russia after the Communist revolution in 1917, they settled in Shanghai, China, where Roberti earned money singing.",1,3,== Early years ==,984982
http://dbpedia.org/resource/Shanghai,31608,"Wikidata:Q486972,Wikidata:Q3957,Schema:Place,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Town",Shanghai,89,0.9999572601820552,4.147369460518982E-5,place,"To escape the upheaval in Russia after the Communist revolution in 1917, they settled in Shanghai, China, where Roberti earned money singing.",1,3,== Early years ==,984982
http://dbpedia.org/resource/China,204014,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",China,99,0.9996629805083375,2.5524833330562845E-4,place,"To escape the upheaval in Russia after the Communist revolution in 1917, they settled in Shanghai, China, where Roberti earned money singing.",1,3,== Early years ==,984982
