@URI,@support,@types,entity,@offset,@similarityScore,@percentageOfSecondRank,entType,sentence,sentenceIndex,paragraphIndex,section,wikiPageID
http://dbpedia.org/resource/Liza_Minnelli,1255,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Liza,0,0.9999980151056692,1.9848965375461515E-6,person,"Liza May Minnelli ( LY-zə; born March 12, 1946) is an American actress, singer, dancer and choreographer.",0,0,,59216
http://dbpedia.org/resource/United_States,551746,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",American,55,0.9985318586366939,9.354094134967533E-4,place,"Liza May Minnelli ( LY-zə; born March 12, 1946) is an American actress, singer, dancer and choreographer.",0,0,,59216
http://dbpedia.org/resource/Judy_Garland,2591,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Judy Garland,83,1.0,0.0,person,"Minnelli is a Knight of the French Legion of Honour.Daughter of actress and singer Judy Garland and director Vincente Minnelli, Minnelli was born in Los Angeles, spent part of her childhood in Scarsdale, New York, and moved to New York City in 1961 where she began her career as a musical theatre actress, nightclub performer and traditional pop music artist.",2,0,,59216
http://dbpedia.org/resource/Vincente_Minnelli,376,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Vincente Minnelli,109,1.0,0.0,person,"Minnelli is a Knight of the French Legion of Honour.Daughter of actress and singer Judy Garland and director Vincente Minnelli, Minnelli was born in Los Angeles, spent part of her childhood in Scarsdale, New York, and moved to New York City in 1961 where she began her career as a musical theatre actress, nightclub performer and traditional pop music artist.",2,0,,59216
http://dbpedia.org/resource/Los_Angeles,123072,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Los Angeles,149,0.9999999989234993,4.2653188800241204E-10,place,"Minnelli is a Knight of the French Legion of Honour.Daughter of actress and singer Judy Garland and director Vincente Minnelli, Minnelli was born in Los Angeles, spent part of her childhood in Scarsdale, New York, and moved to New York City in 1961 where she began her career as a musical theatre actress, nightclub performer and traditional pop music artist.",2,0,,59216
"http://dbpedia.org/resource/Scarsdale,_New_York",517,"Wikidata:Q486972,Wikidata:Q3957,Schema:Place,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Town","Scarsdale, New York",193,1.0,0.0,place,"Minnelli is a Knight of the French Legion of Honour.Daughter of actress and singer Judy Garland and director Vincente Minnelli, Minnelli was born in Los Angeles, spent part of her childhood in Scarsdale, New York, and moved to New York City in 1961 where she began her career as a musical theatre actress, nightclub performer and traditional pop music artist.",2,0,,59216
http://dbpedia.org/resource/New_York_City,210990,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",New York City,227,0.9999999979769427,1.6849911951903064E-9,place,"Minnelli is a Knight of the French Legion of Honour.Daughter of actress and singer Judy Garland and director Vincente Minnelli, Minnelli was born in Los Angeles, spent part of her childhood in Scarsdale, New York, and moved to New York City in 1961 where she began her career as a musical theatre actress, nightclub performer and traditional pop music artist.",2,0,,59216
http://dbpedia.org/resource/John_Kander,348,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",John Kander,217,1.0,0.0,person,"She made her professional stage debut in the 1963 Off-Broadway revival of Best Foot Forward and won a Tony Award for starring in Flora the Red Menace in 1965, which marked the start of her lifelong collaboration with John Kander and Fred Ebb.",3,0,,59216
http://dbpedia.org/resource/Fred_Ebb,337,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Fred Ebb,233,1.0,0.0,person,"She made her professional stage debut in the 1963 Off-Broadway revival of Best Foot Forward and won a Tony Award for starring in Flora the Red Menace in 1965, which marked the start of her lifelong collaboration with John Kander and Fred Ebb.",3,0,,59216
http://dbpedia.org/resource/John_Kander,348,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",John Kander,217,1.0,0.0,person,"She made her professional stage debut in the 1963 Off-Broadway revival of Best Foot Forward and won a Tony Award for starring in Flora the Red Menace in 1965, which marked the start of her lifelong collaboration with John Kander and Fred Ebb.",3,0,,59216
http://dbpedia.org/resource/Fred_Ebb,337,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Fred Ebb,233,1.0,0.0,person,"She made her professional stage debut in the 1963 Off-Broadway revival of Best Foot Forward and won a Tony Award for starring in Flora the Red Menace in 1965, which marked the start of her lifelong collaboration with John Kander and Fred Ebb.",3,0,,59216
http://dbpedia.org/resource/New_York_City,210990,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","New York, New York",212,0.9999208557214856,7.913608129595035E-5,place,"They wrote, produced or directed many of Minnelli's future stage acts and TV shows, and helped create her stage persona of a stylized survivor, including her career-defining performances of anthems of survival (""New York, New York"", ""Cabaret"" and ""Maybe This Time"").",4,0,,59216
http://dbpedia.org/resource/New_York_City,210990,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","New York, New York",58,0.9998087509292615,1.9124022090708214E-4,place,"Most of her following films, including Lucky Lady (1975), New York, New York (1977), Rent-a-Cop (1988) and Stepping Out (1991), were panned by critics and bombed at the box office, and she had no more major movie hits except Arthur (1981).",7,0,,59216
http://dbpedia.org/resource/Liza_Minnelli,1255,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Liza,138,0.9999998133306637,1.853752504268647E-7,person,"She returned to Broadway on a number of occasions, including The Act (1977) for which she earned a second Tony Award, The Rink (1984) and Liza's at The Palace.... (2008), worked on various television formats and has predominantly focused on music hall and nightclub performances since the late 1970s.",8,0,,59216
http://dbpedia.org/resource/Avalon_Hollywood,74,"Wikidata:Q41176,Schema:Place,DBpedia:Place,DBpedia:Location,DBpedia:Building,DBpedia:ArchitecturalStructure,DBpedia:Venue",The Palace,148,0.9951648363546141,0.004525963617585541,place,"She returned to Broadway on a number of occasions, including The Act (1977) for which she earned a second Tony Award, The Rink (1984) and Liza's at The Palace.... (2008), worked on various television formats and has predominantly focused on music hall and nightclub performances since the late 1970s.",8,0,,59216
http://dbpedia.org/resource/Carnegie_Hall,6194,"Wikidata:Q41176,Schema:Place,DBpedia:Place,DBpedia:Location,DBpedia:Building,DBpedia:ArchitecturalStructure,DBpedia:Venue",Carnegie Hall,28,0.999996830897535,2.4694657973702577E-6,place,"Her concert performances at Carnegie Hall in 1979 and 1987, and at Radio City Music Hall in 1991 and 1992 are recognized among her most successful.",9,0,,59216
http://dbpedia.org/resource/Radio_City_Music_Hall,1456,"Wikidata:Q41176,Wikidata:Q24354,Schema:Place,DBpedia:Venue,DBpedia:Place,DBpedia:Location,DBpedia:Building,DBpedia:ArchitecturalStructure,DBpedia:Theatre",Radio City,67,0.9999998458909379,1.0962139678148405E-7,place,"Her concert performances at Carnegie Hall in 1979 and 1987, and at Radio City Music Hall in 1991 and 1992 are recognized among her most successful.",9,0,,59216
http://dbpedia.org/resource/Frank_Sinatra,7482,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Frank Sinatra,35,0.9999999999846523,1.536128668512409E-11,person,"From 1988 to 1990, she toured with Frank Sinatra and Sammy Davis Jr. in Frank, Liza & Sammy: The Ultimate Event.",10,0,,59216
http://dbpedia.org/resource/Miles_Davis,4823,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Davis,59,0.9879226706746495,0.00807886033723267,person,"From 1988 to 1990, she toured with Frank Sinatra and Sammy Davis Jr. in Frank, Liza & Sammy: The Ultimate Event.",10,0,,59216
http://dbpedia.org/resource/Liza_Minnelli,1255,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Liza,79,0.9999949037359926,5.0962813061003314E-6,person,"From 1988 to 1990, she toured with Frank Sinatra and Sammy Davis Jr. in Frank, Liza & Sammy: The Ultimate Event.",10,0,,59216
http://dbpedia.org/resource/Miles_Davis,4823,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Davis,59,0.9879226706746495,0.00807886033723267,person,"From 1988 to 1990, she toured with Frank Sinatra and Sammy Davis Jr. in Frank, Liza & Sammy: The Ultimate Event.",10,0,,59216
http://dbpedia.org/resource/United_States,551746,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",American,46,0.9820670187455106,0.016940475214154403,place,"While Minnelli is known for her renditions of American standards, her early-1960s pop singles were produced to attract a young audience.",0,1,,59216
http://dbpedia.org/resource/Liza_Minnelli,1255,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Liza,99,0.999999610283671,3.8551552748369303E-7,person,"After a hiatus due to serious health problems, Minnelli returned to the concert stage in 2002 with Liza's Back and was a guest star in the sitcom Arrested Development between 2003 and 2013.",3,1,,59216
