URI,support,types,entity,offset,similarityScore,percentageOfSecondRank,entType,sentence,sentenceIndex,paragraphIndex,section,wikiPageID,timeEntityType
http://dbpedia.org/resource/Dolly_Sisters,41.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Jenny Dolly,56.0,1.0,0.0,person,"Rosie Dolly (October 24, 1892 – February 1, 1970) and Jenny Dolly (October 24, 1892 – June 1, 1941), known professionally as (the) Dolly Sisters, were Hungarian-American identical twin dancers, singers and actresses, popular in vaudeville and theatre during the 1910s and 1920s.",0,0,,2697408,
http://dbpedia.org/resource/Walter_Janka,27.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Janka,65.0,0.9999994550291328,5.088162014315026e-07,person,"The sisters, Rózsika Deutsch (later known as Rose or Rosie) and Janka Deutsch (later known as Yancsi or Jenny), were born on October 24, 1892, in Balassagyarmat, Hungary.",0,2,== Early lives and careers ==,2697408,
http://dbpedia.org/resource/Balassagyarmat,120.0,"Wikidata:Q486972,Wikidata:Q3957,Schema:Place,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Town",Balassagyarmat,147.0,1.0,0.0,place,"The sisters, Rózsika Deutsch (later known as Rose or Rosie) and Janka Deutsch (later known as Yancsi or Jenny), were born on October 24, 1892, in Balassagyarmat, Hungary.",0,2,== Early lives and careers ==,2697408,
http://dbpedia.org/resource/Kingdom_of_Hungary,8142.0,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",Hungary,163.0,0.7180299982736735,0.3921577750225852,place,"The sisters, Rózsika Deutsch (later known as Rose or Rosie) and Janka Deutsch (later known as Yancsi or Jenny), were born on October 24, 1892, in Balassagyarmat, Hungary.",0,2,== Early lives and careers ==,2697408,
http://dbpedia.org/resource/Margaret_Tudor,471.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Royalty",Margaret,60.0,0.4436033271437509,0.5384480899775977,person,"Their parents were Julius (born Gyula Deutsch, c. 1865) and Margaret Deutsch (born Margit Weisz, c. 1874).",1,2,== Early lives and careers ==,2697408,
http://dbpedia.org/resource/United_States,551746.0,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",United States,84.0,0.999979512090519,1.3353379796129756e-05,place,"Julius and son Istvan (later known as Edward, born March 31, 1898) emigrated to the United States in October 1904; the twins and their mother arrived May 1905.",2,2,== Early lives and careers ==,2697408,
http://dbpedia.org/resource/Benjamin_Franklin_Keith,97.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Keith Vaudeville Circuit,123.0,1.0,0.0,person,"Barred for being under age by the New York City stage, they toured the Orpheum Circuit until 1909 when they debuted on the Keith Vaudeville Circuit.",4,2,== Early lives and careers ==,2697408,
http://dbpedia.org/resource/New_York_City,210990.0,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",New York City,34.0,0.9999994484758574,2.394652022809915e-07,place,"Barred for being under age by the New York City stage, they toured the Orpheum Circuit until 1909 when they debuted on the Keith Vaudeville Circuit.",4,2,== Early lives and careers ==,2697408,
http://dbpedia.org/resource/Florenz_Ziegfeld_Jr.,427.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","Florenz Ziegfeld, Jr.",9.0,1.0,0.0,person,"In 1911, Florenz Ziegfeld, Jr. signed them to appear in his Ziegfeld Follies for two seasons.",1,3,== Early lives and careers ==,2697408,
http://dbpedia.org/resource/Harry_Fox,27.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Harry Fox,84.0,1.0,1.366165388541424e-16,person,Rosie appeared in The Whirl of the World on stage while Jenny teamed up with dancer Harry Fox (whom she married in 1912) in Honeymoon Express.,2,4,== Early lives and careers ==,2697408,
