@URI,@support,@types,entity,@offset,@similarityScore,@percentageOfSecondRank,entType,sentence,sentenceIndex,paragraphIndex,section,wikiPageID
http://dbpedia.org/resource/Elizabeth_II,19366,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Royalty",Elizabeth,5,0.9525679078378078,0.049107079845342065,person,"Ruth Elizabeth ""Bette"" Davis (; April 5, 1908 – October 6, 1989) was an American actress with a career spanning more than 50 years and 100 acting credits.",0,0,,63517
http://dbpedia.org/resource/Anthony_Davis,1743,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q3665646,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Athlete,DBpedia:Agent,DBpedia:BasketballPlayer",Davis,23,0.7175820566583342,0.2451614687504416,person,"Ruth Elizabeth ""Bette"" Davis (; April 5, 1908 – October 6, 1989) was an American actress with a career spanning more than 50 years and 100 acting credits.",0,0,,63517
http://dbpedia.org/resource/United_States,551746,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",American,74,0.9983169723499571,0.0012327807089802742,place,"Ruth Elizabeth ""Bette"" Davis (; April 5, 1908 – October 6, 1989) was an American actress with a career spanning more than 50 years and 100 acting credits.",0,0,,63517
http://dbpedia.org/resource/New_York_City,210990,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",New York,31,0.9890457599847051,0.008830924502051134,place,"After appearing on Broadway in New York, the 22-year-old Davis moved to Hollywood in 1930.",0,1,,63517
http://dbpedia.org/resource/Hollywood,24508,"Wikidata:Q486972,Schema:Place,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:CityDistrict",Hollywood,72,0.9947401234173152,0.005217289506691914,place,"After appearing on Broadway in New York, the 22-year-old Davis moved to Hollywood in 1930.",0,1,,63517
http://dbpedia.org/resource/Anthony_Davis,1743,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q3665646,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Athlete,DBpedia:Agent,DBpedia:BasketballPlayer",Davis,86,0.5008462538375192,0.7002789248533181,person,"The next year, her performance as a down-and-out actress in Dangerous (1935) did land Davis her first Best Actress nomination, and she won the award.",2,1,,63517
http://dbpedia.org/resource/Anthony_Davis,1743,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q3665646,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Athlete,DBpedia:Agent,DBpedia:BasketballPlayer",Davis,0,0.9421116148023604,0.034150816347536424,person,Davis was known for her forceful and intense style of acting.,3,1,,63517
http://dbpedia.org/resource/United_States,551746,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",U.S.,206,0.9963447066662564,0.001057791981549835,place,"In 1937, she tried to free herself from her contract with Warner Brothers Studio; although she lost the legal case, it marked the start of more than a decade as one of the most celebrated leading ladies of U.S. cinema.",0,2,,63517
http://dbpedia.org/resource/Jefferson_Davis,2889,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q82955,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Politician",Davis,0,0.5492088362611527,0.5290537705185663,person,"Davis's portrayal of a strong-willed 1850s southern belle in Jezebel (1938) won her a second Academy Award for Best Actress, and was the first of five consecutive years in which she received a Best Actress nomination; the others were for Dark Victory (1939), The Letter (1940), The Little Foxes (1941) and Now, Voyager (1942).",2,2,,63517
http://dbpedia.org/resource/Jezebel,351,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q2566598,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Religious",Jezebel,61,0.9668420146164968,0.03427127138618452,person,"Davis's portrayal of a strong-willed 1850s southern belle in Jezebel (1938) won her a second Academy Award for Best Actress, and was the first of five consecutive years in which she received a Best Actress nomination; the others were for Dark Victory (1939), The Letter (1940), The Little Foxes (1941) and Now, Voyager (1942).",2,2,,63517
http://dbpedia.org/resource/Miles_Davis,4823,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Davis,0,0.7923600648955903,0.18468013041851442,person,Davis gained a reputation as a perfectionist in her craft.,0,3,,63517
http://dbpedia.org/resource/Miles_Davis,4823,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Davis,0,0.7923600648955903,0.18468013041851442,person,Davis gained a reputation as a perfectionist in her craft.,0,3,,63517
http://dbpedia.org/resource/Cannes_Film_Festival,6647,"Wikidata:Q220505,Wikidata:Q1656682,DUL:Event,Schema:Festival,Schema:Event,DBpedia:SocietalEvent,DBpedia:Event,DBpedia:FilmFestival",Cannes,241,0.8585150009998735,0.1646921575946955,event,"Her forthright manner, idiosyncratic speech, and ubiquitous cigarette contributed to a public persona that has been often imitated.She played a Broadway star in All About Eve (1950), which earned her another Oscar nomination and won her the Cannes Film Festival Award for Best Actress.",2,3,,63517
http://dbpedia.org/resource/Joan_Crawford,1526,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Joan Crawford,44,0.9998997977451012,7.717987698810731E-5,person,"(1962), which also starred her famous rival Joan Crawford.",4,3,,63517
http://dbpedia.org/resource/Nile,7040,"Wikidata:Q47521,Wikidata:Q4022,Schema:RiverBodyOfWater,Schema:Place,Schema:BodyOfWater,DBpedia:Stream,DBpedia:Place,DBpedia:NaturalPlace,DBpedia:Location,DBpedia:BodyOfWater,DBpedia:River",Nile,79,0.9973583642638519,0.0013381640421284706,place,"In the latter stage of her career, her most successful films were Death on the Nile (1978) and The Whales of August (1987).",5,3,,63517
http://dbpedia.org/resource/Libbie_Hyman,42,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q901,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Scientist",Hyman,20,0.9537257967472808,0.0466453645551601,person,"Her daughter, B. D. Hyman, wrote a controversial memoir about her childhood, 1985's My Mother's Keeper.Davis was the co-founder of the Hollywood Canteen, a club venue for food, dancing and entertainment for servicemen during World War II, and was the first female president of the Academy of Motion Picture Arts and Sciences.",9,3,,63517
http://dbpedia.org/resource/World_War_II,254679,"Wikidata:Q1656682,DUL:Event,Schema:Event,DBpedia:SocietalEvent,DBpedia:Event,DBpedia:MilitaryConflict",World War II,225,0.9999997763905776,2.089397039977449E-7,event,"Her daughter, B. D. Hyman, wrote a controversial memoir about her childhood, 1985's My Mother's Keeper.Davis was the co-founder of the Hollywood Canteen, a club venue for food, dancing and entertainment for servicemen during World War II, and was the first female president of the Academy of Motion Picture Arts and Sciences.",9,3,,63517
http://dbpedia.org/resource/Miles_Davis,4823,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Davis,9,0.8562466332585645,0.11005547256422975,person,"In 1999, Davis was placed second behind Katharine Hepburn on the American Film Institute's list of the greatest female stars of the classical Hollywood cinema era.",11,3,,63517
http://dbpedia.org/resource/Katharine_Hepburn,1665,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Katharine Hepburn,40,0.9999994615004113,5.384998760136972E-7,person,"In 1999, Davis was placed second behind Katharine Hepburn on the American Film Institute's list of the greatest female stars of the classical Hollywood cinema era.",11,3,,63517
http://dbpedia.org/resource/Miles_Davis,4823,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Davis,9,0.8562466332585645,0.11005547256422975,person,"In 1999, Davis was placed second behind Katharine Hepburn on the American Film Institute's list of the greatest female stars of the classical Hollywood cinema era.",11,3,,63517
http://dbpedia.org/resource/Jefferson_Davis,2889,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q82955,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Politician",Davis,15,0.7458442723016392,0.19636350838366864,person,"Ruth Elizabeth Davis, known from early childhood as ""Betty"", was born on April 5, 1908, in Lowell, Massachusetts, the daughter of Harlow Morrell Davis (1885–1938), a law student from Augusta, Maine, and subsequently a patent attorney, and Ruth Augusta (née Favór; 1885–1961), from Tyngsboro, Massachusetts.",0,6,== Life and career == | === 1908–1929: Childhood and early acting career ===,63517
http://dbpedia.org/resource/Jefferson_Davis,2889,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q82955,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Politician",Davis,145,0.7458442723016392,0.19636350838366864,person,"Ruth Elizabeth Davis, known from early childhood as ""Betty"", was born on April 5, 1908, in Lowell, Massachusetts, the daughter of Harlow Morrell Davis (1885–1938), a law student from Augusta, Maine, and subsequently a patent attorney, and Ruth Augusta (née Favór; 1885–1961), from Tyngsboro, Massachusetts.",0,6,== Life and career == | === 1908–1929: Childhood and early acting career ===,63517
"http://dbpedia.org/resource/Lowell,_Massachusetts",2683,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","Lowell, Massachusetts",91,0.9999846830930694,1.5317141412955153E-5,place,"Ruth Elizabeth Davis, known from early childhood as ""Betty"", was born on April 5, 1908, in Lowell, Massachusetts, the daughter of Harlow Morrell Davis (1885–1938), a law student from Augusta, Maine, and subsequently a patent attorney, and Ruth Augusta (née Favór; 1885–1961), from Tyngsboro, Massachusetts.",0,6,== Life and career == | === 1908–1929: Childhood and early acting career ===,63517
http://dbpedia.org/resource/Harlow,1147,"Wikidata:Q486972,Wikidata:Q3957,Schema:Place,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Town",Harlow,130,0.8838825722916782,0.13137200264302365,place,"Ruth Elizabeth Davis, known from early childhood as ""Betty"", was born on April 5, 1908, in Lowell, Massachusetts, the daughter of Harlow Morrell Davis (1885–1938), a law student from Augusta, Maine, and subsequently a patent attorney, and Ruth Augusta (née Favór; 1885–1961), from Tyngsboro, Massachusetts.",0,6,== Life and career == | === 1908–1929: Childhood and early acting career ===,63517
"http://dbpedia.org/resource/Augusta,_Maine",885,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","Augusta, Maine",185,0.9999999999994316,0.0,place,"Ruth Elizabeth Davis, known from early childhood as ""Betty"", was born on April 5, 1908, in Lowell, Massachusetts, the daughter of Harlow Morrell Davis (1885–1938), a law student from Augusta, Maine, and subsequently a patent attorney, and Ruth Augusta (née Favór; 1885–1961), from Tyngsboro, Massachusetts.",0,6,== Life and career == | === 1908–1929: Childhood and early acting career ===,63517
http://dbpedia.org/resource/Augusta_Highway,116,"Wikidata:Q34442,Schema:Place,DBpedia:RouteOfTransportation,DBpedia:Place,DBpedia:Location,DBpedia:Infrastructure,DBpedia:ArchitecturalStructure,DBpedia:Road",Augusta,246,0.8115645265799013,0.2050850536642722,place,"Ruth Elizabeth Davis, known from early childhood as ""Betty"", was born on April 5, 1908, in Lowell, Massachusetts, the daughter of Harlow Morrell Davis (1885–1938), a law student from Augusta, Maine, and subsequently a patent attorney, and Ruth Augusta (née Favór; 1885–1961), from Tyngsboro, Massachusetts.",0,6,== Life and career == | === 1908–1929: Childhood and early acting career ===,63517
http://dbpedia.org/resource/Massachusetts,60939,"Wikidata:Q3455524,Schema:Place,Schema:AdministrativeArea,DBpedia:Region,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:AdministrativeRegion",Massachusetts,298,0.9999442450623898,4.8912844406797965E-5,place,"Ruth Elizabeth Davis, known from early childhood as ""Betty"", was born on April 5, 1908, in Lowell, Massachusetts, the daughter of Harlow Morrell Davis (1885–1938), a law student from Augusta, Maine, and subsequently a patent attorney, and Ruth Augusta (née Favór; 1885–1961), from Tyngsboro, Massachusetts.",0,6,== Life and career == | === 1908–1929: Childhood and early acting career ===,63517
http://dbpedia.org/resource/Anthony_Davis,1743,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q3665646,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Athlete,DBpedia:Agent,DBpedia:BasketballPlayer",Davis,0,0.7711501459744818,0.17612014213639077,person,"Davis's younger sister was Barbara Harriet.In 1915, Davis's parents separated, and Davis attended, for three years, a spartan boarding school called Crestalban in Lanesborough, Massachusetts, in the Berkshires.",1,6,== Life and career == | === 1908–1929: Childhood and early acting career ===,63517
http://dbpedia.org/resource/Barbara_Bush,556,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q82955,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Politician",Barbara,27,0.9021012763878089,0.06560090683308054,person,"Davis's younger sister was Barbara Harriet.In 1915, Davis's parents separated, and Davis attended, for three years, a spartan boarding school called Crestalban in Lanesborough, Massachusetts, in the Berkshires.",1,6,== Life and career == | === 1908–1929: Childhood and early acting career ===,63517
http://dbpedia.org/resource/Anthony_Davis,1743,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q3665646,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Athlete,DBpedia:Agent,DBpedia:BasketballPlayer",Davis,52,0.7711501459744818,0.17612014213639077,person,"Davis's younger sister was Barbara Harriet.In 1915, Davis's parents separated, and Davis attended, for three years, a spartan boarding school called Crestalban in Lanesborough, Massachusetts, in the Berkshires.",1,6,== Life and career == | === 1908–1929: Childhood and early acting career ===,63517
http://dbpedia.org/resource/Anthony_Davis,1743,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q3665646,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Athlete,DBpedia:Agent,DBpedia:BasketballPlayer",Davis,83,0.7711501459744818,0.17612014213639077,person,"Davis's younger sister was Barbara Harriet.In 1915, Davis's parents separated, and Davis attended, for three years, a spartan boarding school called Crestalban in Lanesborough, Massachusetts, in the Berkshires.",1,6,== Life and career == | === 1908–1929: Childhood and early acting career ===,63517
"http://dbpedia.org/resource/Lanesborough,_Massachusetts",89,"Wikidata:Q486972,Wikidata:Q3957,Schema:Place,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Town","Lanesborough, Massachusetts",163,0.9999999999999432,0.0,place,"Davis's younger sister was Barbara Harriet.In 1915, Davis's parents separated, and Davis attended, for three years, a spartan boarding school called Crestalban in Lanesborough, Massachusetts, in the Berkshires.",1,6,== Life and career == | === 1908–1929: Childhood and early acting career ===,63517
http://dbpedia.org/resource/Berkshires,519,"Wikidata:Q8502,Schema:Place,Schema:Mountain,DBpedia:Place,DBpedia:NaturalPlace,DBpedia:Location,DBpedia:Mountain",Berkshires,199,0.9999971747713635,2.8252366208758646E-6,place,"Davis's younger sister was Barbara Harriet.In 1915, Davis's parents separated, and Davis attended, for three years, a spartan boarding school called Crestalban in Lanesborough, Massachusetts, in the Berkshires.",1,6,== Life and career == | === 1908–1929: Childhood and early acting career ===,63517
http://dbpedia.org/resource/Ruth_Goetz,40,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Ruth,21,0.45951106808539255,0.6499261747778123,person,"In the fall of 1921, Ruth Davis moved to New York City, using her children's tuition money to enroll in the Clarence White School of Photography, with an apartment on 144th Street at Broadway.",2,6,== Life and career == | === 1908–1929: Childhood and early acting career ===,63517
http://dbpedia.org/resource/Clarence_Hudson_White,109,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Artist",Clarence White,108,0.9999089293633575,9.107893124849708E-5,person,"In the fall of 1921, Ruth Davis moved to New York City, using her children's tuition money to enroll in the Clarence White School of Photography, with an apartment on 144th Street at Broadway.",2,6,== Life and career == | === 1908–1929: Childhood and early acting career ===,63517
http://dbpedia.org/resource/New_York_City,210990,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",New York City,41,0.9999998684152815,7.829380966560513E-8,place,"In the fall of 1921, Ruth Davis moved to New York City, using her children's tuition money to enroll in the Clarence White School of Photography, with an apartment on 144th Street at Broadway.",2,6,== Life and career == | === 1908–1929: Childhood and early acting career ===,63517
http://dbpedia.org/resource/Anthony_Davis,1743,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q3665646,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Athlete,DBpedia:Agent,DBpedia:BasketballPlayer",Davis,0,0.8474005314463078,0.10759314705882875,person,"Davis later changed the spelling of her first name to Bette after Bette Fischer, a character in Honoré de Balzac's La Cousine Bette.",0,7,== Life and career == | === 1908–1929: Childhood and early acting career ===,63517
http://dbpedia.org/resource/Bobby_Fischer,1162,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Athlete,DBpedia:Agent,DBpedia:ChessPlayer",Fischer,72,0.9144451743988652,0.08359035122756865,person,"Davis later changed the spelling of her first name to Bette after Bette Fischer, a character in Honoré de Balzac's La Cousine Bette.",0,7,== Life and career == | === 1908–1929: Childhood and early acting career ===,63517
http://dbpedia.org/resource/Honoré_de_Balzac,1575,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q36180,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Writer",Balzac,107,0.4904580004839822,0.5405348465193693,person,"Davis later changed the spelling of her first name to Bette after Bette Fischer, a character in Honoré de Balzac's La Cousine Bette.",0,7,== Life and career == | === 1908–1929: Childhood and early acting career ===,63517
