@URI,@support,@types,@surfaceForm,@offset,@similarityScore,@percentageOfSecondRank,sentence,sentenceIndex,paragraphIndex,section
http://dbpedia.org/resource/Anthony_Davis,1743,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q3665646,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Athlete,DBpedia:Agent,DBpedia:BasketballPlayer",Davis,5,0.5958599879289843,0.5621956401728585,"Carl Davis,  (born October 28, 1936) is an American-born conductor and composer who has made his home in the United Kingdom since 1961.",0,0,
http://dbpedia.org/resource/Conducting,12933,,conductor,57,0.9999953710529881,4.494752823368023E-6,"Carl Davis,  (born October 28, 1936) is an American-born conductor and composer who has made his home in the United Kingdom since 1961.",0,0,
http://dbpedia.org/resource/Composer,22686,,composer,71,0.9999793271476967,9.524258494659685E-6,"Carl Davis,  (born October 28, 1936) is an American-born conductor and composer who has made his home in the United Kingdom since 1961.",0,0,
http://dbpedia.org/resource/United_Kingdom,196331,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",United Kingdom,109,0.9993396979299836,3.558401599360519E-4,"Carl Davis,  (born October 28, 1936) is an American-born conductor and composer who has made his home in the United Kingdom since 1961.",0,0,
http://dbpedia.org/resource/Silent_film,16225,,silent films,112,0.9999999999999147,0.0,"He has written music for more than 100 television programmes, but is best known for creating music to accompany silent films.",0,1,
http://dbpedia.org/resource/Paul_McCartney,8464,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Paul McCartney,26,0.9996767936621307,3.2316753643728545E-4,He also collaborated with Paul McCartney in the creation of the Liverpool Oratorio.,1,1,
http://dbpedia.org/resource/Liverpool,37631,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Liverpool,64,0.9748547343442266,0.025720749465247158,He also collaborated with Paul McCartney in the creation of the Liverpool Oratorio.,1,1,
http://dbpedia.org/resource/Oratorio,2548,,Oratorio,74,0.9999997302306634,1.3843617688859298E-7,He also collaborated with Paul McCartney in the creation of the Liverpool Oratorio.,1,1,
http://dbpedia.org/resource/Anthony_Davis,1743,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q3665646,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Athlete,DBpedia:Agent,DBpedia:BasketballPlayer",Davis,0,0.5568892808947469,0.5877017317243386,Davis's music is published by Faber Music.,2,1,
http://dbpedia.org/resource/Faber_Music,80,"Wikidata:Q4830453,Wikidata:Q43229,Wikidata:Q24229398,DUL:SocialPerson,DUL:Agent,Schema:Organization,DBpedia:Organisation,DBpedia:Company,DBpedia:Agent,DBpedia:Publisher",Faber Music,30,0.9999999999999716,0.0,Davis's music is published by Faber Music.,2,1,
http://dbpedia.org/resource/Anthony_Davis,1743,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q3665646,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Athlete,DBpedia:Agent,DBpedia:BasketballPlayer",Davis,0,0.9136994395011869,0.0532559280916885,"Davis was born in Brooklyn, New York City, to Jewish parents, Sara (née Perlmutter) and Isadore Davis.",0,3,== Early life and career ==
