URI,support,types,entity,offset,similarityScore,percentageOfSecondRank,sentence,sentenceIndex,paragraphIndex,section
http://dbpedia.org/resource/Luiz_Gonzaga,96,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Luiz Gonzaga,0,1.0,0.0,"Luiz Gonzaga do Nascimento, Sr.",0,0,
http://dbpedia.org/resource/Orthography,2240,,orthography,10,0.9832568759831284,0.0108941989965356,"(standard orthography 'Luís'; Portuguese pronunciation: [luˈis ɡõˈzaɡɐ]; Exu, December 13, 1912 – Recife, August 2, 1989) was a Brazilian singer, songwriter, musician and poet and one of the most influential figures of Brazilian popular music in the twentieth century.",1,0,
http://dbpedia.org/resource/Portuguese_language,21897,"Wikidata:Q315,Schema:Language,DBpedia:Language",Portuguese,31,0.9999712141237648,1.887182842182659e-05,"(standard orthography 'Luís'; Portuguese pronunciation: [luˈis ɡõˈzaɡɐ]; Exu, December 13, 1912 – Recife, August 2, 1989) was a Brazilian singer, songwriter, musician and poet and one of the most influential figures of Brazilian popular music in the twentieth century.",1,0,
http://dbpedia.org/resource/Eshu,123,,Exu,80,0.9999999999998296,1.30296535920777e-13,"(standard orthography 'Luís'; Portuguese pronunciation: [luˈis ɡõˈzaɡɐ]; Exu, December 13, 1912 – Recife, August 2, 1989) was a Brazilian singer, songwriter, musician and poet and one of the most influential figures of Brazilian popular music in the twentieth century.",1,0,
http://dbpedia.org/resource/Recife,2587,"Wikidata:Q486972,Wikidata:Q3957,Schema:Place,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Town",Recife,107,0.9999324232166054,5.5333928880909575e-05,"(standard orthography 'Luís'; Portuguese pronunciation: [luˈis ɡõˈzaɡɐ]; Exu, December 13, 1912 – Recife, August 2, 1989) was a Brazilian singer, songwriter, musician and poet and one of the most influential figures of Brazilian popular music in the twentieth century.",1,0,
http://dbpedia.org/resource/Songwriter,8871,,songwriter,155,0.9991879876124424,0.0005656643962396029,"(standard orthography 'Luís'; Portuguese pronunciation: [luˈis ɡõˈzaɡɐ]; Exu, December 13, 1912 – Recife, August 2, 1989) was a Brazilian singer, songwriter, musician and poet and one of the most influential figures of Brazilian popular music in the twentieth century.",1,0,
http://dbpedia.org/resource/Poet,16665,,poet,180,0.9626466811554272,0.0355911830049463,"(standard orthography 'Luís'; Portuguese pronunciation: [luˈis ɡõˈzaɡɐ]; Exu, December 13, 1912 – Recife, August 2, 1989) was a Brazilian singer, songwriter, musician and poet and one of the most influential figures of Brazilian popular music in the twentieth century.",1,0,
http://dbpedia.org/resource/Music_of_Brazil,436,,Brazilian popular music,228,0.9999999999999432,3.8889712662103845e-14,"(standard orthography 'Luís'; Portuguese pronunciation: [luˈis ɡõˈzaɡɐ]; Exu, December 13, 1912 – Recife, August 2, 1989) was a Brazilian singer, songwriter, musician and poet and one of the most influential figures of Brazilian popular music in the twentieth century.",1,0,
http://dbpedia.org/resource/Universe,7445,,universe,51,0.641050102699338,0.2985796047759715,"He has been credited for having presented the rich universe of Northeastern musical genres to all of Brazil, having created the musical genre baião and has been called a ""revolutionary"" by Antônio Carlos Jobim.",2,0,
http://dbpedia.org/resource/Northeastern_University_station,133,"Wikidata:Q719456,Schema:Place,DBpedia:Place,DBpedia:Location,DBpedia:Infrastructure,DBpedia:ArchitecturalStructure,DBpedia:Station",Northeastern,63,0.7779895957736562,0.1861559146716931,"He has been credited for having presented the rich universe of Northeastern musical genres to all of Brazil, having created the musical genre baião and has been called a ""revolutionary"" by Antônio Carlos Jobim.",2,0,
http://dbpedia.org/resource/Brazil,102828,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",Brazil,101,0.7916691936925587,0.1422731657713638,"He has been credited for having presented the rich universe of Northeastern musical genres to all of Brazil, having created the musical genre baião and has been called a ""revolutionary"" by Antônio Carlos Jobim.",2,0,
http://dbpedia.org/resource/Music_genre,1464,,musical genre,128,0.9999919207042278,8.079361055179698e-06,"He has been credited for having presented the rich universe of Northeastern musical genres to all of Brazil, having created the musical genre baião and has been called a ""revolutionary"" by Antônio Carlos Jobim.",2,0,
http://dbpedia.org/resource/Revolutionary,1904,,revolutionary,172,0.732139913988945,0.3099313808330166,"He has been credited for having presented the rich universe of Northeastern musical genres to all of Brazil, having created the musical genre baião and has been called a ""revolutionary"" by Antônio Carlos Jobim.",2,0,
http://dbpedia.org/resource/NIO_333_FE_Team,86,,nio,195,0.9999997676314066,2.30424294913506e-07,"He has been credited for having presented the rich universe of Northeastern musical genres to all of Brazil, having created the musical genre baião and has been called a ""revolutionary"" by Antônio Carlos Jobim.",2,0,
http://dbpedia.org/resource/Caetano_Veloso,729,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Caetano Veloso,13,0.999999999999588,3.738477986093241e-13,"According to Caetano Veloso, he was the first significant cultural event with mass appeal in Brazil.",3,0,
http://dbpedia.org/resource/Mass,12312,,mass,78,0.9911056090028796,0.0048893162319281,"According to Caetano Veloso, he was the first significant cultural event with mass appeal in Brazil.",3,0,
http://dbpedia.org/resource/Brazil,102828,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",Brazil,93,0.9997651959341298,0.0002318377563277829,"According to Caetano Veloso, he was the first significant cultural event with mass appeal in Brazil.",3,0,
http://dbpedia.org/resource/Luiz_Gonzaga,96,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Luiz Gonzaga,0,1.0,0.0,"Luiz Gonzaga received the Shell prize for Brazilian Popular Music in 1984 and was only the fourth artist to receive this prize after Pixinguinha, Antônio Carlos Jobim and Dorival Caymmi.",4,0,
http://dbpedia.org/resource/Royal_Dutch_Shell,3982,"Wikidata:Q4830453,Wikidata:Q43229,Wikidata:Q24229398,DUL:SocialPerson,DUL:Agent,Schema:Organization,DBpedia:Organisation,DBpedia:Agent,DBpedia:Company",Shell,26,0.996352336694982,0.0011724794516977,"Luiz Gonzaga received the Shell prize for Brazilian Popular Music in 1984 and was only the fourth artist to receive this prize after Pixinguinha, Antônio Carlos Jobim and Dorival Caymmi.",4,0,
http://dbpedia.org/resource/Música_popular_brasileira,361,"Wikidata:Q188451,DUL:Concept,DBpedia:TopicalConcept,DBpedia:Genre,DBpedia:MusicGenre",Brazilian Popular Music,42,0.999999999932129,0.0,"Luiz Gonzaga received the Shell prize for Brazilian Popular Music in 1984 and was only the fourth artist to receive this prize after Pixinguinha, Antônio Carlos Jobim and Dorival Caymmi.",4,0,
http://dbpedia.org/resource/Pixinguinha,71,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Pixinguinha,133,1.0,0.0,"Luiz Gonzaga received the Shell prize for Brazilian Popular Music in 1984 and was only the fourth artist to receive this prize after Pixinguinha, Antônio Carlos Jobim and Dorival Caymmi.",4,0,
http://dbpedia.org/resource/NIO_333_FE_Team,86,,nio,151,0.9999999183674536,8.114544255981697e-08,"Luiz Gonzaga received the Shell prize for Brazilian Popular Music in 1984 and was only the fourth artist to receive this prize after Pixinguinha, Antônio Carlos Jobim and Dorival Caymmi.",4,0,
http://dbpedia.org/resource/Dorival_Caymmi,138,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Dorival Caymmi,172,1.0,0.0,"Luiz Gonzaga received the Shell prize for Brazilian Popular Music in 1984 and was only the fourth artist to receive this prize after Pixinguinha, Antônio Carlos Jobim and Dorival Caymmi.",4,0,
http://dbpedia.org/resource/Luiz_Gonzaga_Dam,4,"Wikidata:Q12323,Schema:Place,DBpedia:Place,DBpedia:Location,DBpedia:Infrastructure,DBpedia:ArchitecturalStructure,DBpedia:Dam",Luiz Gonzaga Dam,4,1.0,0.0,The Luiz Gonzaga Dam was named in his honor.,5,0,
http://dbpedia.org/resource/House_of_Gonzaga,686,,Gonzaga,0,0.866751219580903,0.0932384487172722,"Gonzaga's son, Luiz Gonzaga do Nascimento Jr, known as Gonzaguinha (1945–91), was also a noted Brazilian singer and composer.",6,0,
http://dbpedia.org/resource/Luiz_Gonzaga,96,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Luiz Gonzaga,15,1.0,0.0,"Gonzaga's son, Luiz Gonzaga do Nascimento Jr, known as Gonzaguinha (1945–91), was also a noted Brazilian singer and composer.",6,0,
http://dbpedia.org/resource/Gonzaguinha,35,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Gonzaguinha,55,1.0,0.0,"Gonzaga's son, Luiz Gonzaga do Nascimento Jr, known as Gonzaguinha (1945–91), was also a noted Brazilian singer and composer.",6,0,
http://dbpedia.org/resource/Composer,22686,,composer,118,0.9590332262479112,0.030025044086024,"Gonzaga's son, Luiz Gonzaga do Nascimento Jr, known as Gonzaguinha (1945–91), was also a noted Brazilian singer and composer.",6,0,
http://dbpedia.org/resource/House_of_Gonzaga,686,,Gonzaga,21,0.8863566851824198,0.0831384759430107,"The son of a farmer, Gonzaga was attracted to the accordion at a very early age, and he used to accompany his father at parties and religious celebrations.",0,2,== Biography ==
http://dbpedia.org/resource/Accordion,5629,,accordion,50,0.9999860545922064,9.58103994575543e-06,"The son of a farmer, Gonzaga was attracted to the accordion at a very early age, and he used to accompany his father at parties and religious celebrations.",0,2,== Biography ==
http://dbpedia.org/resource/Cornet,1559,,cornet,71,0.999997808207326,2.1654517328318555e-06,"He later went to do his military service, where he learned to play the cornet.",1,2,== Biography ==
http://dbpedia.org/resource/Rio_de_Janeiro,24160,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Rio de Janeiro,44,0.9999670761538648,2.836556922047131e-05,"On leaving the army he decided to remain in Rio de Janeiro, performing in the streets and in bars.",2,2,== Biography ==
http://dbpedia.org/resource/Rio_de_Janeiro,24160,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Rio de Janeiro,55,0.9999995367388628,4.632602714660723e-07,"After noticing that the north-eastern people living in Rio de Janeiro missed the music from their home states, he started to give listeners the sort of music they craved to hear: xaxados, baiões, chamegos and cocos.",3,2,== Biography ==
http://dbpedia.org/resource/Ary_Barroso,135,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Ary Barroso,3,1.0,0.0,"At Ary Barroso's talent show, Luiz Gonzaga played his chamego ""Vira e Mexe"" and was acclaimed by the audience and by the host, who gave him the highest score.",4,2,== Biography ==
http://dbpedia.org/resource/Luiz_Gonzaga,96,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Luiz Gonzaga,30,1.0,0.0,"At Ary Barroso's talent show, Luiz Gonzaga played his chamego ""Vira e Mexe"" and was acclaimed by the audience and by the host, who gave him the highest score.",4,2,== Biography ==
http://dbpedia.org/resource/Vira_bruk,12,,Vira,63,0.9999757616599972,1.894310760518752e-05,"At Ary Barroso's talent show, Luiz Gonzaga played his chamego ""Vira e Mexe"" and was acclaimed by the audience and by the host, who gave him the highest score.",4,2,== Biography ==
http://dbpedia.org/resource/Radio,20231,,radio,72,0.9391181566325096,0.0612282982843527,"After discovering this niche in the market, Gonzaga became a regular at radio shows and started making records.",5,2,== Biography ==
http://dbpedia.org/resource/Accordion,5629,,accordion,50,0.9998580679107408,8.767368342361796e-05,"Later on, as well as playing popular tunes on the accordion, he began to sing his own material, and his skills as a songwriter were revealed.",1,3,== Biography ==
http://dbpedia.org/resource/Songwriter,8871,,songwriter,116,0.9995283489631516,0.00019179937809414368,"Later on, as well as playing popular tunes on the accordion, he began to sing his own material, and his skills as a songwriter were revealed.",1,3,== Biography ==
http://dbpedia.org/resource/Asa_Branca,8,,Asa Branca,24,1.0,0.0,"His greatest hit ever, ""Asa Branca"" (written with Humberto Teixeira), was recorded in 1947 and covered countless times by many artists.",2,3,== Biography ==
http://dbpedia.org/resource/Humberto_Teixeira,27,,Humberto Teixeira,50,1.0,0.0,"His greatest hit ever, ""Asa Branca"" (written with Humberto Teixeira), was recorded in 1947 and covered countless times by many artists.",2,3,== Biography ==
http://dbpedia.org/resource/Radio,20231,,radio,17,0.9455071316159608,0.0501085578068585,"He worked on the radio until 1954, enjoying huge popularity.",3,3,== Biography ==
http://dbpedia.org/resource/Caetano_Veloso,729,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Caetano Veloso,27,1.0,6.475259974019006e-25,"He became (in the words of Caetano Veloso, Caderno de Confessões Brasileiras, 1988) a ""pop music"" star, taking a genre straight from folklore to the pop music, creating with the combination of accordion, zabumba, and triangle (which became later the basic ensemble for Forró) one of the western world's first ""small pop music ensembles"", ten years before the popularization of the rock music ensemble by the Beatles.",4,3,== Biography ==
http://dbpedia.org/resource/Pop_music,24287,"Wikidata:Q188451,DUL:Concept,DBpedia:TopicalConcept,DBpedia:Genre,DBpedia:MusicGenre",pop music,88,0.9950260786916578,0.0049735676675314,"He became (in the words of Caetano Veloso, Caderno de Confessões Brasileiras, 1988) a ""pop music"" star, taking a genre straight from folklore to the pop music, creating with the combination of accordion, zabumba, and triangle (which became later the basic ensemble for Forró) one of the western world's first ""small pop music ensembles"", ten years before the popularization of the rock music ensemble by the Beatles.",4,3,== Biography ==
