types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentence,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Hurricane_Katrina,Katrina,6929,32,0.954977912599909,0.0470750590114413,He is best known as a member of Katrina and the Waves from 1981 to 1999 and of Robyn Hitchcock's Soft Boys from 1978 to 1981.,1,0,
http://dbpedia.org/class/yago/WikicatAtlanticHurricanes,http://dbpedia.org/resource/Hurricane_Katrina,Katrina,6929,32,0.954977912599909,0.0470750590114413,He is best known as a member of Katrina and the Waves from 1981 to 1999 and of Robyn Hitchcock's Soft Boys from 1978 to 1981.,1,0,
http://dbpedia.org/ontology/Single,http://dbpedia.org/resource/Hurricane_Katrina,Katrina,6929,32,0.954977912599909,0.0470750590114413,He is best known as a member of Katrina and the Waves from 1981 to 1999 and of Robyn Hitchcock's Soft Boys from 1978 to 1981.,1,0,
http://dbpedia.org/class/yago/WikicatHurricanesInTheBahamas,http://dbpedia.org/resource/Hurricane_Katrina,Katrina,6929,32,0.954977912599909,0.0470750590114413,He is best known as a member of Katrina and the Waves from 1981 to 1999 and of Robyn Hitchcock's Soft Boys from 1978 to 1981.,1,0,
http://dbpedia.org/class/yago/WikicatHurricanesInTheUnitedStates,http://dbpedia.org/resource/Hurricane_Katrina,Katrina,6929,32,0.954977912599909,0.0470750590114413,He is best known as a member of Katrina and the Waves from 1981 to 1999 and of Robyn Hitchcock's Soft Boys from 1978 to 1981.,1,0,
http://dbpedia.org/ontology/MilitaryConflict,http://dbpedia.org/resource/Hurricane_Katrina,Katrina,6929,32,0.954977912599909,0.0470750590114413,He is best known as a member of Katrina and the Waves from 1981 to 1999 and of Robyn Hitchcock's Soft Boys from 1978 to 1981.,1,0,
http://dbpedia.org/class/yago/WikicatCategory5AtlanticHurricanes,http://dbpedia.org/resource/Hurricane_Katrina,Katrina,6929,32,0.954977912599909,0.0470750590114413,He is best known as a member of Katrina and the Waves from 1981 to 1999 and of Robyn Hitchcock's Soft Boys from 1978 to 1981.,1,0,
http://dbpedia.org/class/yago/Windstorm111527014,http://dbpedia.org/resource/Hurricane_Katrina,Katrina,6929,32,0.954977912599909,0.0470750590114413,He is best known as a member of Katrina and the Waves from 1981 to 1999 and of Robyn Hitchcock's Soft Boys from 1978 to 1981.,1,0,
http://dbpedia.org/class/yago/WikicatRetiredAtlanticHurricanes,http://dbpedia.org/resource/Hurricane_Katrina,Katrina,6929,32,0.954977912599909,0.0470750590114413,He is best known as a member of Katrina and the Waves from 1981 to 1999 and of Robyn Hitchcock's Soft Boys from 1978 to 1981.,1,0,
http://dbpedia.org/class/yago/Atmosphere114520278,http://dbpedia.org/resource/Hurricane_Katrina,Katrina,6929,32,0.954977912599909,0.0470750590114413,He is best known as a member of Katrina and the Waves from 1981 to 1999 and of Robyn Hitchcock's Soft Boys from 1978 to 1981.,1,0,
http://dbpedia.org/class/yago/AtmosphericPhenomenon111425580,http://dbpedia.org/resource/Hurricane_Katrina,Katrina,6929,32,0.954977912599909,0.0470750590114413,He is best known as a member of Katrina and the Waves from 1981 to 1999 and of Robyn Hitchcock's Soft Boys from 1978 to 1981.,1,0,
http://dbpedia.org/class/yago/Cyclone111443721,http://dbpedia.org/resource/Hurricane_Katrina,Katrina,6929,32,0.954977912599909,0.0470750590114413,He is best known as a member of Katrina and the Waves from 1981 to 1999 and of Robyn Hitchcock's Soft Boys from 1978 to 1981.,1,0,
http://dbpedia.org/class/yago/Cyclone114521302,http://dbpedia.org/resource/Hurricane_Katrina,Katrina,6929,32,0.954977912599909,0.0470750590114413,He is best known as a member of Katrina and the Waves from 1981 to 1999 and of Robyn Hitchcock's Soft Boys from 1978 to 1981.,1,0,
http://dbpedia.org/class/yago/Flood111454591,http://dbpedia.org/resource/Hurricane_Katrina,Katrina,6929,32,0.954977912599909,0.0470750590114413,He is best known as a member of Katrina and the Waves from 1981 to 1999 and of Robyn Hitchcock's Soft Boys from 1978 to 1981.,1,0,
http://dbpedia.org/class/yago/GeologicalPhenomenon111417672,http://dbpedia.org/resource/Hurricane_Katrina,Katrina,6929,32,0.954977912599909,0.0470750590114413,He is best known as a member of Katrina and the Waves from 1981 to 1999 and of Robyn Hitchcock's Soft Boys from 1978 to 1981.,1,0,
http://dbpedia.org/class/yago/Hurricane111467018,http://dbpedia.org/resource/Hurricane_Katrina,Katrina,6929,32,0.954977912599909,0.0470750590114413,He is best known as a member of Katrina and the Waves from 1981 to 1999 and of Robyn Hitchcock's Soft Boys from 1978 to 1981.,1,0,
http://dbpedia.org/class/yago/NaturalPhenomenon111408559,http://dbpedia.org/resource/Hurricane_Katrina,Katrina,6929,32,0.954977912599909,0.0470750590114413,He is best known as a member of Katrina and the Waves from 1981 to 1999 and of Robyn Hitchcock's Soft Boys from 1978 to 1981.,1,0,
http://dbpedia.org/class/yago/Phenomenon100034213,http://dbpedia.org/resource/Hurricane_Katrina,Katrina,6929,32,0.954977912599909,0.0470750590114413,He is best known as a member of Katrina and the Waves from 1981 to 1999 and of Robyn Hitchcock's Soft Boys from 1978 to 1981.,1,0,
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Hurricane_Katrina,Katrina,6929,32,0.954977912599909,0.0470750590114413,He is best known as a member of Katrina and the Waves from 1981 to 1999 and of Robyn Hitchcock's Soft Boys from 1978 to 1981.,1,0,
http://dbpedia.org/class/yago/PhysicalPhenomenon111419404,http://dbpedia.org/resource/Hurricane_Katrina,Katrina,6929,32,0.954977912599909,0.0470750590114413,He is best known as a member of Katrina and the Waves from 1981 to 1999 and of Robyn Hitchcock's Soft Boys from 1978 to 1981.,1,0,
