@URI,@support,@types,@surfaceForm,@offset,@similarityScore,@percentageOfSecondRank,sentence,sentenceIndex,paragraphIndex,section
http://dbpedia.org/resource/Antony_Choudens,6,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Choudens,12,0.9968582239948622,0.0031516778710565098,Antony (de) Choudens (11 February 1849 – 15 July 1902) was one of the most notable French music publishers and an occasional composer.,0,0,
http://dbpedia.org/resource/French_language,70752,"Wikidata:Q315,Schema:Language,DBpedia:Language",French,85,0.912293891201444,0.09371339610587498,Antony (de) Choudens (11 February 1849 – 15 July 1902) was one of the most notable French music publishers and an occasional composer.,0,0,
http://dbpedia.org/resource/Composer,22686,,composer,127,0.999341696245372,4.7863566910496505E-4,Antony (de) Choudens (11 February 1849 – 15 July 1902) was one of the most notable French music publishers and an occasional composer.,0,0,
http://dbpedia.org/resource/Business_history,122,,business history,9,0.9999999966124307,0.0,Life and business history ==,1,1,== Life and business history ==
http://dbpedia.org/resource/Antony_Choudens,6,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Choudens,0,0.6534188690036223,0.5304118749300345,Choudens was born in Paris.,0,2,== Life and business history ==
http://dbpedia.org/resource/Paris,139486,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Paris,21,0.9999953739508095,4.5551427098555105E-6,Choudens was born in Paris.,0,2,== Life and business history ==
http://dbpedia.org/resource/Antoine_Roux,55,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Artist",Antoine,24,0.8068083036953707,0.2394517852641507,"He succeeded his father Antoine de Choudens (1825–1888), who had founded the Paris-based company in May 1844, and which had grown to importance following the successful publication of Charles Gounod's opera Faust in 1859.",1,2,== Life and business history ==
http://dbpedia.org/resource/Paul_de_Choudens,25,,Choudens,35,0.9999999917042146,8.295786889811928E-9,"He succeeded his father Antoine de Choudens (1825–1888), who had founded the Paris-based company in May 1844, and which had grown to importance following the successful publication of Charles Gounod's opera Faust in 1859.",1,2,== Life and business history ==
http://dbpedia.org/resource/Charles_Gounod,1387,,Charles Gounod,186,1.0,0.0,"He succeeded his father Antoine de Choudens (1825–1888), who had founded the Paris-based company in May 1844, and which had grown to importance following the successful publication of Charles Gounod's opera Faust in 1859.",1,2,== Life and business history ==
http://dbpedia.org/resource/Opera,30560,,opera,203,0.9914253922875143,0.00859052147227456,"He succeeded his father Antoine de Choudens (1825–1888), who had founded the Paris-based company in May 1844, and which had grown to importance following the successful publication of Charles Gounod's opera Faust in 1859.",1,2,== Life and business history ==
http://dbpedia.org/resource/Faust,1746,,Faust,209,0.7791477613544853,0.28345360097162714,"He succeeded his father Antoine de Choudens (1825–1888), who had founded the Paris-based company in May 1844, and which had grown to importance following the successful publication of Charles Gounod's opera Faust in 1859.",1,2,== Life and business history ==
http://dbpedia.org/resource/Libretto,8547,,librettist,30,0.999999999999531,0.0,He was also the nephew of the librettist Émilien Pacini.,2,2,== Life and business history ==
http://dbpedia.org/resource/Harmony,2815,,harmony,11,0.9969701756434274,0.0021508290666070913,He studied harmony with Georges Bizet.,3,2,== Life and business history ==
