URI,support,types,entity,offset,similarityScore,percentageOfSecondRank,sentence,sentenceIndex,paragraphIndex,section
http://dbpedia.org/resource/George_Gershwin,4430,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",George,0,0.9278934619770376,0.075634099868847,"George Washington Johnson (c. October 1846 – January 23, 1914) was an American singer and pioneer sound recording artist, the first African-American recording star of the phonograph.",0,0,
http://dbpedia.org/resource/University_of_Washington,10425,"Wikidata:Q43229,Wikidata:Q3918,Wikidata:Q24229398,Wikidata:Q2385804,DUL:SocialPerson,DUL:Agent,Schema:Organization,Schema:EducationalOrganization,Schema:CollegeOrUniversity,DBpedia:Organisation,DBpedia:EducationalInstitution,DBpedia:Agent,DBpedia:University",Washington,7,0.7956089405189181,0.2246350872282926,"George Washington Johnson (c. October 1846 – January 23, 1914) was an American singer and pioneer sound recording artist, the first African-American recording star of the phonograph.",0,0,
http://dbpedia.org/resource/Lyndon_B._Johnson,7683,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q82955,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Politician",Johnson,18,0.6944406036656355,0.3597568320547255,"George Washington Johnson (c. October 1846 – January 23, 1914) was an American singer and pioneer sound recording artist, the first African-American recording star of the phonograph.",0,0,
http://dbpedia.org/resource/United_States,551746,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",American,72,0.9988225217366477,0.0005997210554847504,"George Washington Johnson (c. October 1846 – January 23, 1914) was an American singer and pioneer sound recording artist, the first African-American recording star of the phonograph.",0,0,
http://dbpedia.org/resource/Sound_recording_and_reproduction,10317,,sound recording,100,1.0,0.0,"George Washington Johnson (c. October 1846 – January 23, 1914) was an American singer and pioneer sound recording artist, the first African-American recording star of the phonograph.",0,0,
http://dbpedia.org/resource/African_Americans,38264,"Wikidata:Q41710,DBpedia:EthnicGroup",African-American,134,0.999937830222366,4.473530493074038e-05,"George Washington Johnson (c. October 1846 – January 23, 1914) was an American singer and pioneer sound recording artist, the first African-American recording star of the phonograph.",0,0,
http://dbpedia.org/resource/Lyndon_B._Johnson,7683,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q82955,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Politician",Johnson,0,0.9405192442895683,0.0398143103915742,"Johnson was born in Virginia, either in Fluvanna County or near Wheatland in Loudoun County.",0,2,== Early life ==
http://dbpedia.org/resource/Virginia,90969,"Wikidata:Q3455524,Schema:Place,Schema:AdministrativeArea,DBpedia:Region,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:AdministrativeRegion",Virginia,20,0.9998702282376838,7.369437714286268e-05,"Johnson was born in Virginia, either in Fluvanna County or near Wheatland in Loudoun County.",0,2,== Early life ==
"http://dbpedia.org/resource/Fluvanna_County,_Virginia",192,"Wikidata:Q3455524,Schema:Place,Schema:AdministrativeArea,DBpedia:Region,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:AdministrativeRegion",Fluvanna County,40,0.9999999994391828,0.0,"Johnson was born in Virginia, either in Fluvanna County or near Wheatland in Loudoun County.",0,2,== Early life ==
"http://dbpedia.org/resource/Loudoun_County,_Virginia",1366,"Wikidata:Q3455524,Schema:Place,Schema:AdministrativeArea,DBpedia:Region,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:AdministrativeRegion",Loudoun County,77,0.9999999985027443,0.0,"Johnson was born in Virginia, either in Fluvanna County or near Wheatland in Loudoun County.",0,2,== Early life ==
