URI,support,types,entity,offset,similarityScore,percentageOfSecondRank,sentence,sentenceIndex,paragraphIndex,section
http://dbpedia.org/resource/Serbian_language,9722,"Wikidata:Q315,Schema:Language,DBpedia:Language",Serbian,94,0.7558600851782391,0.2906253919489043,"Zoran Simjanović (pronounced [zǒran simjǎːnoʋitɕ]; 11 May 1946 – 11 April 2021) was a Serbian and Yugoslav musician, composer and music educator.",0,0,
http://dbpedia.org/resource/Socialist_Federal_Republic_of_Yugoslavia,13275,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",Yugoslav,106,0.9948878620552188,0.0025292195945979,"Zoran Simjanović (pronounced [zǒran simjǎːnoʋitɕ]; 11 May 1946 – 11 April 2021) was a Serbian and Yugoslav musician, composer and music educator.",0,0,
http://dbpedia.org/resource/Composer,22686,,composer,125,0.8663525045926597,0.1487673606986283,"Zoran Simjanović (pronounced [zǒran simjǎːnoʋitɕ]; 11 May 1946 – 11 April 2021) was a Serbian and Yugoslav musician, composer and music educator.",0,0,
http://dbpedia.org/resource/Music_education,1588,,music educator,138,1.0,0.0,"Zoran Simjanović (pronounced [zǒran simjǎːnoʋitɕ]; 11 May 1946 – 11 April 2021) was a Serbian and Yugoslav musician, composer and music educator.",0,0,
http://dbpedia.org/resource/Rock_music,49508,"Wikidata:Q188451,DUL:Concept,DBpedia:TopicalConcept,DBpedia:Genre,DBpedia:MusicGenre",rock,67,0.9999600801950804,1.8583065248250848e-05,"Simjanović started his career in 1961, as the keyboardist for the rock band Siluete.",0,1,
http://dbpedia.org/resource/Siluete,68,"Wikidata:Q43229,Wikidata:Q24229398,Wikidata:Q215380,DUL:SocialPerson,DUL:Agent,Schema:Organization,Schema:MusicGroup,DBpedia:Organisation,DBpedia:Group,DBpedia:Agent,DBpedia:Band",Siluete,77,1.0,0.0,"Simjanović started his career in 1961, as the keyboardist for the rock band Siluete.",0,1,
http://dbpedia.org/resource/Elipse,25,"Wikidata:Q43229,Wikidata:Q24229398,Wikidata:Q215380,DUL:SocialPerson,DUL:Agent,Schema:Organization,Schema:MusicGroup,DBpedia:Organisation,DBpedia:Group,DBpedia:Agent,DBpedia:Band",Elipse,30,0.9999999993353016,0.0,"In 1962, he moved to the band Elipse, with which he achieved nationwide popularity.",1,1,
http://dbpedia.org/resource/Elipse,25,"Wikidata:Q43229,Wikidata:Q24229398,Wikidata:Q215380,DUL:SocialPerson,DUL:Agent,Schema:Organization,Schema:MusicGroup,DBpedia:Organisation,DBpedia:Group,DBpedia:Agent,DBpedia:Band",Elipse,6,1.0,0.0,"After Elipse disbanded in 1968, Simjanović graduated at the Belgrade Music Academy and dedicated himself to composing.",2,1,
http://dbpedia.org/resource/University_of_Arts_in_Belgrade,278,"Wikidata:Q43229,Wikidata:Q3918,Wikidata:Q24229398,Wikidata:Q2385804,DUL:SocialPerson,DUL:Agent,Schema:Organization,Schema:EducationalOrganization,Schema:CollegeOrUniversity,DBpedia:Organisation,DBpedia:EducationalInstitution,DBpedia:Agent,DBpedia:University",Belgrade Music Academy,61,1.0,0.0,"After Elipse disbanded in 1968, Simjanović graduated at the Belgrade Music Academy and dedicated himself to composing.",2,1,
http://dbpedia.org/resource/Socialist_Federal_Republic_of_Yugoslavia,13275,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",Yugoslav,27,0.6418937488407392,0.5047606250164687,"He wrote songs for popular Yugoslav singers, and, since 1973, started composing scores for cinema, television and theatre in Yugoslavia and abroad, spawning many different genres.",3,1,
