@URI,@support,@types,@surfaceForm,@offset,@similarityScore,@percentageOfSecondRank,sentence,sentenceIndex,paragraphIndex,section
http://dbpedia.org/resource/Hiram_College,190,"Wikidata:Q43229,Wikidata:Q3918,Wikidata:Q24229398,Wikidata:Q2385804,DUL:SocialPerson,DUL:Agent,Schema:Organization,Schema:EducationalOrganization,Schema:CollegeOrUniversity,DBpedia:Organisation,DBpedia:EducationalInstitution,DBpedia:Agent,DBpedia:University",Hiram,0,0.7761435877503101,0.2702173605204008,"Hiram Bingham, formally Hiram Bingham I (October 30, 1789 – November 11, 1869), was leader of the first group of American Protestant missionaries to introduce Christianity to the Hawaiian islands.",0,0,
http://dbpedia.org/resource/Bingham_railway_station,15,"Wikidata:Q719456,Schema:Place,DBpedia:Place,DBpedia:Location,DBpedia:Infrastructure,DBpedia:ArchitecturalStructure,DBpedia:Station",Bingham,6,0.8253528773368011,0.12367542176535129,"Hiram Bingham, formally Hiram Bingham I (October 30, 1789 – November 11, 1869), was leader of the first group of American Protestant missionaries to introduce Christianity to the Hawaiian islands.",0,0,
http://dbpedia.org/resource/Hiram_Bingham_I,94,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Hiram Bingham I,24,1.0,0.0,"Hiram Bingham, formally Hiram Bingham I (October 30, 1789 – November 11, 1869), was leader of the first group of American Protestant missionaries to introduce Christianity to the Hawaiian islands.",0,0,
http://dbpedia.org/resource/United_States,551746,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",American,115,0.9995628366685347,1.8953465835818404E-4,"Hiram Bingham, formally Hiram Bingham I (October 30, 1789 – November 11, 1869), was leader of the first group of American Protestant missionaries to introduce Christianity to the Hawaiian islands.",0,0,
http://dbpedia.org/resource/Protestantism,26252,,Protestant,124,0.9993326514965101,4.002392783105514E-4,"Hiram Bingham, formally Hiram Bingham I (October 30, 1789 – November 11, 1869), was leader of the first group of American Protestant missionaries to introduce Christianity to the Hawaiian islands.",0,0,
http://dbpedia.org/resource/Missionary,11053,,missionaries,135,0.5785139796705124,0.7248790465427669,"Hiram Bingham, formally Hiram Bingham I (October 30, 1789 – November 11, 1869), was leader of the first group of American Protestant missionaries to introduce Christianity to the Hawaiian islands.",0,0,
http://dbpedia.org/resource/Christianity,56066,,Christianity,161,0.8613824529129991,0.12476664828310793,"Hiram Bingham, formally Hiram Bingham I (October 30, 1789 – November 11, 1869), was leader of the first group of American Protestant missionaries to introduce Christianity to the Hawaiian islands.",0,0,
http://dbpedia.org/resource/Hawaiian_Islands,3680,"Wikidata:Q23442,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Island",Hawaiian islands,181,0.9998766325294035,1.2338269200507377E-4,"Hiram Bingham, formally Hiram Bingham I (October 30, 1789 – November 11, 1869), was leader of the first group of American Protestant missionaries to introduce Christianity to the Hawaiian islands.",0,0,
http://dbpedia.org/resource/Missionary,11053,,missionaries,17,0.9504199581275627,0.042744199798260836,"Like most of the missionaries, he was from New England.",1,0,
http://dbpedia.org/resource/New_England,19366,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement",New England,43,0.9966934081928385,0.0029459050863007447,"Like most of the missionaries, he was from New England.",1,0,
http://dbpedia.org/resource/Charles_Thomas_Bingham,65,,Bingham,0,0.5189229629297044,0.7996359162750959,"Bingham was descended from Deacon Thomas Bingham, who emigrated to the American colonies in 1650 and settled in Connecticut.",0,2,== Life ==
