@URI,@support,@types,@surfaceForm,@offset,@similarityScore,@percentageOfSecondRank,sentence,sentenceIndex,paragraphIndex,section
http://dbpedia.org/resource/Ernest_Ranglin,114,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Ernest Ranglin,0,1.0,0.0,Ernest Ranglin  (born 19 June 1932) is a Jamaican guitarist and composer who established his career while working as a session guitarist and music director for various Jamaican record labels including Studio One and Island Records.,0,0,
http://dbpedia.org/resource/Composer,22686,,composer,64,0.9943397524851381,0.005569508065878382,Ernest Ranglin  (born 19 June 1932) is a Jamaican guitarist and composer who established his career while working as a session guitarist and music director for various Jamaican record labels including Studio One and Island Records.,0,0,
http://dbpedia.org/resource/Session_musician,2882,,session guitarist,119,1.0,0.0,Ernest Ranglin  (born 19 June 1932) is a Jamaican guitarist and composer who established his career while working as a session guitarist and music director for various Jamaican record labels including Studio One and Island Records.,0,0,
http://dbpedia.org/resource/Music_director,2135,,music director,141,0.993526371918507,0.003648092319333881,Ernest Ranglin  (born 19 June 1932) is a Jamaican guitarist and composer who established his career while working as a session guitarist and music director for various Jamaican record labels including Studio One and Island Records.,0,0,
http://dbpedia.org/resource/Studio_One_(record_label),454,"Wikidata:Q4830453,Wikidata:Q43229,Wikidata:Q24229398,Wikidata:Q18127,DUL:SocialPerson,DUL:Agent,Schema:Organization,DBpedia:Organisation,DBpedia:Company,DBpedia:Agent,DBpedia:RecordLabel",Studio One,201,0.5805139057264336,0.7133403133087067,Ernest Ranglin  (born 19 June 1932) is a Jamaican guitarist and composer who established his career while working as a session guitarist and music director for various Jamaican record labels including Studio One and Island Records.,0,0,
http://dbpedia.org/resource/Island_Records,4283,"Wikidata:Q4830453,Wikidata:Q43229,Wikidata:Q24229398,Wikidata:Q18127,DUL:SocialPerson,DUL:Agent,Schema:Organization,DBpedia:Organisation,DBpedia:Company,DBpedia:Agent,DBpedia:RecordLabel",Island Records,216,1.0,0.0,Ernest Ranglin  (born 19 June 1932) is a Jamaican guitarist and composer who established his career while working as a session guitarist and music director for various Jamaican record labels including Studio One and Island Records.,0,0,
http://dbpedia.org/resource/Guitar,67560,,guitar,15,0.9998221376382944,1.6555744628047914E-4,Ranglin played guitar on many early ska recordings and helped create the rhythmic guitar style that defined the form.,1,0,
http://dbpedia.org/resource/Ska,3477,"Wikidata:Q188451,DUL:Concept,DBpedia:TopicalConcept,DBpedia:Genre,DBpedia:MusicGenre",ska,36,0.9999994725436606,5.206928579145058E-7,Ranglin played guitar on many early ska recordings and helped create the rhythmic guitar style that defined the form.,1,0,
http://dbpedia.org/resource/Guitar,67560,,guitar,82,0.9998221376382944,1.6555744628047914E-4,Ranglin played guitar on many early ska recordings and helped create the rhythmic guitar style that defined the form.,1,0,
http://dbpedia.org/resource/Theophilus_Beckford,32,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Theophilus Beckford,24,1.0,0.0,"Ranglin has worked with Theophilus Beckford, Jimmy Cliff, Monty Alexander, Prince Buster, the Skatalites, Bob Marley and the Eric Deans Orchestra.",2,0,
