types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentence,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Songwriter,songwriter,8871,93,0.9999348381704406,2.937267564711637e-05,"Jason Whitehorn (born January 19, 1976) is an American contemporary worship music singer and songwriter.",0,0,
http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/Songwriter,songwriter,8871,93,0.9999348381704406,2.937267564711637e-05,"Jason Whitehorn (born January 19, 1976) is an American contemporary worship music singer and songwriter.",0,0,
http://dbpedia.org/ontology/Magazine,http://dbpedia.org/resource/Leader_Magazine,Leader Magazine,13,44,0.9999999985157616,0.0,"Whitehorn is currently a writer for Worship Leader Magazine, Compassion International touring artist, and a national worship conference speaker.",4,0,
http://dbpedia.org/class/yago/WikicatBritishMagazines,http://dbpedia.org/resource/Leader_Magazine,Leader Magazine,13,44,0.9999999985157616,0.0,"Whitehorn is currently a writer for Worship Leader Magazine, Compassion International touring artist, and a national worship conference speaker.",4,0,
http://dbpedia.org/class/yago/WikicatDefunctMagazinesOfTheUnitedKingdom,http://dbpedia.org/resource/Leader_Magazine,Leader Magazine,13,44,0.9999999985157616,0.0,"Whitehorn is currently a writer for Worship Leader Magazine, Compassion International touring artist, and a national worship conference speaker.",4,0,
http://dbpedia.org/class/yago/WikicatWeeklyMagazines,http://dbpedia.org/resource/Leader_Magazine,Leader Magazine,13,44,0.9999999985157616,0.0,"Whitehorn is currently a writer for Worship Leader Magazine, Compassion International touring artist, and a national worship conference speaker.",4,0,
http://dbpedia.org/class/yago/Work104599396,http://dbpedia.org/resource/Leader_Magazine,Leader Magazine,13,44,0.9999999985157616,0.0,"Whitehorn is currently a writer for Worship Leader Magazine, Compassion International touring artist, and a national worship conference speaker.",4,0,
http://dbpedia.org/class/yago/WikicatMagazinesWithYearOfEstablishmentMissing,http://dbpedia.org/resource/Leader_Magazine,Leader Magazine,13,44,0.9999999985157616,0.0,"Whitehorn is currently a writer for Worship Leader Magazine, Compassion International touring artist, and a national worship conference speaker.",4,0,
http://dbpedia.org/class/yago/WikicatPublicationsDisestablishedIn1950,http://dbpedia.org/resource/Leader_Magazine,Leader Magazine,13,44,0.9999999985157616,0.0,"Whitehorn is currently a writer for Worship Leader Magazine, Compassion International touring artist, and a national worship conference speaker.",4,0,
http://dbpedia.org/class/yago/Artifact100021939,http://dbpedia.org/resource/Leader_Magazine,Leader Magazine,13,44,0.9999999985157616,0.0,"Whitehorn is currently a writer for Worship Leader Magazine, Compassion International touring artist, and a national worship conference speaker.",4,0,
http://dbpedia.org/class/yago/Creation103129123,http://dbpedia.org/resource/Leader_Magazine,Leader Magazine,13,44,0.9999999985157616,0.0,"Whitehorn is currently a writer for Worship Leader Magazine, Compassion International touring artist, and a national worship conference speaker.",4,0,
http://dbpedia.org/class/yago/Instrumentality103575240,http://dbpedia.org/resource/Leader_Magazine,Leader Magazine,13,44,0.9999999985157616,0.0,"Whitehorn is currently a writer for Worship Leader Magazine, Compassion International touring artist, and a national worship conference speaker.",4,0,
http://dbpedia.org/class/yago/Magazine106595351,http://dbpedia.org/resource/Leader_Magazine,Leader Magazine,13,44,0.9999999985157616,0.0,"Whitehorn is currently a writer for Worship Leader Magazine, Compassion International touring artist, and a national worship conference speaker.",4,0,
http://dbpedia.org/class/yago/Medium106254669,http://dbpedia.org/resource/Leader_Magazine,Leader Magazine,13,44,0.9999999985157616,0.0,"Whitehorn is currently a writer for Worship Leader Magazine, Compassion International touring artist, and a national worship conference speaker.",4,0,
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Leader_Magazine,Leader Magazine,13,44,0.9999999985157616,0.0,"Whitehorn is currently a writer for Worship Leader Magazine, Compassion International touring artist, and a national worship conference speaker.",4,0,
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Leader_Magazine,Leader Magazine,13,44,0.9999999985157616,0.0,"Whitehorn is currently a writer for Worship Leader Magazine, Compassion International touring artist, and a national worship conference speaker.",4,0,
http://dbpedia.org/class/yago/Press106263369,http://dbpedia.org/resource/Leader_Magazine,Leader Magazine,13,44,0.9999999985157616,0.0,"Whitehorn is currently a writer for Worship Leader Magazine, Compassion International touring artist, and a national worship conference speaker.",4,0,
http://dbpedia.org/class/yago/PrintMedia106263609,http://dbpedia.org/resource/Leader_Magazine,Leader Magazine,13,44,0.9999999985157616,0.0,"Whitehorn is currently a writer for Worship Leader Magazine, Compassion International touring artist, and a national worship conference speaker.",4,0,
