@URI,@support,@types,@surfaceForm,@offset,@similarityScore,@percentageOfSecondRank,sentence,sentenceIndex,paragraphIndex,section
http://dbpedia.org/resource/Leslie_Coleman,5,,Leslie Coleman,0,1.0,0.0,"Leslie Coleman McCann (born September 23, 1935) is an American jazz pianist and vocalist.",0,0,
http://dbpedia.org/resource/United_States,551746,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",American,54,0.87251071987822,0.14263709434462746,"Leslie Coleman McCann (born September 23, 1935) is an American jazz pianist and vocalist.",0,0,
http://dbpedia.org/resource/Jazz,48689,"Wikidata:Q188451,DUL:Concept,DBpedia:TopicalConcept,DBpedia:Genre,DBpedia:MusicGenre",jazz,63,0.999887939840591,1.023120967727375E-4,"Leslie Coleman McCann (born September 23, 1935) is an American jazz pianist and vocalist.",0,0,
http://dbpedia.org/resource/Pianist,5869,,pianist,68,0.9973713187149753,0.001902402725517608,"Leslie Coleman McCann (born September 23, 1935) is an American jazz pianist and vocalist.",0,0,
http://dbpedia.org/resource/Les_McCann,456,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Les McCann,0,0.9999999999998579,0.0,"Les McCann was born in Lexington, Kentucky, United States.",0,2,== Early Life ==
http://dbpedia.org/resource/Kentucky_Horse_Park,152,"Wikidata:Q473972,Schema:Place,DBpedia:Place,DBpedia:Location,DBpedia:ProtectedArea","Lexington, Kentucky",23,0.9154203359401836,0.0923938347910201,"Les McCann was born in Lexington, Kentucky, United States.",0,2,== Early Life ==
http://dbpedia.org/resource/United_States,551746,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",United States,44,0.9999092825268708,6.238587773845102E-5,"Les McCann was born in Lexington, Kentucky, United States.",0,2,== Early Life ==
http://dbpedia.org/resource/Catholic_Church,139794,,church,105,0.6260198280221086,0.24386260952162175,He grew up in a musical family of four brother and three sisters with most of McCann's family singing in church choirs.,1,2,== Early Life ==
http://dbpedia.org/resource/Jazz,48689,"Wikidata:Q188451,DUL:Concept,DBpedia:TopicalConcept,DBpedia:Genre,DBpedia:MusicGenre",jazz,24,0.9999427623931816,4.4869789524666124E-5,His father was a fan of jazz music and his mother was known to hum opera around the house.,2,2,== Early Life ==
http://dbpedia.org/resource/Opera,30560,,opera,67,0.9999227801958117,3.618628742441695E-5,His father was a fan of jazz music and his mother was known to hum opera around the house.,2,2,== Early Life ==
http://dbpedia.org/resource/Tuba,2831,,tuba,26,0.9995424508520604,4.57147595436921E-4,"As a youth, he played the tuba and drums and performed in his school's marching band.",3,2,== Early Life ==
http://dbpedia.org/resource/Drum_kit,51049,,drums,35,0.9989995895854966,6.580491737349976E-4,"As a youth, he played the tuba and drums and performed in his school's marching band.",3,2,== Early Life ==
http://dbpedia.org/resource/Marching_band,2040,,marching band,71,0.9999824136567516,1.7426941491432835E-5,"As a youth, he played the tuba and drums and performed in his school's marching band.",3,2,== Early Life ==
http://dbpedia.org/resource/Pianist,5869,,pianist,5,0.9534022658466456,0.04876885477826815,"As a pianist McCann, was largely self taught.",4,2,== Early Life ==
http://dbpedia.org/resource/Piano,43878,,piano,30,0.999996122664583,2.2901767614479623E-6,He explained he only received piano lessons for a few weeks as a six year old before his teacher died.,5,2,== Early Life ==
http://dbpedia.org/resource/United_States,551746,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",U.S.,26,0.9588781144338645,0.038813190046840786,"During his service in the U.S. Navy, McCann won a singing contest which led to an appearance on The Ed Sullivan Show.",0,4,== Career ==
http://dbpedia.org/resource/United_States_Navy,60947,"Wikidata:Q43229,Wikidata:Q24229398,Wikidata:Q176799,DUL:SocialPerson,DUL:Agent,Schema:Organization,DBpedia:Organisation,DBpedia:Agent,DBpedia:MilitaryUnit",Navy,31,0.9720269614973907,0.01609700340392768,"During his service in the U.S. Navy, McCann won a singing contest which led to an appearance on The Ed Sullivan Show.",0,4,== Career ==
http://dbpedia.org/resource/The_Ed_Sullivan_Show,1656,"Wikidata:Q386724,Wikidata:Q15416,Schema:CreativeWork,DBpedia:Work,DBpedia:TelevisionShow",The Ed Sullivan Show,96,0.9998269257719489,1.7310380378327656E-4,"During his service in the U.S. Navy, McCann won a singing contest which led to an appearance on The Ed Sullivan Show.",0,4,== Career ==
http://dbpedia.org/resource/California,196317,"Wikidata:Q3455524,Schema:Place,Schema:AdministrativeArea,DBpedia:Region,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:AdministrativeRegion",California,40,0.9998930559491784,5.943920985845961E-5,"After leaving the navy, McCann moved to California and played in his own trio.",1,4,== Career ==
http://dbpedia.org/resource/Cannonball_Adderley,947,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Cannonball Adderley,31,1.0,0.0,He refused an offer to work in Cannonball Adderley's band so he could dedicate himself to his own music.,2,4,== Career ==
http://dbpedia.org/resource/The_Purple_Onion,40,,Purple Onion,32,0.9999999961590333,3.840958018316483E-9,The trio's first job was at the Purple Onion in 1959 accompanying Gene McDaniels.,3,4,== Career ==
http://dbpedia.org/resource/Gene_McDaniels,139,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Gene McDaniels,66,0.9999999999995595,0.0,The trio's first job was at the Purple Onion in 1959 accompanying Gene McDaniels.,3,4,== Career ==
http://dbpedia.org/resource/Pianist,5869,,pianist,68,0.9841338527178345,0.013091722758932427,McCann's main career began in the early 1960s when he recorded as a pianist with his trio for Pacific Jazz.,4,4,== Career ==
