URI,support,types,entity,offset,similarityScore,percentageOfSecondRank,sentence,sentenceIndex,paragraphIndex,section
http://dbpedia.org/resource/Ian_Tyson,232,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Ian,0,0.9987348107021076,0.0008319795190659045,"Ian Tamblyn (born December 2, 1947) is a Canadian folk music singer-songwriter and record producer, adventurer, and playwright.",0,0,
http://dbpedia.org/resource/Canadians,60889,"Wikidata:Q41710,DBpedia:EthnicGroup",Canadian,41,0.9751510107675344,0.0247171099214491,"Ian Tamblyn (born December 2, 1947) is a Canadian folk music singer-songwriter and record producer, adventurer, and playwright.",0,0,
http://dbpedia.org/resource/Folk_music,18093,"Wikidata:Q188451,DUL:Concept,DBpedia:TopicalConcept,DBpedia:Genre,DBpedia:MusicGenre",folk music,50,0.9997818106938194,0.0001826440187557036,"Ian Tamblyn (born December 2, 1947) is a Canadian folk music singer-songwriter and record producer, adventurer, and playwright.",0,0,
http://dbpedia.org/resource/Record_producer,39381,,record producer,83,0.9999844577456724,1.5483066796191144e-05,"Ian Tamblyn (born December 2, 1947) is a Canadian folk music singer-songwriter and record producer, adventurer, and playwright.",0,0,
http://dbpedia.org/resource/Playwright,6264,,playwright,116,0.9999572577708604,3.879194614261973e-05,"Ian Tamblyn (born December 2, 1947) is a Canadian folk music singer-songwriter and record producer, adventurer, and playwright.",0,0,
"http://dbpedia.org/resource/Fort_William,_Ontario",661,,"Fort William, Ontario",31,1.0,0.0,"Tamblyn was born and raised in Fort William, Ontario (now Thunder Bay, Ontario), Tamblyn studied at Trent University, graduating in 1971 and subsequently settling in Chelsea, Quebec.",0,2,== Early life ==
http://dbpedia.org/resource/Thunder_Bay,3103,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Thunder Bay,58,0.999984545577142,9.3579146910427e-06,"Tamblyn was born and raised in Fort William, Ontario (now Thunder Bay, Ontario), Tamblyn studied at Trent University, graduating in 1971 and subsequently settling in Chelsea, Quebec.",0,2,== Early life ==
http://dbpedia.org/resource/Ontario,91038,,Ontario,71,0.9999959300184404,3.817951848068754e-06,"Tamblyn was born and raised in Fort William, Ontario (now Thunder Bay, Ontario), Tamblyn studied at Trent University, graduating in 1971 and subsequently settling in Chelsea, Quebec.",0,2,== Early life ==
http://dbpedia.org/resource/River_Trent,1460,"Wikidata:Q47521,Wikidata:Q4022,Schema:RiverBodyOfWater,Schema:Place,Schema:BodyOfWater,DBpedia:Stream,DBpedia:Place,DBpedia:NaturalPlace,DBpedia:Location,DBpedia:BodyOfWater,DBpedia:River",Trent,100,0.7188598577655249,0.2917598944617019,"Tamblyn was born and raised in Fort William, Ontario (now Thunder Bay, Ontario), Tamblyn studied at Trent University, graduating in 1971 and subsequently settling in Chelsea, Quebec.",0,2,== Early life ==
"http://dbpedia.org/resource/Chelsea,_Quebec",85,"Wikidata:Q486972,Wikidata:Q3957,Schema:Place,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Town","Chelsea, Quebec",166,0.9999999999848797,0.0,"Tamblyn was born and raised in Fort William, Ontario (now Thunder Bay, Ontario), Tamblyn studied at Trent University, graduating in 1971 and subsequently settling in Chelsea, Quebec.",0,2,== Early life ==
