@URI,@support,@types,@surfaceForm,@offset,@similarityScore,@percentageOfSecondRank,sentence,sentenceIndex,paragraphIndex,section
http://dbpedia.org/resource/Benjamin_Graham,209,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,Wikidata:Q188094,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Economist",Graham,0,0.9242320508174984,0.06000330499665154,Graham William Nash  (born 2 February 1942) is a British-American singer-songwriter and musician.,0,0,
http://dbpedia.org/resource/William_Nash_(VC),6,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:MilitaryPerson",William Nash,7,0.999907529181924,0.0,Graham William Nash  (born 2 February 1942) is a British-American singer-songwriter and musician.,0,0,
http://dbpedia.org/resource/Graham_Nash,935,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Nash,0,0.9999999999976126,9.661299361065008E-13,"Nash is known for his light tenor voice and for his songwriting contributions as a member of the English pop/rock group the Hollies and the folk-rock supergroups Crosby, Stills & Nash and Crosby, Stills, Nash & Young.",1,0,
http://dbpedia.org/resource/Tenor,7902,,tenor,28,0.9687910352099477,0.03220796033340434,"Nash is known for his light tenor voice and for his songwriting contributions as a member of the English pop/rock group the Hollies and the folk-rock supergroups Crosby, Stills & Nash and Crosby, Stills, Nash & Young.",1,0,
http://dbpedia.org/resource/English_language,85241,"Wikidata:Q315,Schema:Language,DBpedia:Language",English,97,0.6504944326368228,0.31533126627051566,"Nash is known for his light tenor voice and for his songwriting contributions as a member of the English pop/rock group the Hollies and the folk-rock supergroups Crosby, Stills & Nash and Crosby, Stills, Nash & Young.",1,0,
http://dbpedia.org/resource/Pop_music,24287,"Wikidata:Q188451,DUL:Concept,DBpedia:TopicalConcept,DBpedia:Genre,DBpedia:MusicGenre",pop,105,0.986013190521789,0.012330899494070754,"Nash is known for his light tenor voice and for his songwriting contributions as a member of the English pop/rock group the Hollies and the folk-rock supergroups Crosby, Stills & Nash and Crosby, Stills, Nash & Young.",1,0,
http://dbpedia.org/resource/Rock_music,49508,"Wikidata:Q188451,DUL:Concept,DBpedia:TopicalConcept,DBpedia:Genre,DBpedia:MusicGenre",rock,109,0.9879308034633197,0.012003566601298896,"Nash is known for his light tenor voice and for his songwriting contributions as a member of the English pop/rock group the Hollies and the folk-rock supergroups Crosby, Stills & Nash and Crosby, Stills, Nash & Young.",1,0,
http://dbpedia.org/resource/The_Hollies,927,"Wikidata:Q43229,Wikidata:Q24229398,Wikidata:Q215380,DUL:SocialPerson,DUL:Agent,Schema:Organization,Schema:MusicGroup,DBpedia:Organisation,DBpedia:Group,DBpedia:Agent,DBpedia:Band",Hollies,124,0.9999999999669171,3.2669509705747025E-11,"Nash is known for his light tenor voice and for his songwriting contributions as a member of the English pop/rock group the Hollies and the folk-rock supergroups Crosby, Stills & Nash and Crosby, Stills, Nash & Young.",1,0,
http://dbpedia.org/resource/Folk_rock,2590,"Wikidata:Q188451,DUL:Concept,DBpedia:TopicalConcept,DBpedia:Genre,DBpedia:MusicGenre",folk-rock,140,0.9999785422024903,2.1458257957496028E-5,"Nash is known for his light tenor voice and for his songwriting contributions as a member of the English pop/rock group the Hollies and the folk-rock supergroups Crosby, Stills & Nash and Crosby, Stills, Nash & Young.",1,0,
http://dbpedia.org/resource/Supergroup_(music),2177,,supergroups,150,0.9995466222737308,0.0,"Nash is known for his light tenor voice and for his songwriting contributions as a member of the English pop/rock group the Hollies and the folk-rock supergroups Crosby, Stills & Nash and Crosby, Stills, Nash & Young.",1,0,
http://dbpedia.org/resource/David_Crosby,1097,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Crosby,162,0.999999999555854,4.441517400716011E-10,"Nash is known for his light tenor voice and for his songwriting contributions as a member of the English pop/rock group the Hollies and the folk-rock supergroups Crosby, Stills & Nash and Crosby, Stills, Nash & Young.",1,0,
http://dbpedia.org/resource/Stephen_Stills,1056,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Stills,170,0.9999999999999716,3.197785285100612E-14,"Nash is known for his light tenor voice and for his songwriting contributions as a member of the English pop/rock group the Hollies and the folk-rock supergroups Crosby, Stills & Nash and Crosby, Stills, Nash & Young.",1,0,
http://dbpedia.org/resource/Graham_Nash,935,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Nash,179,0.9999999999976126,9.661299361065008E-13,"Nash is known for his light tenor voice and for his songwriting contributions as a member of the English pop/rock group the Hollies and the folk-rock supergroups Crosby, Stills & Nash and Crosby, Stills, Nash & Young.",1,0,
http://dbpedia.org/resource/David_Crosby,1097,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Crosby,188,0.999999999555854,4.441517400716011E-10,"Nash is known for his light tenor voice and for his songwriting contributions as a member of the English pop/rock group the Hollies and the folk-rock supergroups Crosby, Stills & Nash and Crosby, Stills, Nash & Young.",1,0,
http://dbpedia.org/resource/Stephen_Stills,1056,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Stills,196,0.9999999999999716,3.197785285100612E-14,"Nash is known for his light tenor voice and for his songwriting contributions as a member of the English pop/rock group the Hollies and the folk-rock supergroups Crosby, Stills & Nash and Crosby, Stills, Nash & Young.",1,0,
http://dbpedia.org/resource/Graham_Nash,935,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Nash,204,0.9999999999976126,9.661299361065008E-13,"Nash is known for his light tenor voice and for his songwriting contributions as a member of the English pop/rock group the Hollies and the folk-rock supergroups Crosby, Stills & Nash and Crosby, Stills, Nash & Young.",1,0,
http://dbpedia.org/resource/Nash_Motors,536,"Wikidata:Q4830453,Wikidata:Q43229,Wikidata:Q24229398,DUL:SocialPerson,DUL:Agent,Schema:Organization,DBpedia:Organisation,DBpedia:Agent,DBpedia:Company",Nash,0,0.7885386754496034,0.15628919203068245,Nash became an American citizen on 14 August 1978 and holds dual citizenship with the United Kingdom and the United States.,2,0,
http://dbpedia.org/resource/United_States,551746,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",American,15,0.9804880883601922,0.019696317287145527,Nash became an American citizen on 14 August 1978 and holds dual citizenship with the United Kingdom and the United States.,2,0,
http://dbpedia.org/resource/Multiple_citizenship,1141,,dual citizenship,60,0.9999792642311506,2.0736198832400647E-5,Nash became an American citizen on 14 August 1978 and holds dual citizenship with the United Kingdom and the United States.,2,0,
http://dbpedia.org/resource/United_Kingdom,196331,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",United Kingdom,86,0.9993499175508008,5.250212498660136E-4,Nash became an American citizen on 14 August 1978 and holds dual citizenship with the United Kingdom and the United States.,2,0,
http://dbpedia.org/resource/United_States,551746,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",United States,109,0.9998857793295173,1.0162040017841724E-4,Nash became an American citizen on 14 August 1978 and holds dual citizenship with the United Kingdom and the United States.,2,0,
http://dbpedia.org/resource/Nash_Motors,536,"Wikidata:Q4830453,Wikidata:Q43229,Wikidata:Q24229398,DUL:SocialPerson,DUL:Agent,Schema:Organization,DBpedia:Organisation,DBpedia:Agent,DBpedia:Company",Nash,0,0.6709248995763987,0.3246462567668415,Nash is a photography collector and a published photographer.,3,0,
http://dbpedia.org/resource/Photography,10670,,photography,10,0.9981147547105693,9.46323834264599E-4,Nash is a photography collector and a published photographer.,3,0,
http://dbpedia.org/resource/Photographer,4773,,photographer,48,0.8224402054326001,0.21412763790337594,Nash is a photography collector and a published photographer.,3,0,
http://dbpedia.org/resource/David_Crosby,1097,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Crosby,67,0.9999989087107778,1.0912170897452987E-6,"He was inducted into the Rock and Roll Hall of Fame as a member of Crosby, Stills & Nash in 1997 and as a member of the Hollies in 2010.",4,0,
http://dbpedia.org/resource/Stephen_Stills,1056,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Stills,75,0.9999999992234336,7.155086126795059E-10,"He was inducted into the Rock and Roll Hall of Fame as a member of Crosby, Stills & Nash in 1997 and as a member of the Hollies in 2010.",4,0,
http://dbpedia.org/resource/Graham_Nash,935,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Nash,84,0.9999999902449588,6.417746217861406E-9,"He was inducted into the Rock and Roll Hall of Fame as a member of Crosby, Stills & Nash in 1997 and as a member of the Hollies in 2010.",4,0,
http://dbpedia.org/resource/The_Hollies,927,"Wikidata:Q43229,Wikidata:Q24229398,Wikidata:Q215380,DUL:SocialPerson,DUL:Agent,Schema:Organization,Schema:MusicGroup,DBpedia:Organisation,DBpedia:Group,DBpedia:Agent,DBpedia:Band",Hollies,120,0.9999999992865014,7.065571417649779E-10,"He was inducted into the Rock and Roll Hall of Fame as a member of Crosby, Stills & Nash in 1997 and as a member of the Hollies in 2010.",4,0,
http://dbpedia.org/resource/Graham_Nash,935,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Nash,0,0.5155414363599962,0.6235155655289624,Nash was appointed an Officer of the Order of the British Empire (OBE) in the 2010 Birthday Honours List for services to music and to charity.,5,0,
http://dbpedia.org/resource/British_Empire,21861,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",Empire,58,0.9208531198871741,0.06658175514308468,Nash was appointed an Officer of the Order of the British Empire (OBE) in the 2010 Birthday Honours List for services to music and to charity.,5,0,
http://dbpedia.org/resource/Order_of_the_British_Empire,27516,,OBE,66,0.9397708226333741,0.06395724950941803,Nash was appointed an Officer of the Order of the British Empire (OBE) in the 2010 Birthday Honours List for services to music and to charity.,5,0,
http://dbpedia.org/resource/2010_Birthday_Honours,64,,2010 Birthday Honours,78,1.0,0.0,Nash was appointed an Officer of the Order of the British Empire (OBE) in the 2010 Birthday Honours List for services to music and to charity.,5,0,
http://dbpedia.org/resource/Graham_Nash,935,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Nash,0,0.6162755241919645,0.337021962725649,"Nash holds four honorary doctorates, including one from New York Institute of Technology, one in Music from the University of Salford in 2011 and his latest Doctorate in Fine Arts from Lesley University in Cambridge, Massachusetts.",6,0,
http://dbpedia.org/resource/New_York_City,210990,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",New York,56,0.9978224211447305,0.0017791603903041836,"Nash holds four honorary doctorates, including one from New York Institute of Technology, one in Music from the University of Salford in 2011 and his latest Doctorate in Fine Arts from Lesley University in Cambridge, Massachusetts.",6,0,
