URI,support,types,entity,offset,similarityScore,percentageOfSecondRank,sentence,sentenceIndex,paragraphIndex,section
http://dbpedia.org/resource/Sarria,83,"Wikidata:Q486972,Wikidata:Q3957,Schema:Place,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Town",Sarria,12,0.9999999999999432,0.0,"José Julio Sarria (December 13, 1922 – August 19, 2013), also known as The Grand Mere, Absolute Empress I de San Francisco, and the Widow Norton, was an American political activist from San Francisco, California, who in 1961 became the first openly gay candidate for public office in the United States.",0,0,
"http://dbpedia.org/resource/Mere,_Wiltshire",127,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement",Mere,84,0.5455333606843404,0.4593175853018198,"José Julio Sarria (December 13, 1922 – August 19, 2013), also known as The Grand Mere, Absolute Empress I de San Francisco, and the Widow Norton, was an American political activist from San Francisco, California, who in 1961 became the first openly gay candidate for public office in the United States.",0,0,
http://dbpedia.org/resource/Emperor,5564,,Empress,99,0.7381924810589534,0.3458322040918091,"José Julio Sarria (December 13, 1922 – August 19, 2013), also known as The Grand Mere, Absolute Empress I de San Francisco, and the Widow Norton, was an American political activist from San Francisco, California, who in 1961 became the first openly gay candidate for public office in the United States.",0,0,
http://dbpedia.org/resource/San_Francisco,74249,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",San Francisco,112,0.9999998981906,9.274150282485521e-08,"José Julio Sarria (December 13, 1922 – August 19, 2013), also known as The Grand Mere, Absolute Empress I de San Francisco, and the Widow Norton, was an American political activist from San Francisco, California, who in 1961 became the first openly gay candidate for public office in the United States.",0,0,
http://dbpedia.org/resource/Norton_Motorcycle_Company,794,"Wikidata:Q4830453,Wikidata:Q43229,Wikidata:Q24229398,DUL:SocialPerson,DUL:Agent,Schema:Organization,DBpedia:Organisation,DBpedia:Agent,DBpedia:Company",Norton,141,0.9999999994829524,3.857312816173193e-10,"José Julio Sarria (December 13, 1922 – August 19, 2013), also known as The Grand Mere, Absolute Empress I de San Francisco, and the Widow Norton, was an American political activist from San Francisco, California, who in 1961 became the first openly gay candidate for public office in the United States.",0,0,
http://dbpedia.org/resource/United_States,551746,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",American,156,0.999904944547011,5.91911052109224e-05,"José Julio Sarria (December 13, 1922 – August 19, 2013), also known as The Grand Mere, Absolute Empress I de San Francisco, and the Widow Norton, was an American political activist from San Francisco, California, who in 1961 became the first openly gay candidate for public office in the United States.",0,0,
http://dbpedia.org/resource/Activism,6573,,political activist,165,1.0,0.0,"José Julio Sarria (December 13, 1922 – August 19, 2013), also known as The Grand Mere, Absolute Empress I de San Francisco, and the Widow Norton, was an American political activist from San Francisco, California, who in 1961 became the first openly gay candidate for public office in the United States.",0,0,
http://dbpedia.org/resource/San_Francisco,74249,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","San Francisco, California",189,0.9999999990668016,8.25625066084622e-10,"José Julio Sarria (December 13, 1922 – August 19, 2013), also known as The Grand Mere, Absolute Empress I de San Francisco, and the Widow Norton, was an American political activist from San Francisco, California, who in 1961 became the first openly gay candidate for public office in the United States.",0,0,
http://dbpedia.org/resource/Gay,17124,,gay,252,0.9030202170707506,0.0848642074621435,"José Julio Sarria (December 13, 1922 – August 19, 2013), also known as The Grand Mere, Absolute Empress I de San Francisco, and the Widow Norton, was an American political activist from San Francisco, California, who in 1961 became the first openly gay candidate for public office in the United States.",0,0,
http://dbpedia.org/resource/United_States,551746,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",United States,291,0.9999981907754314,1.6219042854913503e-06,"José Julio Sarria (December 13, 1922 – August 19, 2013), also known as The Grand Mere, Absolute Empress I de San Francisco, and the Widow Norton, was an American political activist from San Francisco, California, who in 1961 became the first openly gay candidate for public office in the United States.",0,0,
