@URI,@support,@types,@surfaceForm,@offset,@similarityScore,@percentageOfSecondRank,sentence,sentenceIndex,paragraphIndex,section
http://dbpedia.org/resource/Margaret_Truman,139,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q36180,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Writer",Mary Margaret Truman,0,1.0,0.0,"Mary Margaret Truman Daniel (February 17, 1924 – January 29, 2008) was an American classical soprano, actress, journalist, radio and television personality, writer, and New York socialite.",0,0,
http://dbpedia.org/resource/Margaret_Truman,139,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q36180,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Writer",Margaret Truman Daniel,5,1.0,0.0,"Mary Margaret Truman Daniel (February 17, 1924 – January 29, 2008) was an American classical soprano, actress, journalist, radio and television personality, writer, and New York socialite.",0,0,
http://dbpedia.org/resource/United_States,551746,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",American,76,0.9990349026486761,6.651810309531223E-4,"Mary Margaret Truman Daniel (February 17, 1924 – January 29, 2008) was an American classical soprano, actress, journalist, radio and television personality, writer, and New York socialite.",0,0,
http://dbpedia.org/resource/Classical_music,9694,,classical,85,0.9992913500070868,4.202541082120345E-4,"Mary Margaret Truman Daniel (February 17, 1924 – January 29, 2008) was an American classical soprano, actress, journalist, radio and television personality, writer, and New York socialite.",0,0,
http://dbpedia.org/resource/Soprano,9208,,soprano,95,0.9961005303400419,0.00387686139759569,"Mary Margaret Truman Daniel (February 17, 1924 – January 29, 2008) was an American classical soprano, actress, journalist, radio and television personality, writer, and New York socialite.",0,0,
http://dbpedia.org/resource/Journalist,14613,,journalist,113,0.9991624383886825,6.901931652543462E-4,"Mary Margaret Truman Daniel (February 17, 1924 – January 29, 2008) was an American classical soprano, actress, journalist, radio and television personality, writer, and New York socialite.",0,0,
http://dbpedia.org/resource/Radio_personality,1712,,radio,125,0.6873499781454264,0.3353980018285227,"Mary Margaret Truman Daniel (February 17, 1924 – January 29, 2008) was an American classical soprano, actress, journalist, radio and television personality, writer, and New York socialite.",0,0,
http://dbpedia.org/resource/Television_presenter,3204,,television personality,135,0.8593303875714123,0.16316141417827798,"Mary Margaret Truman Daniel (February 17, 1924 – January 29, 2008) was an American classical soprano, actress, journalist, radio and television personality, writer, and New York socialite.",0,0,
http://dbpedia.org/resource/New_York_City,210990,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",New York,171,0.9999963357745458,1.9851967560297933E-6,"Mary Margaret Truman Daniel (February 17, 1924 – January 29, 2008) was an American classical soprano, actress, journalist, radio and television personality, writer, and New York socialite.",0,0,
http://dbpedia.org/resource/Socialite,927,,socialite,180,1.0,0.0,"Mary Margaret Truman Daniel (February 17, 1924 – January 29, 2008) was an American classical soprano, actress, journalist, radio and television personality, writer, and New York socialite.",0,0,
