@URI,@support,@types,@surfaceForm,@offset,@similarityScore,@percentageOfSecondRank,sentence,sentenceIndex,paragraphIndex,section
http://dbpedia.org/resource/Dave_Holland,647,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Dave Holland,0,0.9999999999998579,1.4327011555458938E-13,"Dave Holland (born 1 October 1946) is an English jazz double bassist, composer and bandleader who has been performing and recording for five decades.",0,0,
http://dbpedia.org/resource/English_language,85241,"Wikidata:Q315,Schema:Language,DBpedia:Language",English,41,0.562238988815073,0.4265699720531827,"Dave Holland (born 1 October 1946) is an English jazz double bassist, composer and bandleader who has been performing and recording for five decades.",0,0,
http://dbpedia.org/resource/Jazz,48689,"Wikidata:Q188451,DUL:Concept,DBpedia:TopicalConcept,DBpedia:Genre,DBpedia:MusicGenre",jazz,49,0.9999329338368712,4.915148436932394E-5,"Dave Holland (born 1 October 1946) is an English jazz double bassist, composer and bandleader who has been performing and recording for five decades.",0,0,
http://dbpedia.org/resource/Double_bass,15904,,double bassist,54,1.0,0.0,"Dave Holland (born 1 October 1946) is an English jazz double bassist, composer and bandleader who has been performing and recording for five decades.",0,0,
http://dbpedia.org/resource/Composer,22686,,composer,70,0.998912248485095,0.0010241070356982764,"Dave Holland (born 1 October 1946) is an English jazz double bassist, composer and bandleader who has been performing and recording for five decades.",0,0,
http://dbpedia.org/resource/Bandleader,895,,bandleader,83,0.9999999976093648,2.3897836308716447E-9,"Dave Holland (born 1 October 1946) is an English jazz double bassist, composer and bandleader who has been performing and recording for five decades.",0,0,
http://dbpedia.org/resource/United_States,551746,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",United States,20,0.9998507026243486,9.907515092839302E-5,He has lived in the United States for over 40 years.,1,0,
http://dbpedia.org/resource/Big_band,2872,"Wikidata:Q188451,DUL:Concept,DBpedia:TopicalConcept,DBpedia:Genre,DBpedia:MusicGenre",big band,52,0.9999999999909619,0.0,His work ranges from pieces for solo performance to big band.,2,0,
http://dbpedia.org/resource/Holland,4254,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement",Holland,0,0.9152510812589484,0.0634341923195528,"Holland runs his own independent record label, Dare2, which he launched in 2005.",3,0,
http://dbpedia.org/resource/Run_(baseball),17087,,runs,8,0.5852435351384125,0.3781062331769681,"Holland runs his own independent record label, Dare2, which he launched in 2005.",3,0,
http://dbpedia.org/resource/Independent_record_label,3611,,independent record label,21,0.9999999999999858,0.0,"Holland runs his own independent record label, Dare2, which he launched in 2005.",3,0,
