URI,support,types,entity,offset,similarityScore,percentageOfSecondRank,sentence,sentenceIndex,paragraphIndex,section
http://dbpedia.org/resource/M._Balamuralikrishna,236,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Mangalampalli Balamuralikrishna,0,1.0,0.0,"Mangalampalli Balamuralikrishna (6 July 1930 – 22 November 2016) was an Indian Carnatic vocalist, musician, multi-instrumentalist, playback singer, composer, and character actor.",0,0,
http://dbpedia.org/resource/Cinema_of_India,7034,,Indian,74,0.9850769247861314,0.0151360947240405,"Mangalampalli Balamuralikrishna (6 July 1930 – 22 November 2016) was an Indian Carnatic vocalist, musician, multi-instrumentalist, playback singer, composer, and character actor.",0,0,
http://dbpedia.org/resource/Multi-instrumentalist,679,,multi-instrumentalist,110,0.9999998144628708,1.8553713876544425e-07,"Mangalampalli Balamuralikrishna (6 July 1930 – 22 November 2016) was an Indian Carnatic vocalist, musician, multi-instrumentalist, playback singer, composer, and character actor.",0,0,
http://dbpedia.org/resource/Playback_singer,1589,,playback singer,133,1.0,0.0,"Mangalampalli Balamuralikrishna (6 July 1930 – 22 November 2016) was an Indian Carnatic vocalist, musician, multi-instrumentalist, playback singer, composer, and character actor.",0,0,
http://dbpedia.org/resource/Composer,22686,,composer,150,0.8603188704289423,0.1421248399851301,"Mangalampalli Balamuralikrishna (6 July 1930 – 22 November 2016) was an Indian Carnatic vocalist, musician, multi-instrumentalist, playback singer, composer, and character actor.",0,0,
http://dbpedia.org/resource/Character_actor,1773,,character actor,164,1.0,0.0,"Mangalampalli Balamuralikrishna (6 July 1930 – 22 November 2016) was an Indian Carnatic vocalist, musician, multi-instrumentalist, playback singer, composer, and character actor.",0,0,
http://dbpedia.org/resource/Madras_Music_Academy,192,,Madras Music Academy,19,1.0,0.0,He was awarded the Madras Music Academy's Sangeetha Kalanidhi in 1978.,1,0,
http://dbpedia.org/resource/Sangeetha_Kalanidhi,146,,Sangeetha Kalanidhi,42,1.0,0.0,He was awarded the Madras Music Academy's Sangeetha Kalanidhi in 1978.,1,0,
http://dbpedia.org/resource/National_Film_Awards,3124,"Wikidata:Q618779,DBpedia:Award",National Film Awards,20,1.0,2.2660463854685778e-17,"He has garnered two National Film Awards (1976, 1987), the Sangeet Natak Akademi Award in 1975, the Padma Vibhushan, India's second-highest civilian honor in 1991, for his contribution towards arts, the Mahatma Gandhi Silver Medal from UNESCO in 1995, the Chevalier of the Ordre des Arts et des Lettres by the French Government in 2005, the Sangeetha Kalanidhi by Madras Music Academy, and the Sangeetha Kalasikhamani in 1991, by the Fine Arts Society, Chennai to name a few.",2,0,
http://dbpedia.org/resource/Sangeet_Natak_Akademi_Award,722,"Wikidata:Q618779,DBpedia:Award",Sangeet Natak Akademi Award,59,1.0,0.0,"He has garnered two National Film Awards (1976, 1987), the Sangeet Natak Akademi Award in 1975, the Padma Vibhushan, India's second-highest civilian honor in 1991, for his contribution towards arts, the Mahatma Gandhi Silver Medal from UNESCO in 1995, the Chevalier of the Ordre des Arts et des Lettres by the French Government in 2005, the Sangeetha Kalanidhi by Madras Music Academy, and the Sangeetha Kalasikhamani in 1991, by the Fine Arts Society, Chennai to name a few.",2,0,
http://dbpedia.org/resource/Padma_Vibhushan,726,,Padma Vibhushan,100,1.0,0.0,"He has garnered two National Film Awards (1976, 1987), the Sangeet Natak Akademi Award in 1975, the Padma Vibhushan, India's second-highest civilian honor in 1991, for his contribution towards arts, the Mahatma Gandhi Silver Medal from UNESCO in 1995, the Chevalier of the Ordre des Arts et des Lettres by the French Government in 2005, the Sangeetha Kalanidhi by Madras Music Academy, and the Sangeetha Kalasikhamani in 1991, by the Fine Arts Society, Chennai to name a few.",2,0,
http://dbpedia.org/resource/India,305927,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",India,117,0.9999999987128944,1.0138404105489002e-09,"He has garnered two National Film Awards (1976, 1987), the Sangeet Natak Akademi Award in 1975, the Padma Vibhushan, India's second-highest civilian honor in 1991, for his contribution towards arts, the Mahatma Gandhi Silver Medal from UNESCO in 1995, the Chevalier of the Ordre des Arts et des Lettres by the French Government in 2005, the Sangeetha Kalanidhi by Madras Music Academy, and the Sangeetha Kalasikhamani in 1991, by the Fine Arts Society, Chennai to name a few.",2,0,
http://dbpedia.org/resource/Mahatma_Gandhi,7731,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Mahatma Gandhi,203,0.9999999986177954,1.223827354096006e-09,"He has garnered two National Film Awards (1976, 1987), the Sangeet Natak Akademi Award in 1975, the Padma Vibhushan, India's second-highest civilian honor in 1991, for his contribution towards arts, the Mahatma Gandhi Silver Medal from UNESCO in 1995, the Chevalier of the Ordre des Arts et des Lettres by the French Government in 2005, the Sangeetha Kalanidhi by Madras Music Academy, and the Sangeetha Kalasikhamani in 1991, by the Fine Arts Society, Chennai to name a few.",2,0,
http://dbpedia.org/resource/UNESCO,24028,"Wikidata:Q43229,Wikidata:Q24229398,DUL:SocialPerson,DUL:Agent,Schema:Organization,DBpedia:Agent,DBpedia:Organisation",UNESCO,236,0.9999999997740474,2.0938208544480757e-10,"He has garnered two National Film Awards (1976, 1987), the Sangeet Natak Akademi Award in 1975, the Padma Vibhushan, India's second-highest civilian honor in 1991, for his contribution towards arts, the Mahatma Gandhi Silver Medal from UNESCO in 1995, the Chevalier of the Ordre des Arts et des Lettres by the French Government in 2005, the Sangeetha Kalanidhi by Madras Music Academy, and the Sangeetha Kalasikhamani in 1991, by the Fine Arts Society, Chennai to name a few.",2,0,
http://dbpedia.org/resource/Government_of_France,1550,,French Government,310,0.9999999985077466,1.4921952335378506e-09,"He has garnered two National Film Awards (1976, 1987), the Sangeet Natak Akademi Award in 1975, the Padma Vibhushan, India's second-highest civilian honor in 1991, for his contribution towards arts, the Mahatma Gandhi Silver Medal from UNESCO in 1995, the Chevalier of the Ordre des Arts et des Lettres by the French Government in 2005, the Sangeetha Kalanidhi by Madras Music Academy, and the Sangeetha Kalasikhamani in 1991, by the Fine Arts Society, Chennai to name a few.",2,0,
http://dbpedia.org/resource/Sangeetha_Kalanidhi,146,,Sangeetha Kalanidhi,341,1.0,0.0,"He has garnered two National Film Awards (1976, 1987), the Sangeet Natak Akademi Award in 1975, the Padma Vibhushan, India's second-highest civilian honor in 1991, for his contribution towards arts, the Mahatma Gandhi Silver Medal from UNESCO in 1995, the Chevalier of the Ordre des Arts et des Lettres by the French Government in 2005, the Sangeetha Kalanidhi by Madras Music Academy, and the Sangeetha Kalasikhamani in 1991, by the Fine Arts Society, Chennai to name a few.",2,0,
http://dbpedia.org/resource/Madras_Music_Academy,192,,Madras Music Academy,364,1.0,0.0,"He has garnered two National Film Awards (1976, 1987), the Sangeet Natak Akademi Award in 1975, the Padma Vibhushan, India's second-highest civilian honor in 1991, for his contribution towards arts, the Mahatma Gandhi Silver Medal from UNESCO in 1995, the Chevalier of the Ordre des Arts et des Lettres by the French Government in 2005, the Sangeetha Kalanidhi by Madras Music Academy, and the Sangeetha Kalasikhamani in 1991, by the Fine Arts Society, Chennai to name a few.",2,0,
http://dbpedia.org/resource/Sangeetha_Kalasikhamani,46,,Sangeetha Kalasikhamani,394,1.0,0.0,"He has garnered two National Film Awards (1976, 1987), the Sangeet Natak Akademi Award in 1975, the Padma Vibhushan, India's second-highest civilian honor in 1991, for his contribution towards arts, the Mahatma Gandhi Silver Medal from UNESCO in 1995, the Chevalier of the Ordre des Arts et des Lettres by the French Government in 2005, the Sangeetha Kalanidhi by Madras Music Academy, and the Sangeetha Kalasikhamani in 1991, by the Fine Arts Society, Chennai to name a few.",2,0,
http://dbpedia.org/resource/Chennai,29679,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Chennai,453,1.0,1.6477823150851254e-16,"He has garnered two National Film Awards (1976, 1987), the Sangeet Natak Akademi Award in 1975, the Padma Vibhushan, India's second-highest civilian honor in 1991, for his contribution towards arts, the Mahatma Gandhi Silver Medal from UNESCO in 1995, the Chevalier of the Ordre des Arts et des Lettres by the French Government in 2005, the Sangeetha Kalanidhi by Madras Music Academy, and the Sangeetha Kalasikhamani in 1991, by the Fine Arts Society, Chennai to name a few.",2,0,
http://dbpedia.org/resource/Bhimsen_Joshi,189,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Pandit Bhimsen Joshi,11,1.0,0.0,"Apart from Pandit Bhimsen Joshi, he presented jugalbandi concerts (duets) with Pandit Hariprasad Chaurasia, Pandit Ajoy Chakrabarty and Kishori Amonkar, among others.",5,0,
http://dbpedia.org/resource/Jugalbandi,84,,jugalbandi,46,1.0,0.0,"Apart from Pandit Bhimsen Joshi, he presented jugalbandi concerts (duets) with Pandit Hariprasad Chaurasia, Pandit Ajoy Chakrabarty and Kishori Amonkar, among others.",5,0,
http://dbpedia.org/resource/Hariprasad_Chaurasia,203,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Hariprasad Chaurasia,86,1.0,0.0,"Apart from Pandit Bhimsen Joshi, he presented jugalbandi concerts (duets) with Pandit Hariprasad Chaurasia, Pandit Ajoy Chakrabarty and Kishori Amonkar, among others.",5,0,
http://dbpedia.org/resource/Ajoy_Chakrabarty,63,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Pandit Ajoy Chakrabarty,108,1.0,0.0,"Apart from Pandit Bhimsen Joshi, he presented jugalbandi concerts (duets) with Pandit Hariprasad Chaurasia, Pandit Ajoy Chakrabarty and Kishori Amonkar, among others.",5,0,
http://dbpedia.org/resource/Kishori_Amonkar,85,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Kishori Amonkar,136,1.0,0.0,"Apart from Pandit Bhimsen Joshi, he presented jugalbandi concerts (duets) with Pandit Hariprasad Chaurasia, Pandit Ajoy Chakrabarty and Kishori Amonkar, among others.",5,0,
